query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0ABQ4GGN2	BOOF01000005	2	0	114027	114287	-	GIH60609.1	Msi02_14260	hypothetical protein
A0ABQ4GGN2	BOOF01000005	3	0	114387	114554	-	GIH60610.1	Msi02_14270	hypothetical protein
A0ABQ4GGN2	BOOF01000005	4	0	114803	115798	-	GIH60611.1	Msi02_14280	ATP-dependent DNA ligase
A0ABQ4GGN2	BOOF01000005	5	0	116211	116612	+	GIH60612.1	Msi02_14290	peptide-methionine (R)-S-oxide reductase
A0ABQ4GGN2	BOOF01000005	6	0	116616	117131	-	GIH60613.1	Msi02_14300	hypothetical protein
A0ABQ4GGN2	BOOF01000005	7	0	117424	118446	+	GIH60614.1	Msi02_14310	hypothetical protein
A0ABQ4GGN2	BOOF01000005	8	0	118443	119084	+	GIH60615.1	Msi02_14320	DNA-binding response regulator
A0ABQ4GGN2	BOOF01000005	9	0	119213	119830	+	GIH60616.1	Msi02_14330	hypothetical protein
A0ABQ4GGN2	BOOF01000005	10	0	119802	120503	-	GIH60617.1	Msi02_14340	hypothetical protein
A0ABR8L1I5	JACXRZ010000011	-10	0	105574	105994	+		IEQ31_16720	DUF664 domain-containing protein
A0ABR8L1I5	JACXRZ010000011	-9	0	106189	106980	-	MBD3144823.1	IEQ31_16725	hypothetical protein
A0ABR8L1I5	JACXRZ010000011	-8	0	106982	107479	-	MBD3144824.1	IEQ31_16730	SigE family RNA polymerase sigma factor
A0ABR8L1I5	JACXRZ010000011	-7	0	107629	108309	-	MBD3144825.1	IEQ31_16735	DUF1707 and DUF2154 domain-containing protein
A0ABR8L1I5	JACXRZ010000011	-6	0	108463	110076	+	MBD3144826.1	IEQ31_16740	ankyrin repeat domain-containing protein
A0ABR8L1I5	JACXRZ010000011	-5	0	110150	111796	+	MBD3144827.1	IEQ31_16745	isovaleryl-CoA dehydrogenase
A0ABR8L1I5	JACXRZ010000011	-4	0	111898	112326	+	MBD3144828.1	IEQ31_16750	OsmC family protein
A0ABR8L1I5	JACXRZ010000011	-3	0	112441	114561	+	MBD3144829.1	IEQ31_16755	glycogen debranching protein GlgX
A0ABR8L1I5	JACXRZ010000011	-2	0	114574	115650	-	MBD3144830.1	IEQ31_16760	ATP-dependent DNA ligase
A0ABR8L1I5	JACXRZ010000011	-1	0	115667	116404	-	MBD3144831.1	IEQ31_16765	pyrimidine reductase family protein
A0ABR8L1I5	JACXRZ010000011	0	1	116746	117612	+	MBD3144832.1	IEQ31_16770	tyrosinase family protein
A0ABR8L1I5	JACXRZ010000011	1	0	117847	118680	+	MBD3144833.1	IEQ31_16775	class II glutamine amidotransferase
A0ABR8L1I5	JACXRZ010000011	2	0	118681	120111	+	MBD3144834.1	IEQ31_16780	glutamate decarboxylase
A0ABR8L1I5	JACXRZ010000011	3	0	120219	120497	-	MBD3144835.1	IEQ31_16785	hypothetical protein
A0ABR8L1I5	JACXRZ010000011	4	0	120569	120736	-	MBD3144836.1	IEQ31_16790	hypothetical protein
A0ABR8L1I5	JACXRZ010000011	5	0	120976	121971	-	MBD3144837.1	IEQ31_16795	non-homologous end-joining DNA ligase
A0ABR8L1I5	JACXRZ010000011	6	0	122382	122783	+	MBD3144838.1	IEQ31_16800	peptide-methionine (R)-S-oxide reductase MsrB
A0ABR8L1I5	JACXRZ010000011	7	0	122787	123380	-	MBD3144839.1	IEQ31_16805	hypothetical protein
A0ABR8L1I5	JACXRZ010000011	8	0	123645	124346	-	MBD3144840.1	IEQ31_16810	chlorite dismutase family protein
A0ABR8L1I5	JACXRZ010000011	9	0	124520	125944	-	MBD3144841.1	IEQ31_16815	protoporphyrinogen oxidase
A0ABR8L1I5	JACXRZ010000011	10	0	126237	127415	+	MBD3144842.1	IEQ31_16820	ROK family transcriptional regulator
A0ABV0AFJ4	JBDJAW010000002	-10	0	158473	159156	-	MEN3534102.1	AAH991_03225	DUF1707 domain-containing protein
A0ABV0AFJ4	JBDJAW010000002	-9	0	159287	160849	+	MEN3534103.1	AAH991_03230	ankyrin repeat domain-containing protein
A0ABV0AFJ4	JBDJAW010000002	-8	0	160946	162592	+	MEN3534104.1	AAH991_03235	isovaleryl-CoA dehydrogenase
A0ABV0AFJ4	JBDJAW010000002	-7	0	162681	163109	+	MEN3534105.1	AAH991_03240	OsmC family protein
A0ABV0AFJ4	JBDJAW010000002	-6	0	163224	165341	+	MEN3534106.1	AAH991_03245	glycogen debranching protein GlgX
A0ABV0AFJ4	JBDJAW010000002	-5	0	165510	166601	+	MEN3534107.1	AAH991_03250	AzlC family ABC transporter permease
A0ABV0AFJ4	JBDJAW010000002	-4	0	166598	166903	+	MEN3534108.1	AAH991_03255	AzlD domain-containing protein
A0ABV0AFJ4	JBDJAW010000002	-3	0	167000	168076	-	MEN3534109.1	AAH991_03260	ATP-dependent DNA ligase
A0ABV0AFJ4	JBDJAW010000002	-2	0	168093	168830	-	MEN3534110.1	AAH991_03265	pyrimidine reductase family protein
A0ABV0AFJ4	JBDJAW010000002	-1	0	169020	169868	+	MEN3534111.1	AAH991_03270	SAM-dependent methyltransferase
A0ABV0AFJ4	JBDJAW010000002	0	1	170180	171100	+	MEN3534112.1	AAH991_03275	tyrosinase family protein
A0ABV0AFJ4	JBDJAW010000002	1	0	171170	171460	-	MEN3534113.1	AAH991_03280	hypothetical protein
A0ABV0AFJ4	JBDJAW010000002	2	0	171566	171733	-	MEN3534114.1	AAH991_03285	hypothetical protein
A0ABV0AFJ4	JBDJAW010000002	3	0	171992	173005	-	MEN3534115.1	AAH991_03290	non-homologous end-joining DNA ligase
A0ABV0AFJ4	JBDJAW010000002	4	0	173410	173811	+	MEN3534116.1	AAH991_03295	peptide-methionine (R)-S-oxide reductase MsrB
A0ABV0AFJ4	JBDJAW010000002	5	0	173815	174420	-	MEN3534117.1	AAH991_03300	hypothetical protein
A0ABV0AFJ4	JBDJAW010000002	6	0	174566	176413	+	MEN3534118.1	AAH991_03305	sensor histidine kinase
A0ABV0AFJ4	JBDJAW010000002	7	0	176398	177051	+	MEN3534119.1	AAH991_03310	response regulator transcription factor
A0ABV0AFJ4	JBDJAW010000002	8	0	177173	177793	+	MEN3534120.1	AAH991_03315	hypothetical protein
A0ABV0AFJ4	JBDJAW010000002	9	0	177765	178466	-	MEN3534121.1	AAH991_03320	hydrogen peroxide-dependent heme synthase
A0ABV0AFJ4	JBDJAW010000002	10	0	178554	179981	-	MEN3534122.1	AAH991_03325	protoporphyrinogen oxidase
A0ABZ1SYY9	CP108085	-10	0	3455588	3456085	-	WUP78271.1	OG913_15135	SigE family RNA polymerase sigma factor
A0ABZ1SYY9	CP108085	-9	0	3456207	3456899	-	WUP78272.1	OG913_15140	DUF1707 domain-containing protein
A0ABZ1SYY9	CP108085	-8	0	3457056	3458636	+	WUP78273.1	OG913_15145	ankyrin repeat domain-containing protein
A0ABZ1SYY9	CP108085	-7	0	3458748	3460358	+	WUP78274.1	OG913_15150	isovaleryl-CoA dehydrogenase
A0ABZ1SYY9	CP108085	-6	0	3460449	3460877	+	WUP78275.1	OG913_15155	OsmC family protein
A0ABZ1SYY9	CP108085	-5	0	3460992	3463112	+	WUP78276.1	OG913_15160	glycogen debranching protein GlgX
A0ABZ1SYY9	CP108085	-4	0	3463215	3464084	+	WUP78277.1	OG913_15165	AzlC family ABC transporter permease
A0ABZ1SYY9	CP108085	-3	0	3464081	3464389	+	WUP79198.1	OG913_15170	AzlD domain-containing protein
A0ABZ1SYY9	CP108085	-2	0	3464449	3465558	-	WUP78278.1	OG913_15175	ATP-dependent DNA ligase
A0ABZ1SYY9	CP108085	-1	0	3465542	3466279	-	WUP78279.1	OG913_15180	pyrimidine reductase family protein
A0ABZ1SYY9	CP108085	0	1	3466699	3467535	+	WUP78280.1	OG913_15185	tyrosinase family protein
A0ABZ1SYY9	CP108085	1	0	3467569	3468444	-	WUP78281.1	OG913_15190	Gfo/Idh/MocA family oxidoreductase
A0ABZ1SYY9	CP108085	2	0	3468623	3468988	-	WUP78282.1	OG913_15195	DUF2267 domain-containing protein
A0ABZ1SYY9	CP108085	3	0	3469225	3469365	+	WUP78283.1	OG913_15200	hypothetical protein
A0ABZ1SYY9	CP108085	4	0	3469456	3469737	-	WUP78284.1	OG913_15205	hypothetical protein
A0ABZ1SYY9	CP108085	5	0	3469810	3469977	-	WUP78285.1	OG913_15210	hypothetical protein
A0ABZ1SYY9	CP108085	6	0	3470224	3471219	-	WUP78286.1	OG913_15215	non-homologous end-joining DNA ligase
A0ABZ1SYY9	CP108085	7	0	3471630	3472031	+	WUP78287.1	OG913_15220	peptide-methionine (R)-S-oxide reductase MsrB
A0ABZ1SYY9	CP108085	8	0	3472035	3472559	-	WUP78288.1	OG913_15225	hypothetical protein
A0ABZ1SYY9	CP108085	9	0	3472797	3473498	-	WUP78289.1	OG913_15230	chlorite dismutase family protein
A0ABZ1SYY9	CP108085	10	0	3473731	3475161	-	WUP78290.1	OG913_15235	protoporphyrinogen oxidase
