query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A0L1JH90	JNOM01000005	7	0	104173	104632	-	KNG91174.1	ANOM_000553	FMN-dependent dehydrogenase family protein
A0A0L1JH90	JNOM01000005	8	0	107340	108482	+	KNG91170.1	ANOM_000554	porphyromonas-type peptidyl-arginine deiminase
A0A0L1JH90	JNOM01000005	9	0	108965	109634	-	KNG91169.1	ANOM_000555	putative isocitrate lyase/malate synthase
A0A0L1JH90	JNOM01000005	10	0	110557	112274	-	KNG91172.1	ANOM_000556	C6 transcription factor
A0A0F7TKD9	CDHK01000005	-10	0	732950	733765	-	CEJ57029.1	PMG11_05737	hypothetical protein
A0A0F7TKD9	CDHK01000005	-9	0	734130	734510	+	CEJ57030.1	PMG11_05738	hypothetical protein
A0A0F7TKD9	CDHK01000005	-8	0	737376	739067	-	CEJ57031.1	PMG11_05739	Putative CCR4-NOT transcription complex, subunit 3
A0A0F7TKD9	CDHK01000005	-7	0	739949	740299	+	CEJ57032.1	PMG11_05740	Putative D-tyrosyl-tRNA(Tyr) deacylase
A0A0F7TKD9	CDHK01000005	-6	0	741152	741405	+	CEJ57033.1	PMG11_05741	Putative HSP90 co-chaperone CPR7/Cyclophilin
A0A0F7TKD9	CDHK01000005	-5	0	743055	743631	-	CEJ57034.1	PMG11_05742	Putative Synaptic vesicle transporter SVOP
A0A0F7TKD9	CDHK01000005	-4	0	745603	746993	+	CEJ57035.1	PMG11_05743	Putative Fructosyl amine:oxygen oxidoreductase
A0A0F7TKD9	CDHK01000005	-3	0	747042	747949	-	CEJ57036.1	PMG11_05744	Putative Formamidase FmdS
A0A0F7TKD9	CDHK01000005	-2	0	750532	751320	-	CEJ57037.1	PMG11_05745	hypothetical protein
A0A0F7TKD9	CDHK01000005	-1	0	752505	754130	+	CEJ57038.1	PMG11_05746	Putative CAIB/BAIF family enzyme
A0A0F7TKD9	CDHK01000005	0	1	755422	756086	-	CEJ57039.1	PMG11_05747	hypothetical protein
A0A0F7TKD9	CDHK01000005	1	0	758287	759097	-	CEJ57040.1	PMG11_05748	Putative Transmembrane protein UsgS
A0A0F7TKD9	CDHK01000005	2	0	760067	762235	+	CEJ57041.1	PMG11_05749	hypothetical protein
A0A0F7TKD9	CDHK01000005	3	0	763187	764844	+	CEJ57042.1	PMG11_05750	hypothetical protein
A0A0F7TKD9	CDHK01000005	4	0	765142	765637	-	CEJ57043.1	PMG11_05751	hypothetical protein
A0A0F7TKD9	CDHK01000005	5	0	765888	768532	+	CEJ57044.1	PMG11_05752	Putative Nuclear protein
A0A0F7TKD9	CDHK01000005	6	0	768696	770165	-	CEJ57045.1	PMG11_05753	hypothetical protein
A0A0F7TKD9	CDHK01000005	7	0	770564	772202	-	CEJ57046.1	PMG11_05754	hypothetical protein
A0A0F7TKD9	CDHK01000005	8	0	773206	774541	-	CEJ57047.1	PMG11_05755	hypothetical protein
A0A0F7TKD9	CDHK01000005	9	0	775575	775942	-	CEJ57048.1	PMG11_05756	Putative BTB domain transcription factor
A0A0F7TKD9	CDHK01000005	10	0	777237	777944	-	CEJ57049.1	PMG11_05757	hypothetical protein
A0A146F7M9	AP024430	-10	0	51719	52228	-	BCS01755.1	AKAW2_60019A	hypothetical protein
A0A146F7M9	AP024430	-9	0	53177	54284	-	BCS01756.1	AKAW2_60020A	hypothetical protein
A0A146F7M9	AP024430	-8	0	56169	57095	+	BCS01757.1	AKAW2_60021S	hypothetical protein
A0A146F7M9	AP024430	-7	0	57310	58317	-	BCS01758.1	AKAW2_60022A	mannan endo-1,4-beta-mannosidase man26A
A0A146F7M9	AP024430	-6	0	58440	58781	-	BCS01759.1	AKAW2_60023A	hypothetical protein
A0A146F7M9	AP024430	-5	0	60195	61343	+	BCS01760.1	AKAW2_60024S	hypothetical protein
A0A146F7M9	AP024430	-4	0	62590	63569	-	BCS01761.1	AKAW2_60025A	hypothetical protein
A0A146F7M9	AP024430	-3	0	65678	66695	+	BCS01762.1	AKAW2_60026S	hypothetical protein
A0A146F7M9	AP024430	-2	0	67352	67875	+	BCS01763.1	AKAW2_60027S	hypothetical protein
A0A146F7M9	AP024430	-1	0	68353	69150	-	BCS01764.1	AKAW2_60028A	aspergillopepsin-2
A0A146F7M9	AP024430	0	1	73721	74937	+	BCS01765.1	AKAW2_60029S	hypothetical protein
A0A146F7M9	AP024430	1	0	79713	81158	+	BCS01766.1	AKAW2_60030S	hypothetical protein
A0A146F7M9	AP024430	2	0	81966	82439	-	BCS01767.1	AKAW2_60031A	hypothetical protein
A0A146F7M9	AP024430	3	0	83585	84728	-	BCS01768.1	AKAW2_60032A	hypothetical protein
A0A146F7M9	AP024430	4	0	85814	87016	-	BCS01769.1	AKAW2_60033A	hypothetical protein
A0A146F7M9	AP024430	5	0	88088	89591	+	BCS01770.1	AKAW2_60034S	hypothetical protein
A0A146F7M9	AP024430	6	0	89803	90793	-	BCS01771.1	AKAW2_60035A	hypothetical protein
A0A146F7M9	AP024430	7	0	92133	92687	-	BCS01772.1	AKAW2_60036A	hypothetical protein
A0A146F7M9	AP024430	8	0	94396	95876	-	BCS01773.1	AKAW2_60037A	hypothetical protein
A0A146F7M9	AP024430	9	0	96017	96316	-	BCS01774.1	AKAW2_60038A	hypothetical protein
A0A146F7M9	AP024430	10	0	100282	100617	+	BCS01775.1	AKAW2_60039S	hypothetical protein
A0A1F8A877	LYCR01000019	-10	0	66709	67515	+	OGM47992.1	ABOM_002683	nitroreductase family protein
A0A1F8A877	LYCR01000019	-9	0	68368	69445	+	OGM47968.1	ABOM_002684	RTA1 domain protein
A0A1F8A877	LYCR01000019	-8	0	69564	70933	-	OGM47967.1	ABOM_002685	ATP-binding cassette transporter
A0A1F8A877	LYCR01000019	-7	0	78298	79107	+	OGM47966.1	ABOM_002686	n-alkane-inducible cytochrome P450
A0A1F8A877	LYCR01000019	-6	0	80551	82416	+	OGM47965.1	ABOM_002687	dihydroxy-acid dehydratase
A0A1F8A877	LYCR01000019	-5	0	83286	84238	-	OGM47964.1	ABOM_002688	integral membrane protein (Pth11)
A0A1F8A877	LYCR01000019	-4	0	86515	87594	+	OGM47963.1	ABOM_002689	O-methyltransferase
A0A1F8A877	LYCR01000019	-3	0	88428	89699	-	OGM47921.1	ABOM_002690	hypothetical protein
A0A1F8A877	LYCR01000019	-2	0	91479	92999	-	OGM47922.1	ABOM_002691	hypothetical protein
A0A1F8A877	LYCR01000019	-1	0	93473	95093	-	OGM47923.1	ABOM_002692	hypothetical protein
A0A1F8A877	LYCR01000019	0	1	98921	99725	-	OGM47924.1	ABOM_002693	putative tyrosinase
A0A1F8A877	LYCR01000019	1	0	104274	104814	+	OGM47918.1	ABOM_002694	hypothetical protein
A0A1F8A877	LYCR01000019	2	0	106645	108223	+	OGM47919.1	ABOM_002695	hypothetical protein
A0A1F8A877	LYCR01000019	3	0	110499	113096	-	OGM48000.1	ABOM_002696	alfa-L-rhamnosidase
A0A1F8A877	LYCR01000019	4	0	114639	114976	+	OGM47920.1	ABOM_002697	glycosyl hydrolase family 43 protein
A0A1F8A877	LYCR01000019	5	0	116793	117611	-	OGM47916.1	ABOM_002698	alanyl-tRNA synthetase
A0A1F8A877	LYCR01000019	6	0	119125	119723	+	OGM47917.1	ABOM_002699	putative amino acid transporter
A0A1F8A877	LYCR01000019	7	0	121480	121680	-	OGM47990.1	ABOM_002700	FMN-dependent dehydrogenase family protein
A0A1F8A877	LYCR01000019	8	0	125111	126253	+	OGM47991.1	ABOM_002701	porphyromonas-type peptidyl-arginine deiminase
A0A1F8A877	LYCR01000019	9	0	126710	127378	-	OGM47988.1	ABOM_002702	C6 transcription factor
A0A1F8A877	LYCR01000019	10	0	131385	131815	-	OGM47989.1	ABOM_002703	hypothetical protein
A0A1L7XVJ9	FJOG01000064	-10	0	35066	35529	-	CZR69028.1	PAC_18929	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	-9	0	36199	39872	+	CZR69029.1	PAC_18930	related to phosphatidylinositol phosphate phosphatase
A0A1L7XVJ9	FJOG01000064	-8	0	40467	41420	+	CZR69030.1	PAC_18931	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	-7	0	41452	42590	-	CZR69031.1	PAC_18932	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	-6	0	44265	45238	+	CZR69032.1	PAC_18933	related to negative acting factor
A0A1L7XVJ9	FJOG01000064	-5	0	46545	47794	+	CZR69033.1	PAC_18934	related to trichothecene 3-O-acetyltransferase
A0A1L7XVJ9	FJOG01000064	-4	0	48938	49768	+	CZR69034.1	PAC_18935	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	-3	0	50087	50809	-	CZR69035.1	PAC_18936	probable glutathione S-transferase Ure2-like
A0A1L7XVJ9	FJOG01000064	-2	0	52187	53443	-	CZR69036.1	PAC_18937	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	-1	0	56985	57440	+	CZR69037.1	PAC_18938	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	0	1	58902	59949	-	CZR69038.1	PAC_18939	related to monophenol monooxygenase (tyrosinase)
A0A1L7XVJ9	FJOG01000064	1	0	60727	61439	+	CZR69039.1	PAC_18940	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	2	0	61984	63196	+	CZR69040.1	PAC_18941	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	3	0	63589	64720	-	CZR69041.1	PAC_18942	related to enoyl-CoA hydratase/isomerase
A0A1L7XVJ9	FJOG01000064	4	0	65622	65900	+	CZR69042.1	PAC_18943	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	5	0	66126	67305	-	CZR69043.1	PAC_18944	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	6	0	67578	68962	-	CZR69044.1	PAC_18945	uncharacterized protein
A0A1L7XVJ9	FJOG01000064	7	0	70477	71180	+	CZR69045.1	PAC_18946	related to acyl-CoA dehydrogenase
A0A1L7XVJ9	FJOG01000064	8	0	88408	90028	-	CZR69046.1	PAC_18947	related to steroid monooxygenase
A0A1L7XVJ9	FJOG01000064	9	0	91071	92120	-	CZR69047.1	PAC_18948	related to lipase/esterase
A0A1L7XVJ9	FJOG01000064	10	0	92429	93290	+	CZR69048.1	PAC_18949	related to 4-coumarate-CoA ligase
A0A1L9U5P7	KV878696	-10	0	510126	510386	+	OJJ66991.1	ASPBRDRAFT_358989	hypothetical protein
A0A1L9U5P7	KV878696	-9	0	510553	512023	+	OJJ66992.1	ASPBRDRAFT_48532	hypothetical protein
A0A1L9U5P7	KV878696	-8	0	513709	514264	+	OJJ66993.1	ASPBRDRAFT_359003	hypothetical protein
A0A1L9U5P7	KV878696	-7	0	514577	516163	+	OJJ66994.1	ASPBRDRAFT_662367	hypothetical protein
A0A1L9U5P7	KV878696	-6	0	516682	518185	-	OJJ66995.1	ASPBRDRAFT_200605	hypothetical protein
A0A1L9U5P7	KV878696	-5	0	518899	519470	+	OJJ66996.1	ASPBRDRAFT_136725	hypothetical protein
A0A1L9U5P7	KV878696	-4	0	520932	521375	+	OJJ66997.1	ASPBRDRAFT_359096	hypothetical protein
A0A1L9U5P7	KV878696	-3	0	521569	522617	+	OJJ66998.1	ASPBRDRAFT_48536	hypothetical protein
A0A1L9U5P7	KV878696	-2	0	523715	524188	+	OJJ66999.1	ASPBRDRAFT_34734	hypothetical protein
A0A1L9U5P7	KV878696	-1	0	525365	528478	-	OJJ67000.1	ASPBRDRAFT_200609	hypothetical protein
A0A1L9U5P7	KV878696	0	1	529342	530001	-	OJJ67001.1	ASPBRDRAFT_136740	hypothetical protein
A0A1L9U5P7	KV878696	1	0	532687	533860	-	OJJ67002.1	ASPBRDRAFT_359248	hypothetical protein
A0A1L9U5P7	KV878696	2	0	535152	535418	-	OJJ67003.1	ASPBRDRAFT_48541	hypothetical protein
A0A1L9U5P7	KV878696	3	0	536488	537285	+	OJJ67004.1	ASPBRDRAFT_136874	hypothetical protein
A0A1L9U5P7	KV878696	4	0	537833	538186	-	OJJ67005.1	ASPBRDRAFT_187842	hypothetical protein
A0A1L9U5P7	KV878696	5	0	540199	540825	-	OJJ67006.1	ASPBRDRAFT_359436	hypothetical protein
A0A1L9U5P7	KV878696	6	0	541097	541818	-	OJJ67007.1	ASPBRDRAFT_359422	hypothetical protein
A0A1L9U5P7	KV878696	7	0	542046	542270	+	OJJ67008.1	ASPBRDRAFT_359460	hypothetical protein
A0A1L9U5P7	KV878696	8	0	542273	542693	+	OJJ67009.1	ASPBRDRAFT_200615	hypothetical protein
A0A1L9U5P7	KV878696	9	0	543296	543721	-	OJJ67010.1	ASPBRDRAFT_137160	hypothetical protein
A0A1L9U5P7	KV878696	10	0	544670	545549	-	OJJ67011.1	ASPBRDRAFT_137039	hypothetical protein
A0A1V6P941	MDYN01000209	-1	0	710	3568	+	OQD73326.1	PENANT_c209G02941	hypothetical protein
A0A1V6P941	MDYN01000209	0	1	5076	6328	+	OQD73327.1	PENANT_c209G09981	hypothetical protein
A0A1V6P941	MDYN01000209	1	0	7226	7780	-	OQD73328.1	PENANT_c209G02770	hypothetical protein
A0A1V6P941	MDYN01000209	2	0	8357	8941	+	OQD73329.1	PENANT_c209G08068	hypothetical protein
A0A292PKA2	LN891246	0	1	2955	4103	+	CUS07125.1	GSTUAT00008779001	hypothetical protein
A0A292PKA2	LN891246	1	0	6877	8215	-	CUS07126.1	GSTUAT00008780001	hypothetical protein
A0A292PKA2	LN891246	2	0	14306	14641	+	CUS07127.1	GSTUAT00008781001	hypothetical protein
A0A292PKA2	LN891246	3	0	17418	18093	+	CUS07128.1	GSTUAT00008782001	hypothetical protein
A0A292PKA2	LN891246	4	0	19619	20372	-	CUS07129.1	GSTUAT00008783001	hypothetical protein
A0A292PKA2	LN891246	5	0	23219	24981	+	CUS07130.1	GSTUAT00008784001	hypothetical protein
A0A292PKA2	LN891246	6	0	27113	28197	+	CUS07131.1	GSTUAT00008785001	hypothetical protein
A0A292PKA2	LN891246	7	0	34783	35633	+	CUS07132.1	GSTUAT00008786001	hypothetical protein
A0A292PKA2	LN891246	8	0	37326	38772	+	CUS07133.1	GSTUAT00008787001	hypothetical protein
A0A292PKA2	LN891246	9	0	39543	40531	+	CUS07134.1	GSTUAT00008788001	hypothetical protein
A0A292PKA2	LN891246	10	0	42675	44176	-	CUS07135.1	GSTUAT00008789001	hypothetical protein
A0A2J6PV40	KZ613497	-10	0	341903	342646	+	PMD17882.1	NA56DRAFT_691576	hypothetical protein
A0A2J6PV40	KZ613497	-9	0	343141	345711	+	PMD17883.1	NA56DRAFT_691577	hypothetical protein
A0A2J6PV40	KZ613497	-8	0	346236	346793	-	PMD17884.1	NA56DRAFT_577973	hypothetical protein
A0A2J6PV40	KZ613497	-7	0	350782	351881	+	PMD17885.1	NA56DRAFT_631189	putative multidrug resistance protein
A0A2J6PV40	KZ613497	-6	0	355955	356266	-	PMD17886.1	NA56DRAFT_707290	hypothetical protein
A0A2J6PV40	KZ613497	-5	0	357956	358759	-	PMD17887.1	NA56DRAFT_751903	hypothetical protein
A0A2J6PV40	KZ613497	-4	0	359468	360529	+	PMD17888.1	NA56DRAFT_661872	hypothetical protein
A0A2J6PV40	KZ613497	-3	0	360798	361829	-	PMD17889.1	NA56DRAFT_260820	hypothetical protein
A0A2J6PV40	KZ613497	-2	0	362523	362938	+	PMD17890.1	NA56DRAFT_577983	hypothetical protein
A0A2J6PV40	KZ613497	-1	0	364397	365056	+	PMD17891.1	NA56DRAFT_648325	hypothetical protein
A0A2J6PV40	KZ613497	0	1	365714	366318	+	PMD17892.1	NA56DRAFT_605395	Di-copper centre-containing protein
A0A2J6PV40	KZ613497	1	0	367587	368592	+	PMD17893.1	NA56DRAFT_605400	hypothetical protein
A0A2J6PV40	KZ613497	2	0	370201	371264	+	PMD17894.1	NA56DRAFT_751910	hypothetical protein
A0A2J6PV40	KZ613497	3	0	371587	372690	-	PMD17895.1	NA56DRAFT_707299	hypothetical protein
A0A2J6PV40	KZ613497	4	0	378407	378799	+	PMD17896.1	NA56DRAFT_648329	hypothetical protein
A0A2J6PV40	KZ613497	5	0	379515	379863	+	PMD17897.1	NA56DRAFT_707302	hypothetical protein
A0A2J6PV40	KZ613497	6	0	381714	383437	+	PMD17898.1	NA56DRAFT_751914	hypothetical protein
A0A2J6PV40	KZ613497	7	0	387022	387502	-	PMD17899.1	NA56DRAFT_605403	hypothetical protein
A0A2J6PV40	KZ613497	8	0	390169	390665	+	PMD17900.1	NA56DRAFT_631208	hypothetical protein
A0A2J6PV40	KZ613497	9	0	394094	396157	-	PMD17901.1	NA56DRAFT_578005	glycoside hydrolase family 32 protein
A0A2J6PV40	KZ613497	10	0	397374	397670	-	PMD17902.1	NA56DRAFT_260910	hypothetical protein
A0A1V6QBL1	MDYN01000008	-10	0	320261	321009	+	OQD86036.1	PENANT_c008G03001	hypothetical protein
A0A1V6QBL1	MDYN01000008	-9	0	322257	323510	-	OQD86262.1	PENANT_c008G02414	hypothetical protein
A0A1V6QBL1	MDYN01000008	-8	0	323906	324634	+	OQD86078.1	PENANT_c008G11229	hypothetical protein
A0A1V6QBL1	MDYN01000008	-7	0	326533	327997	-	OQD86326.1	PENANT_c008G07736	hypothetical protein
A0A1V6QBL1	MDYN01000008	-6	0	328304	329242	+	OQD86276.1	PENANT_c008G01342	hypothetical protein
A0A1V6QBL1	MDYN01000008	-5	0	329417	331365	-	OQD86299.1	PENANT_c008G00778	hypothetical protein
A0A1V6QBL1	MDYN01000008	-4	0	331736	332201	+	OQD86169.1	PENANT_c008G00661	hypothetical protein
A0A1V6QBL1	MDYN01000008	-3	0	335779	337950	+	OQD86044.1	PENANT_c008G08490	hypothetical protein
A0A1V6QBL1	MDYN01000008	-2	0	338189	339169	+	OQD86367.1	PENANT_c008G01970	hypothetical protein
A0A1V6QBL1	MDYN01000008	-1	0	339837	340629	+	OQD86274.1	PENANT_c008G03873	hypothetical protein
A0A1V6QBL1	MDYN01000008	0	1	342057	342491	-	OQD86236.1	PENANT_c008G08884	hypothetical protein
A0A1V6QBL1	MDYN01000008	1	0	343748	344957	-	OQD86221.1	PENANT_c008G03784	hypothetical protein
A0A1V6QBL1	MDYN01000008	2	0	345969	346574	+	OQD86081.1	PENANT_c008G03258	hypothetical protein
A0A1V6QBL1	MDYN01000008	3	0	352177	352963	-	OQD86100.1	PENANT_c008G10612	hypothetical protein
A0A1V6QBL1	MDYN01000008	4	0	353861	354995	-	OQD86364.1	PENANT_c008G05506	hypothetical protein
A0A1V6QBL1	MDYN01000008	5	0	355905	356486	-	OQD86049.1	PENANT_c008G00330	hypothetical protein
A0A1V6QBL1	MDYN01000008	6	0	356860	358985	+	OQD86282.1	PENANT_c008G11270	hypothetical protein
A0A1V6QBL1	MDYN01000008	7	0	365361	366785	+	OQD86224.1	PENANT_c008G06263	hypothetical protein
A0A1V6QBL1	MDYN01000008	8	0	372024	373616	-	OQD86108.1	PENANT_c008G06741	hypothetical protein
A0A1V6QBL1	MDYN01000008	9	0	376980	377126	-	OQD86306.1	PENANT_c008G01443	hypothetical protein
A0A1V6QBL1	MDYN01000008	10	0	382751	384344	+	OQD86097.1	PENANT_c008G05459	hypothetical protein
A0A2V5GZD8	KZ825163	-10	0	100199	104015	-	PYI16885.1	BO99DRAFT_365286	putative sensor histidine kinase/response regulator
A0A2V5GZD8	KZ825163	-9	0	106129	106839	-	PYI16886.1	BO99DRAFT_404741	macro domain-like protein
A0A2V5GZD8	KZ825163	-8	0	108247	108506	-	PYI16887.1	BO99DRAFT_424381	lipase
A0A2V5GZD8	KZ825163	-7	0	111041	112420	-	PYI16888.1	BO99DRAFT_483566	hypothetical protein
A0A2V5GZD8	KZ825163	-6	0	114399	116033	+	PYI16889.1	BO99DRAFT_210507	putative aspartic-type endopeptidase
A0A2V5GZD8	KZ825163	-5	0	116206	116451	+	PYI16890.1	BO99DRAFT_210508	hypothetical protein
A0A2V5GZD8	KZ825163	-4	0	118419	119270	-	PYI16891.1	BO99DRAFT_404744	alpha/beta-hydrolase
A0A2V5GZD8	KZ825163	-3	0	119573	122169	+	PYI16892.1	BO99DRAFT_435046	hypothetical protein
A0A2V5GZD8	KZ825163	-2	0	122610	123915	+	PYI16893.1	BO99DRAFT_339081	C2H2 type zinc finger domain protein
A0A2V5GZD8	KZ825163	-1	0	125868	127788	+	PYI16894.1	BO99DRAFT_210567	MFS general substrate transporter
A0A2V5GZD8	KZ825163	0	1	128532	129366	+	PYI16895.1	BO99DRAFT_339029	tyrosinase
A0A2V5GZD8	KZ825163	1	0	129948	131456	+	PYI16896.1	BO99DRAFT_464581	2-methylcitrate dehydratase PrpD
A0A2V5GZD8	KZ825163	2	0	132207	132570	-	PYI16897.1	BO99DRAFT_464588	putative pantothenate transporter
A0A2V5GZD8	KZ825163	3	0	134572	135014	+	PYI16898.1	BO99DRAFT_464592	Clavaminate synthase-like protein
A0A2V5GZD8	KZ825163	4	0	136248	137693	+	PYI16899.1	BO99DRAFT_464599	protein serine/threonine phosphatase 2C
A0A2V5GZD8	KZ825163	5	0	138183	139310	+	PYI16900.1	BO99DRAFT_464602	arabinosidase
A0A2V5GZD8	KZ825163	6	0	139756	140686	-	PYI16901.1	BO99DRAFT_464605	isoflavone reductase family protein
A0A2V5GZD8	KZ825163	7	0	140863	142118	-	PYI16902.1	BO99DRAFT_464608	putative NADPH dehydrogenase
A0A2V5GZD8	KZ825163	8	0	142500	143840	-	PYI16903.1	BO99DRAFT_424396	hypothetical protein
A0A2V5GZD8	KZ825163	9	0	144871	145740	+	PYI16904.1	BO99DRAFT_464616	soluble epoxide hydrolase
A0A2V5GZD8	KZ825163	10	0	147052	147318	-	PYI16905.1	BO99DRAFT_339161	hypothetical protein
A0A2G7G703	NEXV01000098	-10	0	120353	120824	+	PIG88564.1	AARAC_000995	nodulation protein L
A0A2G7G703	NEXV01000098	-9	0	121772	122639	+	PIG88550.1	AARAC_000996	nitroreductase family protein
A0A2G7G703	NEXV01000098	-8	0	123479	124433	+	PIG88549.1	AARAC_000997	RTA1 domain protein
A0A2G7G703	NEXV01000098	-7	0	124677	125551	-	PIG88548.1	AARAC_000998	ATP-binding cassette transporter
A0A2G7G703	NEXV01000098	-6	0	133859	135026	+	PIG88547.1	AARAC_000999	n-alkane-inducible cytochrome P450
A0A2G7G703	NEXV01000098	-5	0	136370	136885	-	PIG88596.1	AARAC_001000	integral membrane protein (Pth11)
A0A2G7G703	NEXV01000098	-4	0	139739	140317	+	PIG88503.1	AARAC_001001	O-methyltransferase
A0A2G7G703	NEXV01000098	-3	0	141777	143045	-	PIG88504.1	AARAC_001002	hypothetical protein
A0A2G7G703	NEXV01000098	-2	0	144106	144957	+	PIG88505.1	AARAC_001003	hypothetical protein
A0A2G7G703	NEXV01000098	-1	0	145643	146531	-	PIG88506.1	AARAC_001004	hypothetical protein
A0A2G7G703	NEXV01000098	0	1	152378	153037	-	PIG88599.1	AARAC_001005	tyrosinase
A0A2G7G703	NEXV01000098	1	0	157699	159566	+	PIG88507.1	AARAC_001006	hypothetical protein
A0A2G7G703	NEXV01000098	2	0	160070	162670	-	PIG88600.1	AARAC_001007	alfa-L-rhamnosidase
A0A2G7G703	NEXV01000098	3	0	164122	164459	+	PIG88590.1	AARAC_001008	glycosyl hydrolase family 43 protein
A0A2G7G703	NEXV01000098	4	0	166330	167142	-	PIG88591.1	AARAC_001009	alanyl-tRNA synthetase
A0A2G7G703	NEXV01000098	5	0	168611	169212	+	PIG88534.1	AARAC_001010	amino acid transporter
A0A2G7G703	NEXV01000098	6	0	170828	171148	-	PIG88533.1	AARAC_001011	hypothetical protein
A0A2G7G703	NEXV01000098	7	0	172196	173338	+	PIG88532.1	AARAC_001012	porphyromonas-type peptidyl-arginine deiminase
A0A2G7G703	NEXV01000098	8	0	173762	174431	-	PIG88531.1	AARAC_001013	isocitrate lyase/malate synthase
A0A2G7G703	NEXV01000098	9	0	175328	177045	-	PIG88536.1	AARAC_001014	C6 transcription factor
A0A2G7G703	NEXV01000098	10	0	181061	181567	-	PIG88535.1	AARAC_001015	hypothetical protein
A0A2V5H7P1	KZ825133	-10	0	141579	142500	+	PYI19571.1	BO99DRAFT_332654	hypothetical protein
A0A2V5H7P1	KZ825133	-9	0	144027	144529	-	PYI19572.1	BO99DRAFT_412465	cytochrome P450
A0A2V5H7P1	KZ825133	-8	0	147722	148187	+	PYI19573.1	BO99DRAFT_384342	hypothetical protein
A0A2V5H7P1	KZ825133	-7	0	154196	155556	-	PYI19574.1	BO99DRAFT_332856	hypothetical protein
A0A2V5H7P1	KZ825133	-6	0	160913	161707	-	PYI19575.1	BO99DRAFT_412469	hypothetical protein
A0A2V5H7P1	KZ825133	-5	0	163162	164687	+	PYI19576.1	BO99DRAFT_359853	Bicupin, oxalate decarboxylase/oxidase
A0A2V5H7P1	KZ825133	-4	0	165243	166541	+	PYI19577.1	BO99DRAFT_402579	DUF500 and UBA/TS-N domain protein
A0A2V5H7P1	KZ825133	-3	0	167149	168442	-	PYI19578.1	BO99DRAFT_442981	purine and uridine phosphorylase
A0A2V5H7P1	KZ825133	-2	0	169257	169474	-	PYI19579.1	BO99DRAFT_384360	short-chain dehydrogenase
A0A2V5H7P1	KZ825133	-1	0	170560	171738	+	PYI19580.1	BO99DRAFT_384364	histidinol dehydrogenase
A0A2V5H7P1	KZ825133	0	1	173840	175004	+	PYI19581.1	BO99DRAFT_458766	hypothetical protein
A0A2V5H7P1	KZ825133	1	0	176166	176538	-	PYI19582.1	BO99DRAFT_432490	hypothetical protein
A0A2V5H7P1	KZ825133	2	0	179192	180096	+	PYI19583.1	BO99DRAFT_384365	hypothetical protein
