protein_id	pfam
CEJ57031	PF04065|Not1 N-terminal domain, CCR4-Not complex component;PF04153|NOT2/NOT3/NOT5 C-terminal
CEJ57032	PF02580|D-Tyr-tRNA(Tyr) deacylase
CEJ57033	PF00160|Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
CEJ57034	PF07690|Major Facilitator Superfamily
CEJ57035	PF01266|FAD dependent oxidoreductase
CEJ57036	PF03069|Acetamidase/Formamidase family
CEJ57037	PF08450|SMP-30/Gluconolactonase/LRE-like region
CEJ57038	PF02515|CoA-transferase family III;PF14330|Domain of unknown function (DUF4387)
CEJ57040	
CEJ57041	PF12634|Inheritance of peroxisomes protein 1
CEJ57042	PF00067|Cytochrome P450
CEJ57043	PF02290|Signal recognition particle 14kD protein
CEJ57044	PF02847|MA3 domain;PF02854|MIF4G domain
CEJ57045	
CEJ57046	PF07690|Major Facilitator Superfamily
CEJ57047	PF13449|Esterase-like activity of phytase
CEJ57048	
CEJ57049	
CUS07126	PF01940|Integral membrane protein DUF92
CUS07127	
CUS07128	PF13489|Methyltransferase domain
CUS07129	PF00646|F-box domain
CUS07130	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
CUS07131	PF20398|Family of unknown function (DUF6691)
CUS07132	
CUS07133	
CUS07134	PF12051|Protein of unknown function (DUF3533)
CUS07135	PF07690|Major Facilitator Superfamily
CZR69028	PF15932|Domain of unknown function (DUF4748)
CZR69029	PF22669|Endonuclease/Exonuclease/phosphatase family 2
CZR69030	PF04828|Glutathione-dependent formaldehyde-activating enzyme
CZR69031	PF01565|FAD binding domain;PF08031|Berberine and berberine like
CZR69032	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
CZR69033	PF02458|Transferase family
CZR69034	
CZR69035	PF13417|Glutathione S-transferase, N-terminal domain;PF14497|Glutathione S-transferase, C-terminal domain
CZR69036	
CZR69037	
CZR69039	
CZR69040	PF13445|RING-type zinc-finger
CZR69041	PF00106|short chain dehydrogenase
CZR69042	
CZR69043	PF02785|Biotin carboxylase C-terminal domain;PF02786|Carbamoyl-phosphate synthase L chain, ATP binding domain
CZR69044	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
CZR69045	PF00441|Acyl-CoA dehydrogenase, C-terminal domain;PF02770|Acyl-CoA dehydrogenase, middle domain
CZR69046	PF13450|NAD(P)-binding Rossmann-like domain
CZR69047	PF07859|alpha/beta hydrolase fold
CZR69048	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain
EGF75811	
EKD13337	PF00350|Dynamin family;PF01031|Dynamin central region;PF02212|Dynamin GTPase effector domain
EKD13338	
EKD13339	PF02515|CoA-transferase family III
EKD13340	PF07690|Major Facilitator Superfamily
EKD13341	PF07690|Major Facilitator Superfamily
EKD13342	PF07690|Major Facilitator Superfamily
EKD13343	PF00106|short chain dehydrogenase
EKD13344	
EKD13345	PF11807|Mycotoxin biosynthesis protein UstYa
EKD13346	
EKD13348	PF00075|RNase H
EKD13349	
EKD13350	
EKD13351	
EKD13352	PF05693|Glycogen synthase
EKD13353	
EKD13354	PF02902|Ulp1 protease family, C-terminal catalytic domain
EKD13355	PF02284|Cytochrome c oxidase subunit Va
EKD13356	
EKD13357	PF01151|GNS1/SUR4 family
EMR62020	
EMR62021	PF03271|EB1-like C-terminal motif
EMR62023	PF24883|Nephrocystin 3, N-terminal
EMR62024	PF13302|Acetyltransferase (GNAT) domain
EMR62025	
EMR62026	
EMR62027	PF00226|DnaJ domain
EMR62029	
EMR62030	
EMR62031	PF00067|Cytochrome P450
GCB27445	PF00128|Alpha amylase, catalytic domain;PF00534|Glycosyl transferases group 1;PF08323|Starch synthase catalytic domain;PF26108|Mok13-like, GH beta-sandwich domain;PF26111|Mok13, Ig-like beta-sandwich domain;PF26114|Mok13, second Ig-like beta-sandwich domain;PF26122|Mok13-like, CBM domain;PF26127|Mok13-like, transmembrane domain;PF26775|Mok13-like, helix-turn-helix domain
GCB27446	PF00128|Alpha amylase, catalytic domain;PF09260|Alpha-amylase, domain C
GCB27447	PF10342|Kre9/KNH-like N-terminal Ig-like domain
GCB27448	
GCB27449	PF02156|Glycosyl hydrolase family 26
GCB27450	PF04082|Fungal specific transcription factor domain
GCB27451	PF00330|Aconitase family (aconitate hydratase);PF00694|Aconitase C-terminal domain
GCB27452	PF13714|Phosphoenolpyruvate phosphomutase
GCB27453	PF03647|Transmembrane proteins 14C
GCB27454	PF01828|Peptidase A4 family
GCB27456	
GCB27457	
GCB27458	
GCB27459	PF07690|Major Facilitator Superfamily
GCB27460	PF07690|Major Facilitator Superfamily
GCB27461	PF01266|FAD dependent oxidoreductase
GCB27462	PF00884|Sulfatase
GCB27463	PF19271|Nis1 family
GCB27464	PF01490|Transmembrane amino acid transporter protein
GCB27465	PF00501|AMP-binding enzyme;PF00550|Phosphopantetheine attachment site;PF00668|Condensation domain
KAB8206613	
KAB8206614	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAB8206615	PF13714|Phosphoenolpyruvate phosphomutase
KAB8206616	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAB8206617	PF00324|Amino acid permease
KAB8206618	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAB8206619	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAB8206620	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAB8206621	
KAB8206622	
KAB8206624	
KAB8206625	
KAB8206626	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAB8206627	PF14269|Arylsulfotransferase (ASST)
KAB8206628	
KAB8206629	PF14388|Domain of unknown function (DUF4419)
KAB8206630	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAB8206631	PF20684|Fungal rhodopsin domain
KAB8206632	PF00067|Cytochrome P450
KAB8206633	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAB8277352	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAB8277353	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAB8277354	
KAB8277355	PF20684|Fungal rhodopsin domain
KAB8277356	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAB8277357	PF14388|Domain of unknown function (DUF4419)
KAB8277358	
KAB8277359	PF14269|Arylsulfotransferase (ASST)
KAB8277360	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAB8277361	
KAB8277363	
KAB8277364	
KAB8277365	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAB8277366	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAB8277367	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAB8277368	PF00324|Amino acid permease
KAB8277369	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAB8277370	PF13714|Phosphoenolpyruvate phosphomutase
KAB8277371	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAB8277372	PF12697|Alpha/beta hydrolase family
KAE8317034	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAE8317035	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8317036	PF00067|Cytochrome P450
KAE8317037	PF20684|Fungal rhodopsin domain
KAE8317038	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8317039	PF14388|Domain of unknown function (DUF4419)
KAE8317040	
KAE8317041	PF14269|Arylsulfotransferase (ASST)
KAE8317042	PF06985|Heterokaryon incompatibility protein (HET)
KAE8317043	
KAE8317045	
KAE8317046	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAE8317047	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8317048	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8317049	PF00324|Amino acid permease
KAE8317050	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8317051	PF13714|Phosphoenolpyruvate phosphomutase
KAE8317052	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAE8317053	PF14748|Pyrroline-5-carboxylate reductase dimerisation
KAE8317054	PF12697|Alpha/beta hydrolase family
KAE8332562	
KAE8332563	PF00400|WD domain, G-beta repeat
KAE8332564	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAE8332565	PF13714|Phosphoenolpyruvate phosphomutase
KAE8332566	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8332567	PF00324|Amino acid permease
KAE8332568	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8332569	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8332570	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAE8332571	
KAE8332573	PF06985|Heterokaryon incompatibility protein (HET)
KAE8332574	PF14269|Arylsulfotransferase (ASST)
KAE8332575	
KAE8332576	PF14388|Domain of unknown function (DUF4419)
KAE8332577	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8332578	PF20684|Fungal rhodopsin domain
KAE8332579	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8332580	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAE8332581	PF04479|RTA1 like protein
KAE8332582	PF00881|Nitroreductase family
KAE8370889	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAE8370890	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8370891	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8370892	PF00324|Amino acid permease
KAE8370893	PF01070|FMN-dependent dehydrogenase
KAE8370894	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8370895	PF13714|Phosphoenolpyruvate phosphomutase
KAE8370896	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAE8370897	
KAE8370898	
KAE8370900	PF06985|Heterokaryon incompatibility protein (HET);PF26640|Domain of unknown function (DUF8212)
KAE8370901	PF08659|KR domain
KAE8370902	PF00106|short chain dehydrogenase
KAE8370903	PF14269|Arylsulfotransferase (ASST)
KAE8370904	PF14388|Domain of unknown function (DUF4419)
KAE8370905	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8370906	PF20684|Fungal rhodopsin domain
KAE8370907	PF00920|Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal;PF24877|Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal
KAE8370908	PF00067|Cytochrome P450
KAE8370909	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8377954	PF07519|Tannase and feruloyl esterase
KAE8377955	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8377956	
KAE8377957	
KAE8377958	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8377959	PF00324|Amino acid permease
KAE8377960	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8377961	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8377962	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAE8377963	PF06985|Heterokaryon incompatibility protein (HET)
KAE8377965	PF14269|Arylsulfotransferase (ASST)
KAE8377966	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAE8377967	PF14388|Domain of unknown function (DUF4419)
KAE8377968	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8377969	PF20684|Fungal rhodopsin domain
KAE8377970	PF00920|Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal;PF24877|Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal
KAE8377971	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8377972	
KAE8377973	PF00005|ABC transporter
KAE8377974	PF04479|RTA1 like protein
KAE8405000	PF04479|RTA1 like protein
KAE8405001	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAE8405002	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8405003	PF00067|Cytochrome P450
KAE8405004	PF00920|Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal;PF24877|Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal
KAE8405005	PF20684|Fungal rhodopsin domain
KAE8405006	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8405007	PF14388|Domain of unknown function (DUF4419)
KAE8405008	
KAE8405009	PF14269|Arylsulfotransferase (ASST)
KAE8405011	
KAE8405012	
KAE8405013	
KAE8405014	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAE8405015	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8405016	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8405017	PF00324|Amino acid permease
KAE8405018	PF01070|FMN-dependent dehydrogenase
KAE8405019	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8405020	PF13714|Phosphoenolpyruvate phosphomutase
KAE8423949	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAE8423950	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF11951|Fungal specific transcription factor domain
KAE8423951	PF00067|Cytochrome P450
KAE8423952	PF00920|Dihydroxy-acid/6-phosphogluconate dehydratase N-terminal;PF24877|Dihydroxy-acid/6-phosphogluconate dehydratase C-terminal
KAE8423953	PF20684|Fungal rhodopsin domain
KAE8423954	PF00891|O-methyltransferase domain;PF08100|O-methyltransferase dimerisation domain
KAE8423955	PF14388|Domain of unknown function (DUF4419)
KAE8423956	PF00106|short chain dehydrogenase;PF14269|Arylsulfotransferase (ASST)
KAE8423957	PF08659|KR domain
KAE8423958	PF06985|Heterokaryon incompatibility protein (HET)
KAE8423960	
KAE8423961	
KAE8423962	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
KAE8423963	PF13714|Phosphoenolpyruvate phosphomutase
KAE8423964	PF04371|Porphyromonas-type peptidyl-arginine deiminase
KAE8423965	PF01070|FMN-dependent dehydrogenase
KAE8423966	PF00324|Amino acid permease
KAE8423967	PF07973|Threonyl and Alanyl tRNA synthetase second additional domain
KAE8423968	PF04616|Glycosyl hydrolases family 43;PF22704|Alpha-galactosidase, CBM13 domain
KAE8423969	PF05592|Bacterial alpha-L-rhamnosidase concanavalin-like domain;PF08531|Alpha-L-rhamnosidase N-terminal domain;PF17389|Bacterial alpha-L-rhamnosidase 6 hairpin glycosidase domain;PF17390|Bacterial alpha-L-rhamnosidase C-terminal domain;PF25788|Rha78A-like, N-terminal immunoglobulin domain
KAF1966200	PF01849|NAC domain
KAF1966201	PF20238|Copper acquisition factor BIM1-like
KAF1966202	PF04145|Ctr copper transporter family
KAF1966203	PF01794|Ferric reductase like transmembrane component;PF08022|FAD-binding domain;PF08030|Ferric reductase NAD binding domain
KAF1966204	PF05368|NmrA-like family
KAF1966205	PF17648|Luciferase domain
KAF1966206	PF07690|Major Facilitator Superfamily
KAF1966207	PF13649|Methyltransferase domain
KAF1966208	PF08539|HbrB-like
KAF1966209	
KAF1966211	
KAF1966212	PF01201|Ribosomal protein S8e
KAF1966213	
KAF1966214	PF00213|ATP synthase delta (OSCP) subunit
KAF1966215	PF02487|CLN3 protein
KAF1966216	PF08642|Histone deacetylation protein Rxt3
KAF1966217	PF00300|Histidine phosphatase superfamily (branch 1);PF01591|6-phosphofructo-2-kinase
KAF1966218	PF28428|TAM12
KAF1966219	
KAF1966220	PF20978|Glutamyl-tRNA amidotransferase complex subunit Gta3
KAF2635251	PF00069|Protein kinase domain
KAF2635252	PF07992|Pyridine nucleotide-disulphide oxidoreductase
KAF2635253	PF14378|PAP2 superfamily
KAF2635254	PF08045|Cell division control protein 14, SIN component
KAF2635255	
KAF2635256	
KAF2635257	
KAF2635258	
KAF2635259	
KAF2635260	
KAF2635262	
KAF2635263	
KAF2635264	
KAF2635265	
KAF2635266	PF25539|Bacterial/Fungal Bestrophin protein
KAF2635267	
KAF2635268	
KAF2635269	
KAF2635270	PF09419|Mitochondrial PGP phosphatase
KAF2635271	PF01423|LSM domain
KAF9738866	PF00505|HMG (high mobility group) box
KAF9738867	PF07859|alpha/beta hydrolase fold
KAF9738868	
KAF9738869	PF00155|Aminotransferase class I and II
KAF9738870	PF25545|Domain of unknown function (DUF7924)
KAF9738871	PF00004|ATPase family associated with various cellular activities (AAA);PF12002|MgsA AAA+ ATPase C terminal;PF16193|AAA C-terminal domain
KAF9738872	PF00082|Subtilase family;PF09286|Pro-kumamolisin, activation domain
KAF9738873	PF00295|Glycosyl hydrolases family 28
KAF9738874	PF07690|Major Facilitator Superfamily
KAF9738875	
KAF9738877	PF23106|Teneurin-like EGF domain
KAF9738878	
KAF9738879	
KAF9738880	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain
KAF9738881	
KAF9738882	
KAF9738883	PF00067|Cytochrome P450
KAF9738884	PF05730|CFEM domain;PF20684|Fungal rhodopsin domain
KAF9738885	PF07690|Major Facilitator Superfamily
KAF9738886	PF00400|WD domain, G-beta repeat
KAH6598552	PF00018|SH3 domain
KAH6598553	
KAH6598554	PF00009|Elongation factor Tu GTP binding domain;PF00679|Elongation factor G C-terminus;PF21018|TypA/BipA C-terminal domain;PF22042|Elongation factor G domain 2
KAH6598555	PF13347|MFS/sugar transport protein
KAH6598556	PF00069|Protein kinase domain
KAH6598557	PF03142|Chitin synthase;PF08766|DEK C terminal domain
KAH6598558	
KAH6598559	
KAH6598560	PF06487|Sin3 associated polypeptide p18 (SAP18)
KAH6598561	PF04857|CAF1 family ribonuclease
KAH6598563	PF00264|Common central domain of tyrosinase
KAH6598564	PF00264|Common central domain of tyrosinase
KAH6598565	PF00187|Chitin recognition protein;PF01522|Polysaccharide deacetylase
KAH6598566	PF00078|Reverse transcriptase (RNA-dependent DNA polymerase)
KAH6598567	
KAH6598568	
KAH6598569	
KAH6598570	PF12937|F-box-like
KAH6598571	PF00271|Helicase conserved C-terminal domain;PF04851|Type III restriction enzyme, res subunit
KAH6598572	
KAH6652548	PF12296|Hydrophobic surface binding protein A
KAH6652549	
KAH6652550	
KAH6652551	
KAH6652552	
KAH6652553	PF00230|Major intrinsic protein
KAH6652554	PF00083|Sugar (and other) transporter
KAH6652555	PF01494|FAD binding domain
KAH6652556	PF00743|Flavin-binding monooxygenase-like
KAH6652557	
KAH6652559	
KAH6652560	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAH6652561	PF00884|Sulfatase
KAH6652562	PF00083|Sugar (and other) transporter
KAH6652563	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAH6652564	
KAH6652565	
KAH6652566	PF00005|ABC transporter;PF12848|ABC transporter
KAH6652567	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain;PF13892|DNA-binding domain
KAH6652568	PF00734|Fungal cellulose binding domain
KAJ4355937	PF00067|Cytochrome P450
KAJ4355938	PF03403|Platelet-activating factor acetylhydrolase, isoform II
KAJ4355939	PF00505|HMG (high mobility group) box;PF07859|alpha/beta hydrolase fold
KAJ4355940	
KAJ4355941	
KAJ4355942	PF01596|O-methyltransferase
KAJ4355943	PF22607|FAD binding domain-like
KAJ4355944	PF00155|Aminotransferase class I and II
KAJ4355945	PF00004|ATPase family associated with various cellular activities (AAA);PF12002|MgsA AAA+ ATPase C terminal;PF16193|AAA C-terminal domain
KAJ4355946	PF00082|Subtilase family;PF09286|Pro-kumamolisin, activation domain
KAJ4355948	
KAJ4355949	PF00176|SNF2-related domain;PF00271|Helicase conserved C-terminal domain
KAJ4355950	PF00004|ATPase family associated with various cellular activities (AAA);PF17862|AAA+ lid domain;PF24581|Domain of unknown function (DUF7608)
KAJ4355951	PF00200|Disintegrin;PF13688|Metallo-peptidase family M12
KAJ4355952	PF00501|AMP-binding enzyme;PF13193|AMP-binding enzyme C-terminal domain;PF16177|Acetyl-coenzyme A synthetase N-terminus
KAJ4355953	PF00400|WD domain, G-beta repeat
KAJ4355954	PF07690|Major Facilitator Superfamily
KAJ4355955	PF01670|Glycosyl hydrolase family 12
KAJ4355956	PF00067|Cytochrome P450
KAJ4355957	
KAJ5153085	PF00083|Sugar (and other) transporter
