query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A4S2LAY4	SJOL01008347	9	0	566501	575650	-	TGZ60521.1	CRM22_008473	hypothetical protein
A0A4S2LAY4	SJOL01008347	10	0	597386	614963	+	TGZ60522.1	CRM22_008474	hypothetical protein
A0A4S2LBN1	SJOL01008347	-8	0	28329	33619	+	TGZ60503.1	CRM22_008464	hypothetical protein
A0A4S2LBN1	SJOL01008347	-7	0	99386	110478	+	TGZ60504.1	CRM22_008465	hypothetical protein
A0A4S2LBN1	SJOL01008347	-6	0	136122	136442	+	TGZ60505.1	CRM22_008466	hypothetical protein
A0A4S2LBN1	SJOL01008347	-5	0	171933	172221	+	TGZ60506.1	CRM22_008467	hypothetical protein
A0A4S2LBN1	SJOL01008347	-4	0	188162	189445	-	TGZ60507.1	CRM22_008468	hypothetical protein
A0A4S2LBN1	SJOL01008347	-3	0	289843	290835	-	TGZ60509.1	CRM22_008469	hypothetical protein
A0A4S2LBN1	SJOL01008347	-2	0	289843	290835	-	TGZ60508.1	CRM22_008469	hypothetical protein
A0A4S2LBN1	SJOL01008347	-1	0	482005	482409	+	TGZ60510.1	CRM22_008470	hypothetical protein
A0A4S2LBN1	SJOL01008347	0	1	497479	506087	-	TGZ60511.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	1	0	501179	506087	-	TGZ60512.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	2	0	522580	559322	+	TGZ60520.1	CRM22_008472	hypothetical protein
A0A4S2LBN1	SJOL01008347	3	0	522580	543499	+	TGZ60519.1	CRM22_008472	hypothetical protein
A0A4S2LBN1	SJOL01008347	4	0	522580	534163	+	TGZ60518.1	CRM22_008472	hypothetical protein
A0A4S2LBN1	SJOL01008347	5	0	537750	543231	-	TGZ60514.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	6	0	537750	543231	-	TGZ60515.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	7	0	537750	539958	-	TGZ60513.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	8	0	537750	539958	-	TGZ60516.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	9	0	539740	543231	-	TGZ60517.1	CRM22_008471	hypothetical protein
A0A4S2LBN1	SJOL01008347	10	0	566501	575650	-	TGZ60521.1	CRM22_008473	hypothetical protein
H2KPL1	DF142916	-4	0	14199	26823	+	GAA48879.1	CLF_102167	hypothetical protein
H2KPL1	DF142916	-3	0	27770	31349	-	GAA33452.2	CLF_102168	origin recognition complex subunit 2
H2KPL1	DF142916	-2	0	111564	112590	-	GAA48880.1	CLF_102169	protocadherin Fat 1
H2KPL1	DF142916	-1	0	276044	276354	+	GAA48881.1	CLF_102170	large subunit ribosomal protein L31e
H2KPL1	DF142916	0	1	285440	294627	-	GAA27975.2	CLF_102171	tyrosinase
H2KPL1	DF142916	1	0	309330	344381	+	GAA48882.1	CLF_102172	tyrosinase
H2KPL1	DF142916	2	0	330475	334780	-	GAA48883.1	CLF_102173	tyrosinase
H2KPL1	DF142916	3	0	352006	361803	-	GAA48884.1	CLF_102174	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 8
H2KPL1	DF142916	4	0	375380	379111	+	GAA48885.1	CLF_102175	hypothetical protein
H2KPL1	DF142916	5	0	388035	389622	-	GAA48886.1	CLF_102176	guanine nucleotide binding protein (G protein) alpha q polypeptide
H2KPL1	DF142916	6	0	423338	425753	+	GAA48887.1	CLF_102177	hypothetical protein
H2KPL1	DF142916	7	0	429766	433027	-	GAA48888.1	CLF_102178	hypothetical protein
H2KPL1	DF142916	8	0	444026	450451	+	GAA48889.1	CLF_102179	hypothetical protein
H2KPL1	DF142916	9	0	478114	487857	+	GAA48890.1	CLF_102180	hypothetical protein
H2KPL1	DF142916	10	0	505840	511162	+	GAA48891.1	CLF_102181	hypothetical protein
M1R095	KC195914	0	1	22	1452	+	AGG11798.1	TYR2	tyrosinase
A0A419QAV9	NIRI02000042	-10	0	181931827	181937581	+	KAG5451571.1	CSKR_104340	hypothetical protein
A0A419QAV9	NIRI02000042	-9	0	181942910	181943895	-	KAG5451572.1	CSKR_104341	Coatomer subunit beta
A0A419QAV9	NIRI02000042	-8	0	181986039	181986180	-	KAG5451573.1	CSKR_104342	hypothetical protein
A0A419QAV9	NIRI02000042	-7	0	181994626	181995887	+	KAG5451574.1	CSKR_104343	Tigger transposable element-derived protein 6
A0A419QAV9	NIRI02000042	-6	0	182041196	182042644	-	KAG5451575.1	CSKR_104344	Glucosaminyl phosphatidylinositol (GlcN-PI) nositol acylation protein
A0A419QAV9	NIRI02000042	-5	0	182049598	182055421	+	KAG5451576.1	CSKR_104345	hypothetical protein
A0A419QAV9	NIRI02000042	-4	0	182070236	182076097	-	KAG5451577.1	CSKR_104346	hypothetical protein
A0A419QAV9	NIRI02000042	-3	0	182126044	182129528	-	KAG5451578.1	CSKR_110866	tyrosinase precursor, Monophenol monooxygenase
A0A419QAV9	NIRI02000042	-2	0	182133175	182174543	+	KAG5451581.1	CSKR_110867	tyrosinase precursor, Monophenol monooxygenase, variant 3
A0A419QAV9	NIRI02000042	-1	0	182133175	182135853	+	KAG5451580.1	CSKR_110867	tyrosinase precursor, Monophenol monooxygenase, variant 2
A0A419QAV9	NIRI02000042	0	1	182171611	182174543	+	KAG5451579.1	CSKR_110867	tyrosinase precursor, Monophenol monooxygenase
A0A419QAV9	NIRI02000042	1	0	182192531	182192702	-	KAG5451582.1	CSKR_110868	60S ribosomal protein L31
A0A419QAV9	NIRI02000042	2	0	182256074	182257104	+	KAG5451583.1	CSKR_110869	bahd acyltransferase
A0A419QAV9	NIRI02000042	3	0	182356561	182357556	+	KAG5451584.1	CSKR_201460	hypothetical protein
A0A419QAV9	NIRI02000042	4	0	182360498	182361635	+	KAG5451585.1	CSKR_201461	hypothetical protein
A0A419QAV9	NIRI02000042	5	0	182362437	182363006	+	KAG5451586.1	CSKR_201462	hypothetical protein
A0A419QAV9	NIRI02000042	6	0	182431348	182431558	+	KAG5451587.1	CSKR_110870	Origin recognition complex subunit 2
A0A419QAV9	NIRI02000042	7	0	182455320	182456565	-	KAG5451588.1	CSKR_110871	hypothetical protein
A0A419QAV9	NIRI02000042	8	0	182493699	182494536	-	KAG5451590.1	CSKR_110872	hypothetical protein
A0A419QAV9	NIRI02000042	9	0	182493699	182494536	-	KAG5451589.1	CSKR_110872	hypothetical protein
A0A419QAV9	NIRI02000042	10	0	182523159	182526424	-	KAG5451591.1	CSKR_110873	Nuclear receptor sub 5 group A member 2
