A0A4Y8D0D0_taxID_38488_model_A	B2ZB02_ref_A	8	285	343	6	245	5.409E-01	24M8I2M2I2M3I14M3I4M6I7M2D29M1I9M2D8M2I16M21I2M1D5M1D7M10I3M1I4M1I6M3I2M2D3M3D9M1I4M12D11M1D45M
A0A6G0JRR3_taxID_53985_model_A	B2ZB02_ref_A	28	234	594	6	242	2.707E-01	37M4D7M4D24M3I17M6I7M1I4M3I8M18D6M1D5M1D2M7I10M6D10M11D5M1I4M5D18M1D22M
A0A858R6E5_taxID_1709002_model_A	B2ZB02_ref_A	12	310	492	2	287	3.502E-01	3M1D6M1D3M5I13M2I14M4D12M26I5M4I18M2I29M8D3M1I3M3D4M1D8M1I7M5I1M7D4M2D7M2I15M4D9M5D13M2I29M2D4M1D5M6D1M2D5M10I18M
A0A8H8RRA0_taxID_602034_model_A	B2ZB02_ref_A	50	381	382	1	286	5.346E-01	5M2I20M8I2M4D2M7I1M5I14M1I2M7D32M1I3M5D7M2D12M10I2M1D3M10I7M2I9M10I3M3I3M1D5M1D13M3D13M6D8M2I18M1I28M3I10M5I15M4I12M2I7M
A0A919DDV5_taxID_1169913_model_A	B2ZB02_ref_A	29	314	494	3	287	3.493E-01	8M1D5M2I22M1I12M13I9M10I3M3I19M2I14M4D6M9D6M2D8M4I15M9D4M4D5M2I14M3D13M6D11M2I31M4D9M3D3M4I4M1D2M4I16M
A0AAD8FEX8_taxID_112525_model_A	B2ZB02_ref_A	22	296	567	6	286	3.567E-01	26M3I12M1I2M2D12M1I57M8D9M3D11M1D7M3I10M2I12M10D10M6D11M4I31M4D18M7I3M5I6M2I10M
A0AB74JLQ5_taxID_5580_model_A	B2ZB02_ref_A	97	321	322	2	286	4.694E-01	21M3I7M2I4M3I19M10D23M1I10M5D10M4D6M7I3M11D1M18D7M4D13M10D8M9D12M1D8M1D23M1D6M3I3M7D14M2I6M
A0A4S2LAY4_taxID_147828_model_A	B2ZB02_ref_A	124	421	428	6	255	4.515E-01	26M9I6M15I1M1I16M8I29M4I2M2I10M3D2M3D17M1D9M3I2M4I8M6I13M1D2M3D22M2D2M3I16M7I46M1D7M
A0A5N6BWN4_taxID_1712871_model_A	B2ZB02_ref_A	37	288	288	6	297	7.847E-01	42M10D41M2D33M2D3M2D6M1D30M9D2M1D9M6D13M1D29M3D4M1D5M1I27M3D7M
A0A6A6JAY1_taxID_318751_model_A	B2ZB02_ref_A	3	287	287	1	286	7.628E-01	3M2D28M8I15M10D31M1I9M2D11M1I12M7I8M3D1M1I2M2I9M1D11M6I2M3D16M10D6M3D3M2D13M1D30M6I11M2D10M4I9M2I7M
A0A7D5Z0B1_taxID_500148_model_A	B2ZB02_ref_A	20	256	513	6	247	3.685E-01	27M8I14M1D2M9D28M1I12M2D20M5I3M1I9M2I6M2I8M3I16M3I11M13D15M2D12M1D26M2D3M
A0A8H3DR34_taxID_456999_model_A	B2ZB02_ref_A	52	390	395	1	287	5.121E-01	3M4I22M1D3M13I4M10I11M1D6M9D22M1I16M2D11M3I20M2I5M6D4M1D6M5I7M1I3M10I9M5D6M2I1M5D10M1D16M1D3M1I27M10I10M2D2M6I5M1D3M6I4M7I6M6I7M
A0A8H5AS67_taxID_2480587_model_A	B2ZB02_ref_A	13	365	629	1	294	3.129E-01	3M2D14M2I6M1D7M7I11M9I33M4I8M15I9M2D3M1I21M4D10M13I1M1I1M1I5M4I6M7D6M6D5M10I8M2I9M4I1M2D6M6D9M2I36M2I8M4I4M2I8M1I3M5I23M
A0A9D4EB14_taxID_45954_model_A	B2ZB02_ref_A	89	355	486	1	286	4.783E-01	5M2I40M3D2M7D60M5D10M1D3M7D14M3D16M2I21M6D45M6I22M1I2M1I10M1I4M
A0A9P5IJI5_taxID_139641_model_A	B2ZB02_ref_A	77	312	362	2	247	5.424E-01	32M8I15M10D30M1I10M2D11M1I9M6I4M2I10M2D12M1I10M4I2M3D14M10D8M5D11M1D35M
A0A9W9T4Q6_taxID_2972119_model_A	B2ZB02_ref_A	69	317	350	6	272	5.546E-01	18M1I10M7I14M10D25M1I16M2D12M1I12M6I8M2D13M1I11M6I2M3D14M10D9M5D6M1D36M6D5M6D3M4I8M
A0AAD9AZ26_taxID_1836956_model_A	B2ZB02_ref_A	38	311	314	6	286	7.192E-01	27M8I15M10D24M1I17M2D11M1I13M6I8M2D8M2I4M1D6M2D3M3I2M3D14M10D8M3D3M2D10M1D34M2I19M4I13M2I6M
A0ACD3YVM0_taxID_2747967_model_A	B2ZB02_ref_A	37	352	353	6	293	5.841E-01	5M3D3M2I11M5I6M4I18M9D21M1I16M6I6M4D2M2D9M1D18M2I8M1I6M2D8M1I5M1I9M12D6M4I3M3I1M3I4M3I10M1I3M1D31M11I18M2D2M6I11M6I5M4I7M
A0A066X3Q1_taxID_1173701_model_A	B2ZB02_ref_A	94	367	370	6	286	5.824E-01	26M4I2M4I14M10D24M1I17M2D12M1I9M4I2M1I8M2I6M5D1M3I3M1D9M2I4M3D14M9D2M1D6M3D3M2D10M1D33M2D11M4I4M2I4M2I12M2I6M
A0A086T0Z5_taxID_857340_model_A	B2ZB02_ref_A	42	384	530	6	286	3.441E-01	9M1D5M1I14M7I11M5I12M2I23M20I15M4D4M5D4M8D5M8D8M2I2M1D4M5I8M11I8M15I7M6I19M1D6M6D8M2I41M8I17M12I17M
A0A0V1G4S3_taxID_6337_model_A	B2ZB02_ref_A	137	400	787	6	286	2.932E-01	28M5I9M2D5M2D2M5D58M1I2M6D8M1D4M1I8M3D14M1D13M5D5M1D8M1D1M5D41M5I14M1I15M1I11M1I3M
A0A1R4H6E4_taxID_360316_model_A	B2ZB02_ref_A	27	326	475	6	296	3.745E-01	6M1D22M7I9M1D6M19I10M2I2M4I19M2I42M24D12M6D8M1I4M10D9M5D11M16I38M2I6M5I5M4D12M1I13M1I6M
A0A2J6TD48_taxID_1095630_model_A	B2ZB02_ref_A	22	306	306	6	286	7.183E-01	26M6I2M2I15M10D30M1I13M2D9M1I9M4I4M6I9M2D12M1I12M3D6I14M10D8M3D3M2D14M1D24M3I12M1I10M2I2M2I14M2I6M
A0A3M7J5F3_taxID_91943_model_A	B2ZB02_ref_A	55	424	642	2	287	2.628E-01	2M2I2M2I15M1I8M6I15M4D5M11I3M1I4M1I22M20I14M1I16M5D2M6D5M12D2M1I5M3I27M9I4M1D6M2I2M3I7M16I2M12I3M4I12M2I40M3I6M3I2M2I9M7I18M
A0A5J6HY91_taxID_132473_model_A	B2ZB02_ref_A	2	252	262	6	286	8.483E-01	28M5I14M10D37M2D24M1D11M2D3M2D6M1D30M3D3M5D9M5D18M1D27M2D8M1D28M
A0A5Q4BTC4_taxID_2078593_model_A	B2ZB02_ref_A	42	386	529	6	297	3.361E-01	15M2I8M6I16M6D1M10I7M1I15M27I4M12I27M4D3M5D1M3I6M1D3M4I7M5D1M7I10M1I7M6I3M4I15M8D9M11D20M3D19M1I2M6I13M2I9M6I17M2D9M
A0A6I3X362_taxID_321982_model_A	B2ZB02_ref_A	70	314	456	5	252	3.518E-01	12M1I18M8I16M8I4M7I8M6I19M2I23M5I13M1D5M18D4M7D5M1D6M4D15M4D9M5D13M2I30M2D6M
A0ACC2TJ92_taxID_34485_model_A	B2ZB02_ref_A	39	278	284	6	295	6.326E-01	35M9D14M3D35M2D16M3D9M2D25M3I2M5D12M14D8M6D3M1I4M3D2M1I25M3I10M9D19M1I6M3D6M
D0NAA1_taxID_403677_model_A	B2ZB02_ref_A	23	255	255	6	230	4.647E-01	50M7D3M1D18M3I14M4D9M4D3M4I3M1I9M1I8M3D3M2I8M2I2M5I9M13I12M5I10M3D10M5D14M1D12M
F9XBE5_taxID_336722_model_A	B2ZB02_ref_A	20	316	316	6	286	6.679E-01	27M8I16M10D31M1I9M2D11M1I13M6I10M1I3M1I3M3I7M5I10M6I3M3D10M5D4M4D2M1D6M3D3M2D12M1D35M4I9M5I4M2I4M2I12M2I6M
W2KB90_taxID_4792_model_A	B2ZB02_ref_A	22	266	495	6	242	3.103E-01	41M10D6M3I2M1D19M3I9M1I6M4D8M5D2M4I3M1I9M1I8M3D11M1D6M10I4M13I12M3I5M1I5M2D9M5D16M1D24M
A0A0V1BIN6_taxID_6334_model_A	B2ZB02_ref_A	135	440	832	1	286	2.793E-01	33M5I9M2D5M2D2M5D13M1D2M38I42M1I2M6D7M2D5M2I7M3D14M1D13M5D5M1D8M1D1M5D41M5I13M1I19M1I8M1I3M
A0A1X7RU91_taxID_1276538_model_A	B2ZB02_ref_A	78	374	374	6	286	5.858E-01	27M8I16M10D31M1I9M2D11M1I13M6I10M1I6M4I7M5I10M6I3M3D15M10D7M3D3M2D12M1D35M4I4M6I2M1D6M2I4M2I11M2I7M
A0A2P7ZE68_taxID_40998_model_A	B2ZB02_ref_A	32	261	271	6	242	6.838E-01	27M8I15M10D24M1I17M2D11M1I8M5I4M1I8M2D14M1I6M1D6M3I3M4I10M5D4M5D8M3D3M2D14M1D24M
A0A329SB08_taxID_29920_model_A	B2ZB02_ref_A	23	267	496	6	242	2.971E-01	41M3I4M6D2M4D2M1D19M3I9M1I8M2D4M7D4M4I3M1I9M1I8M3D12M4I1M5I9M4I4M8I8M8D5M7I11M1D17M1D24M
A0A4S9LP12_taxID_5580_model_A	B2ZB02_ref_A	101	321	322	6	286	4.739E-01	17M3I11M5I19M10D23M1I11M4I16M6D5M30D7M3D14M10D13M2D4M7D4M1D7M1D29M2I4M7D14M2I6M
A0A4Y8D0V3_taxID_38488_model_A	B2ZB02_ref_A	61	342	342	6	286	6.485E-01	28M8I14M10D32M1I12M2D8M1I14M6I7M2D13M1I13M6I1M2D10M5D4M5D8M3D3M2D10M1D34M3I4M3I6M2D10M4I10M2I6M
A0A2P7Z1M8_taxID_40998_model_A	B2ZB02_ref_A	68	370	371	6	286	4.984E-01	26M4I2M8I7M2D6M9D29M1I32M11I6M10I8M5D4M3D4M3D11M6I4M3D7M10D10M1I4M1I15M1I27M4D10M2I7M2D5M16I11M2I5M
A0A446BXJ9_taxID_2587410_model_A	B2ZB02_ref_A	25	238	299	6	246	5.953E-01	26M4I2M6I11M1D3M9D32M1I12M2D8M1I21M2D3M1I10M1I6M2D22M9D5M1D3M3D8M12D28M
A0A4P9XJ34_taxID_78915_model_A	B2ZB02_ref_A	26	279	285	1	286	7.510E-01	3M2D25M3I17M10D41M2D32M2D2M3D5M1D27M12D11M3D21M1D24M3I3M4I4M5D11M1D18M
A0A4Z1PB68_taxID_86259_model_A	B2ZB02_ref_A	25	360	361	6	286	5.943E-01	26M3I4M7I16M3I3M13I13M4D18M1I7M2I15M1I9M1I4M12I8M2D3M1I4M4I5M1D6M3I5M4D15M12D6M4I6M3I46M9I22M5I13M6I4M
A0A6A3NDJ9_taxID_129364_model_A	B2ZB02_ref_A	29	282	533	3	256	3.121E-01	32M3D14M6D5M1I24M3I11M6I11M2D3M5I6M12D2M2D6M1D5M1I5M8I6M4I5M1I2M13I12M9D10M6D15M1D38M
A0A7J7J2C8_taxID_10212_model_A	B2ZB02_ref_A	376	616	721	5	286	3.079E-01	43M10D3M1I22M2I15M2D23M1D11M3D5M5D12M1D17M10D7M4D3M2D14M1D24M2D7M4D25M1I6M
A0A8H4CUC1_taxID_474922_model_A	B2ZB02_ref_A	37	369	370	6	286	6.044E-01	26M9I2M3I12M1I9M4D5M2I23M1I26M1I12M21I10M2D7M3I4M1I6M2D8M1I14M10D9M2I3M1I13M3I34M10I2M2I9M5I1M2D6M1I4M3I10M2I6M
A0A8H8RL10_taxID_602034_model_A	B2ZB02_ref_A	81	366	368	2	286	6.044E-01	30M4I2M4I15M10D27M1I16M2D8M1I10M1I4M5I7M2I5M2D6M1D17M4I14M10D8M3D3M2D10M1D30M3I3M1D2M6I6M4D10M4I10M2I6M
A0A914VGJ7_taxID_2011161_model_A	B2ZB02_ref_A	118	380	381	6	286	5.045E-01	13M1D10M20I4M7I16M5I33M2I16M5D3M29D8M10D6M2D11M2D14M1I8M6D10M2D34M1I21M2I9M1I8M
A0A9P4PM19_taxID_1392251_model_A	B2ZB02_ref_A	45	315	370	6	246	5.104E-01	26M6I2M7I11M1D3M9D32M1I12M2D5M2I13M8I5M10I6M5I6M8I9M1I6M1D28M7D7M1I4M1I46M
A0ACC3CBV5_taxID_2788_model_A	B2ZB02_ref_A	247	500	572	6	286	3.839E-01	42M10D41M2D14M1D5M2D11M2D3M4D6M1I5M5I6M1D2M1D9M1D6M1I6M6D3M8D10M7I38M1I8M2D20M2D4M
U3AIJ7_taxID_1337093_model_A	B2ZB02_ref_A	34	339	514	1	297	3.449E-01	2M3D9M2I9M1I6M4I13M6I3M8I12M1I8M1I16M2I23M3D2M4D10M2D9M1D2M3D12M1I7M11D9M4D13M1D3M1I3M6I9M7I31M1I9M8D3M1I6M10I18M3D7M
A0A0V1I3Y0_taxID_268475_model_A	B2ZB02_ref_A	149	417	804	1	286	2.897E-01	32M5I10M2D5M2D2M5D58M1I2M6D7M2I9M5D14M1D16M5D5M1D8M1D1M5D41M5I14M1I23M2I6M
A0A1Y2EAK7_taxID_1141098_model_A	B2ZB02_ref_A	19	254	313	35	246	5.050E-01	12M10D29M1I13M2D6M2I12M5I1M5I5M11I8M1D2M3I7M12I5M1I6M1D18M6D20M3I4M1D6M2I37M
A0A2N5U4U9_taxID_200324_model_A	B2ZB02_ref_A	96	346	347	4	247	5.075E-01	30M10I14M10D41M2D11M3I7M4I6M3I8M2I4M6D4M1D6M3I8M2D2M5I3M1I4M9I7M7D5M4D3M1D48M
A0A384K4W6_taxID_332648_model_A	B2ZB02_ref_A	61	342	342	6	286	6.457E-01	28M8I14M10D32M1I12M2D8M1I14M6I9M2D11M1I13M6I1M2D10M5D4M5D8M3D3M2D10M1D34M5I9M1D12M4I10M2I6M
A0A4P9XNA4_taxID_78915_model_A	B2ZB02_ref_A	4	222	222	35	286	8.438E-01	8M1D5M9D43M2D30M1D1M1D8M4D23M1I6M9D3M1D6M6D16M1D25M2I12M3D3M3I5M1I3M2D15M
A0A4S9ZZ06_taxID_5580_model_A	B2ZB02_ref_A	97	321	322	2	286	4.919E-01	21M1I8M2I3M5I19M10D23M1I10M1I17M1I3M4D4M30D7M3D14M10D13M2D4M7D4M1D7M1D23M1D6M3I3M7D14M2I6M
A0A5M8PS01_taxID_136370_model_A	B2ZB02_ref_A	86	367	367	6	286	6.120E-01	28M8I15M10D27M1I13M2D11M1I9M2D2M8I8M2D4M2I7M1D12M6I2M3D14M10D8M3D3M2D13M1D31M3I5M2I14M4I13M2I6M
A0A6A7BLX6_taxID_1408161_model_A	B2ZB02_ref_A	62	355	356	1	286	5.948E-01	5M1I26M1I2M7I10M1I5M10D23M1I17M2D11M1I1M1I6M4I6M4I10M2D11M1I6M1D5M7I1M3D10M5D6M5D6M5D16M1D26M6D4M10I7M3I10M4I10M2I6M
Q33CJ6_taxID_8330_model_A	B2ZB02_ref_A	36	366	366	2	296	6.843E-01	2M2D26M16I3M8I20M3I32M2I12M5D13M1D3M1D11M2D6M13I3M1I3M1D54M7I47M1I9M1D12M2I8M1I8M5D5M
W7M987_taxID_334819_model_A	B2ZB02_ref_A	1	233	294	9	242	6.155E-01	25M8I15M10D28M1I12M2D11M1I13M7I8M2I4M1I7M5I2M1D14M5I1M2D14M9D2M1D7M5D16M1D24M
A0A074W682_taxID_1043003_model_A	B2ZB02_ref_A	17	287	344	4	244	5.436E-01	26M14I5M3I11M4D2M6D29M1I12M2D11M2I11M7I2M12I7M2I11M10I4M1D6M3I4M4D16M9D14M1I3M1I41M
A0A0K6GCM0_taxID_456999_model_A	B2ZB02_ref_A	14	456	736	2	286	2.167E-01	4M2I9M1D16M6I16M1I3M8I9M4I21M11I5M11I9M3D5M1I8M2D5M1I13M4D3M1I3M1D5M1D7M5I9M22I18M3D5M53I6M3D5M5I9M2I31M12I8M14I4M11I3M2D8M6I8M2I10M
A0A183IVQ9_taxID_241478_model_A	B2ZB02_ref_A	120	386	446	4	286	4.991E-01	4M1I26M5I9M4I6M13D57M5D9M2D10M1D6M1D24M5D6M2I8M9D41M2D2M7I8M1I15M1I11M1I3M
A0A1Y1VYU8_taxID_61395_model_A	B2ZB02_ref_A	28	278	456	6	287	4.671E-01	42M10D41M2D20M1D11M2I4M8D4M1I16M1D12M9D3M1I6M5D16M1D7M3D12M2D10M2D6M1I7M7I2M1D11M2I7M
A0A384BB62_taxID_9767_model_A	B2ZB02_ref_A	121	499	554	1	295	4.591E-01	5M1D22M19I5M9I18M1I3M3I32M2I12M5D12M1D10M1I5M2D9M12I10M1I6M2D36M5I5M3I29M35I18M1I21M2I7M1I19M
A0A4T0WAP6_taxID_80884_model_A	B2ZB02_ref_A	171	502	503	6	286	4.064E-01	21M3I2M6I5M4I13M10D33M1I9M2D8M2I10M12I7M10I6M6I16M10I6M3I4M4D7M1I9M9D2M1D7M4I23M1I29M8I9M3D1M2I3M2I6M2I11M3I5M
A0A6A3Q4B5_taxID_53985_model_A	B2ZB02_ref_A	1	232	635	14	253	2.488E-01	29M4I3M12D29M3I11M6I4M3I4M1D11M14D3M2D5M1D5M3I9M4I2M5I5M13I9M1I4M14D5M5D19M1D33M
A0A7W8KIV5_taxID_1141878_model_A	B2ZB02_ref_A	1	210	899	1	242	2.011E-01	25M1D7M8I9M2I7M9D37M5D4M2D16M6D4M1D5M5D5M1I7M5D25M3D9M6D39M
A0A014N831_taxID_568076_model_A	B2ZB02_ref_A	93	391	391	2	286	5.547E-01	31M8I14M1D2M9D28M1I12M2D20M5I3M1I9M2I6M2I4M4I3M1D7M1D9M4I14M9D2M1D7M5D14M1D26M19I10M8D10M4I10M2I6M
A0A0C2XCT6_taxID_933852_model_A	B2ZB02_ref_A	20	452	708	6	286	2.083E-01	16M2I6M1D6M15I9M17I6M9I18M1I3M11I7M10I13M1I5M10I6M5I5M11I4M2I3M5I3M9I4M16I5M3D5M2D13M12D12M1I5M20I2M7I4M3D3M4D4M6D9M2I34M3D9M3I4M4I7M21I10M4I7M
A0A317VMA5_taxID_1448321_model_A	B2ZB02_ref_A	107	343	395	2	247	4.991E-01	4M1I28M8I15M10D28M1I12M2D11M1I13M6I8M1D2M1D11M1I6M1I12M4I12M10D8M3D3M2D13M1D26M2D2M
A0A4Q4NQ20_taxID_5599_model_A	B2ZB02_ref_A	5	226	280	34	243	5.880E-01	14M10D28M1I13M2D11M1I12M3I2M5I9M2D11M1I16M5I14M10D8M3D3M2D11M24I4M1I25M
A0A4S9V507_taxID_5580_model_A	B2ZB02_ref_A	97	321	322	2	286	4.696E-01	21M3I11M5I12M7D5M3D25M1I12M1I10M11D2M8I3M17D3I2M22D3M3I10M10D8M9D13M1D7M1D29M2I4M7D14M2I6M
A0A6A6VF46_taxID_1340428_model_A	B2ZB02_ref_A	33	319	320	2	286	7.083E-01	4M1I28M8I15M10D24M1I16M2D11M1I11M6I1M1I11M2D1M2I8M1D12M6I2M3D14M10D8M3D3M2D13M1D27M2I9M4I5M2D7M4I13M2I6M
A0A7S2D0S4_taxID_3111310_model_A	B2ZB02_ref_A	24	477	503	1	286	4.108E-01	4M1D24M4I5M9I12M5D47M10I4M5I28M2I8M7I5M8I9M3I7M2D15M60I5M6D2M35I8M12I15M5I3M1D23M1D17M6I7M2I2M9I5M2I3M6I6M1D5M
