A0AAE8STA2_taxID_2041049_model_A	ref_5CE9_Jregia	545	868	905	17	332	2.109E-01	7M4D4M1D8M2D32M1D16M15D17M4D8M3D5M5I2M3I4M1D6M8I5M3I7M4I4M2D22M5I3M2I3M1D9M3I9M2D5M12I3M2I5M1D10M4D2M3D29M1D8M2I6M6I11M3D7M1I11M
A0ABR1NRA3_taxID_83184_model_A	ref_PmTYR_A	1	223	260	61	257	5.564E-01	29M1I9M2D8M2I10M7I6M13I15M13I6M1D7M2D17M6D7M3D9M3D47M7I10M
A0ABR1NRA3_taxID_83184_model_A	ref_2Y9W_Abisporus	2	232	260	71	322	4.913E-01	24M5D4M13D24M10I9M1D6M10I4M4I8M2I7M11D4M2I4M4I8M6D13M3I4M2D4M5D7M3D4M10D38M2I5M2D17M
A0ABR1NRA3_taxID_83184_model_A	ref_5CE9_Jregia	2	201	260	110	284	3.474E-01	25M1D9M14I7M5I2M6I8M1D2M3D3M8I7M1I9M19I11M2D4M2D12M5D8M7D10M7D30M
A0ABR1NRA3_taxID_83184_model_A	ref_1BT3_Ibatatas	2	204	260	111	288	3.248E-01	28M1D7M4D10M3D3M1I2M45I2M2D8M7I4M2I25M14D6M4D9M6D4M2D5M6I29M
M5C4K8_taxID_1108050_model_A	ref_PmTYR_A	665	741	758	205	278	8.502E-02	35M1D6M1D3M1I20M4I8M
M5C4K8_taxID_1108050_model_A	ref_5CE9_Jregia	664	743	758	239	324	8.617E-02	11M7D37M3I4M1D13M1D12M
M5C4K8_taxID_1108050_model_A	ref_1JS8_squid	538	732	758	7	234	9.887E-02	10M6D10M2D7M20D7M6I5M8I7M6I8M1I5M3D13M16D15M5I9M1D3M7D12M3D27M1I7M2D23M
M5C4K8_taxID_1108050_model_A	ref_2Y9W_Abisporus	674	735	758	263	318	5.265E-02	28M1D3M3I6M1D10M1I2M4I5M
M5C4K8_taxID_1108050_model_A	ref_1BT3_Ibatatas	673	710	758	256	293	4.757E-02	38M
A0A2R6W9Z2_taxID_3197_model_A	ref_5CE9_Jregia	136	422	423	2	243	5.116E-01	7M2I6M1I2M4I27M2I14M2I45M15I44M1I2M3I10M13I6M3I18M2I6M3D19M1D14M1I18M
A0A2R6W9Z2_taxID_3197_model_A	ref_1BT3_Ibatatas	135	422	423	1	244	5.119E-01	10M2I16M3I4M1I10M3D1M5I14M2I46M15I44M4I7M1D9M17I16M1D27M1D16M1I18M
A0A2R6W9Z2_taxID_3197_model_A	ref_2Y9W_Abisporus	190	306	423	1	124	1.934E-01	9M2D34M8I5M3D8M9I5M2D26M17D13M
A0A2R6W9Z2_taxID_3197_model_A	ref_PmTYR_A	189	318	423	6	104	1.897E-01	5M2I21M8I15M10I8M5I29M2I14M4I7M
A0A2R6W9Z2_taxID_3197_model_A	ref_1JS8_squid	188	422	423	1	197	2.216E-01	6M2I26M5I11M5I10M9I30M2I15M5I6M2D8M2D13M8I8M1I13M1I6M2D14M6I25M
A0A6B2LE82_taxID_1963864_model_A	ref_PmTYR_A	1	251	251	14	296	7.159E-01	34M10D29M3I10M3D13M7I6M6D7M3D1M5D7M3D3M2D4M1D12M1D3M3D4M2D11M5D16M1D28M10I12M1D7M1D5M1I4M1I7M7D6M
A0A6B2LE82_taxID_1963864_model_A	ref_1BT3_Ibatatas	1	195	251	55	286	5.229E-01	21M5D14M13D29M1I9M5D11M1D2M10I11M4I4M1I12M6D3M3D7M5D4M11D4M4I14M7D8M1D22M
A0A6B2LE82_taxID_1963864_model_A	ref_1JS8_squid	40	244	251	63	250	4.848E-01	24M3I14M3I11M1D1M2D4M5D3M2I9M6I1M1I2M8I12M1I1M2I7M1I12M4D8M1D24M8I14M1I5M6D17M
A0A6B2LE82_taxID_1963864_model_A	ref_5CE9_Jregia	36	194	251	107	284	4.035E-01	33M1I7M4I4M2D14M2I7M4I13M2D13M2D2M5D2M4D3M8D1M2D3M3I14M4D7M4D22M
A0A6B2LE82_taxID_1963864_model_A	ref_2Y9W_Abisporus	37	231	251	69	315	3.860E-01	14M13D4M3D22M2I6M5D4M10I4M1D4M3I2M1I5M6D7M12D2M8D5M16D11M2D5M5D6M1I7M10D9M1D27M10I6M3I15M
A0A8H4K586_taxID_78861_model_A	ref_2Y9W_Abisporus	581	651	748	268	344	7.461E-02	32M6D10M2D10M1I5M1I12M
A0A8H4K586_taxID_78861_model_A	ref_1JS8_squid	559	653	748	159	255	8.494E-02	5M2D8M5I6M2D50M4D11M1I9M
A0A8H4K586_taxID_78861_model_A	ref_PmTYR_A	586	646	748	224	282	6.083E-02	46M2I13M
A0A8H4K586_taxID_78861_model_A	ref_1BT3_Ibatatas	57	161	748	59	123	3.718E-02	9M10I9M2I13M29I2M2D12M1I18M
A0A8H4K586_taxID_78861_model_A	ref_5CE9_Jregia	51	161	748	57	122	3.681E-02	10M15I9M2I12M29I4M2D11M1I18M
A0AAW1BHH7_taxID_8729_model_A	ref_PmTYR_A	129	534	581	1	293	4.111E-01	4M1D21M18I1M1I5M9I17M1I5M3I16M9D4M2I12M4D3M1D12M1D10M1I5M2D8M63I18M1D41M8I25M9I4M13I18M1I21M2I7M1I17M
A0AAW1BHH7_taxID_8729_model_A	ref_1JS8_squid	132	528	581	1	260	3.061E-01	30M28I8M2I12M1D10M1D8M1D6M6D23M13I11M11I4M52I1M4I7M4D3M7I1M1D12M10I8M5I2M9I11M4D8M12I7M5I1M5I16M4D3M6I9M1D7M4D3M6D2M1I14M
A0AAW1BHH7_taxID_8729_model_A	ref_1BT3_Ibatatas	127	529	581	37	330	2.687E-01	4M4D28M2I2M12I6M9I9M1D1M2D14M4I12M9D17M5D21M2D5M10I9M13I4M5I3M22I5M28I17M5I3M5I5M2I9M5D9M4D4M3D9M1I1M9I5M12I15M1D10M3D9M8I7M1I12M
A0AAW1BHH7_taxID_8729_model_A	ref_5CE9_Jregia	24	531	581	3	335	2.801E-01	6M6I4M7I12M1I1M20I9M28I8M4I29M2I2M12I6M9I28M1I11M9D17M4I4M7I6M1I6M1I11M1D8M10I5M42I2M8I6M2I13M2D8M4I2M9I2M2D11M5D5M9D4M2I12M10I4M12I12M4D13M3D7M10I2M2D7M1I8M1D4M
A0AAW1BHH7_taxID_8729_model_A	ref_2Y9W_Abisporus	166	529	581	1	351	1.770E-01	4M2I10M8I9M3D6M11D3M7D6M3D8M1D7M1D4M1D2M16D4M8D14M6D2M1D5M3D3M15D13M3I3M2D18M12I19M5I5M2D6M3I3M9I2M6I11M3I1M3D3M23I7M10I14M9I4M13I16M3I2M5D4M1I4M6D11M4D8M1I12M
A0A0G2FI58_taxID_1214573_model_A	ref_PmTYR_A	76	373	377	4	286	5.045E-01	28M6I3M7I10M1D3M9D32M1I9M2D11M2I12M3I3M21I5M24D18M5D2M2D3M5D4M2I9M2I12M1I41M5I4M7I4M4I16M2I6M
A0A0G2FI58_taxID_1214573_model_A	ref_1BT3_Ibatatas	76	377	377	45	332	4.599E-01	36M8I14M13D27M1D10M8I3M3D1M3D7M1D16M12I21M3I7M4I9M8D2M1D3M1I3M5D9M4D4M2D28M23I8M3D4M3D19M2I10M
A0A0G2FI58_taxID_1214573_model_A	ref_5CE9_Jregia	58	377	377	18	334	4.109E-01	14M6D5M2D35M8I8M2I4M15D27M1D10M8I2M6I20M7D2M3D7M8I6M2I2M6I17M2D3M6D11M5D9M6D32M11I3M5I3M3D3M3D7M4I20M2I8M
A0A0G2FI58_taxID_1214573_model_A	ref_2Y9W_Abisporus	78	375	377	1	351	4.828E-01	6M3D19M4I5M1I4M3I8M1D4M15D29M18D18M5D4M9D3M6D2M8I13M12I3M10D6M4D11M1D3M1D10M2I6M2D10M3D12M9D33M6D6M4I5M6I14M2D17M2I5M
A0A0G2FI58_taxID_1214573_model_A	ref_1JS8_squid	77	320	377	1	215	3.419E-01	21M1D6M3I9M16D3M13I27M1I12M28I8M17I6M3D8M1D2M10D6M4D14M7I3M1I12M3D33M3D4M
A0A6A6FJM6_taxID_717836_model_A	ref_2Y9W_Abisporus	1	341	626	43	350	3.949E-01	13M6I6M1I43M1I19M4D17M3I8M2I8M2D3M1D15M1I15M2I11M13I2M3I24M5I3M1I15M5D2M3D35M5I32M3I3M2I19M
A0A6A6FJM6_taxID_717836_model_A	ref_1JS8_squid	2	343	626	40	262	2.614E-01	11M5I6M7I21M21I6M1D16M1I9M18I4M1I5M7I12M19I2M15I20M6I4M10I13M1D4M1D28M10D8M7I14M9I2M1I7M5I18M
A0A6A6FJM6_taxID_717836_model_A	ref_5CE9_Jregia	34	351	626	108	335	2.248E-01	19M8I1M9I8M1I12M2D2M2I7M17I4M1D3M2I3M3D4M9I6M4I9M4I8M14I7M1I4M1I16M3I6M2D9M5D38M3D8M1I3M20I2M3I5M1I23M6I5M
A0A6A6FJM6_taxID_717836_model_A	ref_PmTYR_A	32	340	626	58	286	2.247E-01	20M21I8M1D20M4I4M4D2M2D7M4I8M14I7M24I7M10D18M11I13M3I1M4D4M6D9M2I35M14I3M2D7M1I10M7I2M4I15M
A0A6A6FJM6_taxID_717836_model_A	ref_1BT3_Ibatatas	34	351	626	109	333	2.002E-01	18M21I8M3D9M35I5M1I3M4D2M4D4M1D7M3D7M1I5M6I2M1I7M14I7M1I7M1I8M4I10M2D3M1D7M5D44M1I4M20I2M3I5M1I23M6I5M
A0A915KQR7_taxID_13658_model_A	ref_PmTYR_A	36	129	407	204	294	1.689E-01	40M2D4M7I8M3I18M5D14M
A0A915KQR7_taxID_13658_model_A	ref_2Y9W_Abisporus	32	129	407	239	351	1.800E-01	13M10D33M7I2M5D14M2D13M5D16M
A0A915KQR7_taxID_13658_model_A	ref_5CE9_Jregia	36	78	407	239	288	9.842E-02	7M8D3M1I32M
A0A915KQR7_taxID_13658_model_A	ref_1JS8_squid	19	130	407	137	262	1.698E-01	10M7D17M3D1M1D21M3D10M1D3M3I2M4D6M7D4M1I10M8I16M
A0A915KQR7_taxID_13658_model_A	ref_1BT3_Ibatatas	36	89	407	240	298	1.075E-01	9M4D7M3D31M2I5M
A0AAJ0BP52_taxID_438768_model_A	ref_PmTYR_A	47	378	379	4	286	5.705E-01	23M2I2M7I5M4I11M1D3M9D24M1I17M2D8M2I11M10I5M9I10M2D1M1I5M17I4M1D6M1D23M9D10M1I9M1I9M1I28M6D7M7I5M8I7M4I15M5I4M
A0AAJ0BP52_taxID_438768_model_A	ref_1BT3_Ibatatas	39	319	379	43	288	3.954E-01	3M6I30M5I3M3I16M13D27M1D12M5I7M2I2M6D6M4I2M8I6M5I2M9I7M10I3M11I9M4I3M3D6M1D5M2D16M1D1M4D12M6D31M
A0AAJ0BP52_taxID_438768_model_A	ref_5CE9_Jregia	48	379	379	45	331	4.119E-01	30M5I8M7I5M17D29M2D4M1I5M14I7M13I7M9I3M1I22M1I8M17I11M7D8M2D14M5D10M6D31M10I6M1I7M3I5M3D21M5I4M
A0AAJ0BP52_taxID_438768_model_A	ref_1JS8_squid	48	327	379	1	216	3.994E-01	21M1D5M3I5M8I9M1D2M2I4M12D23M1I12M22I15M15I3M2D3M21I6M2I7M1I5M5I7M3D8M7I8M1I10M3D34M2D5M
A0AAJ0BP52_taxID_438768_model_A	ref_2Y9W_Abisporus	49	374	379	2	349	4.757E-01	9M2D17M4I6M1I2M3I12M11D1M5D23M13D6M5D29M6I6M6I5M6I8M2I13M2D5M4D8M8I6M3D7M2D12M2D11M3I6M3D9M9D28M2D4M7D8M10I13M2D12M1I10M
A0A856MK52_taxID_415709_model_A	ref_PmTYR_A	87	443	443	5	297	5.585E-01	27M3I2M4I10M1I8M3I44M6D6M1I11M4I6M6I11M1I3M5I7M1I12M1D4M1I15M10D10M10I15M14I37M1I21M26I27M
A0A856MK52_taxID_415709_model_A	ref_1JS8_squid	88	435	443	2	262	4.439E-01	29M8I28M1D36M20I4M1D4M7I3M3D3M2D1M3D3M18I5M3I31M7I2M9I12M9I3M1I31M4I2M3D20M10I4M4I27M
A0A856MK52_taxID_415709_model_A	ref_5CE9_Jregia	84	436	443	42	334	4.012E-01	30M1I8M1I8M7I6M1I2M3D5M4D24M2D17M18I4M12I12M3I12M2I6M1I6M5D4M1I3M6D8M13I10M12D9M4I6M3I31M3I14M3I9M2I1M4I5M13I21M
A0A856MK52_taxID_415709_model_A	ref_1BT3_Ibatatas	86	435	443	45	331	4.063E-01	28M1I8M1I9M14I5M13D24M2D18M2I5M28I12M2I12M3I14M6D3M1D6M2D1M7I4M5D9M4I5M5D6M2I9M5I32M1D7M10I9M1D5M20I20M
A0A856MK52_taxID_415709_model_A	ref_2Y9W_Abisporus	88	433	443	2	350	4.599E-01	9M2D25M2I8M1I18M2D2M1D21M14D4M5D11M4D7M3D3M7I15M4I6M3I7M3I6M3D7M3I11M14D8M1D5M9D5M1D2M7I2M9I9M1I7M2I3M1I34M2I3M4D7M1I1M6D9M20I25M
A0ABD1H9L5_taxID_28513_model_A	ref_5CE9_Jregia	2	125	274	218	338	4.241E-01	12M2I60M1I49M
A0ABD1H9L5_taxID_28513_model_A	ref_1BT3_Ibatatas	2	124	274	219	335	4.058E-01	9M2I64M4I44M
A0ABD1H9L5_taxID_28513_model_A	ref_1JS8_squid	25	120	274	161	262	2.585E-01	24M3I19M6D8M2I13M2D7M3D20M
A0ABD1H9L5_taxID_28513_model_A	ref_2Y9W_Abisporus	25	119	274	243	351	2.456E-01	9M1D5M5D5M3I29M5D7M1I2M8D4M1D9M2I19M
A0ABY2RLZ4_taxID_2571143_model_A	ref_1BT3_Ibatatas	104	379	559	41	328	4.001E-01	11M3I4M2I37M6D35M3I2M1I14M1I12M7I3M2I3M1I3M3I5M2D7M18D19M11D15M1I74M1I7M
A0ABY2RLZ4_taxID_2571143_model_A	ref_5CE9_Jregia	102	379	559	38	330	3.839E-01	13M3I4M2I37M6D35M3I2M1I13M1I13M7I2M3I17M8D7M5D11M4D4M9D2M2D15M1I6M3I6M3D26M3D34M1I6M
A0ABY2RLZ4_taxID_2571143_model_A	ref_PmTYR_A	109	380	559	5	287	3.323E-01	10M5I14M5I18M1I8M4D24M2I3M4I6M2D2M1D16M1D3M1D3M21D4M4I9M3I10M3D10M8D2M3I9M3D2M2D10M8I29M3D5M1D5M7I5M4D15M1I7M
A0ABY2RLZ4_taxID_2571143_model_A	ref_2Y9W_Abisporus	110	379	559	2	349	3.419E-01	13M3I31M9I8M18D22M2D6M11D11M1I4M2D11M5D8M4D4M2D5M15D2M13D5M4D1M4I3M2I5M3D2M2D14M1D2M1I17M2D33M12D4M8D2M4I4M1D10M2I11M1I5M
A0ABY2RLZ4_taxID_2571143_model_A	ref_1JS8_squid	110	380	559	2	260	2.837E-01	9M5I21M2I8M15I4M19D15M4I6M1I1M1I14M2I11M6D4M1D4M7I3M2D6M9I3M4D8M4I2M1I6M1I10M4I35M10D3M17D11M5I4M9I4M1I8M
A0A4D6CAK4_taxID_2057801_model_A	ref_PmTYR_A	32	149	149	6	91	4.469E-01	19M1I3M17I7M8I20M6I2M2D23M2I10M
A0A4D6CAK4_taxID_2057801_model_A	ref_1BT3_Ibatatas	20	149	149	16	142	4.404E-01	10M7D3M12D25M7I7M13I7M1I3M5I7M2I5M6D35M
A0A4D6CAK4_taxID_2057801_model_A	ref_5CE9_Jregia	16	149	149	15	141	4.414E-01	11M2D6M13D25M7I14M14I11M7I4M6D35M
A0A4T0WB77_taxID_80884_model_A	ref_PmTYR_A	71	410	411	4	286	5.003E-01	28M6I3M7I11M1D2M9D32M1I13M1D5M2I16M23I7M2I6M2I2M9I4M4I3M1D6M1D18M6D6M5D5M6I20M1I33M4D5M5I7M2D4M1I3M16I9M2I5M
A0A4T0WB77_taxID_80884_model_A	ref_1BT3_Ibatatas	65	411	411	40	329	4.447E-01	5M1I36M8I14M13D27M1D11M1I7M2I9M1D1M5I5M6I10M22I4M9I2M10I11M2I12M2D3M6I4M8D9M3D14M6D31M23I4M4D5M3D6M1I13M2I6M
A0A4T0WB77_taxID_80884_model_A	ref_5CE9_Jregia	66	411	411	37	331	4.195E-01	6M2D35M8I14M13D27M2D4M1I5M15I6M5I4M6I12M1D3M5I14M6I9M14I5M6I9M2D8M3D13M3D1M1I11M6D33M12I11M4I5M1D8M1D12M2I6M
A0A4T0WB77_taxID_80884_model_A	ref_2Y9W_Abisporus	72	410	411	1	349	4.614E-01	16M2D12M4I3M6I13M19D3M1I23M18D14M5I8M4D2M10I5M1I11M1I3M10I4M2I8M11I3M2D4M1D3M5D13M5D17M3I5M1D3M8D3M6I13M9D31M5I10M2D19M3D3M2I10M1D4M3I3M
A0A4T0WB77_taxID_80884_model_A	ref_1JS8_squid	73	410	411	2	259	4.163E-01	20M1D6M4I6M8I15M12D28M1I6M4I8M20I7M18I4M6I2M12I3M2I5M2I14M2I7M1I5M2D7M12I13M3D35M6D22M1I1M5I5M4I10M2I5M
A0A8H5JP71_taxID_47803_model_A	ref_PmTYR_A	49	267	788	4	237	1.857E-01	6M2D20M10I2M3I12M4D3M6D31M1I5M1I22M13I8M12I10M3D2M5D6M3D9M35D5M2I16M1I19M
A0A8H5JP71_taxID_47803_model_A	ref_1BT3_Ibatatas	49	267	788	44	280	1.562E-01	6M3D27M8I10M13D32M1D18M6D7M1I2M4D2M2D2M3I16M9D4M6I21M8I1M2I8M3D5M6D9M1I20M
A0A8H5JP71_taxID_47803_model_A	ref_5CE9_Jregia	46	267	788	40	279	1.553E-01	9M3D27M8I13M6D2M7D27M2D4M1I5M5I2M9D5M2D1M5D3M2D4M5I15M9D5M6I21M8I1M5I6M3D7M2D2M6D25M
A0A8H5JP71_taxID_47803_model_A	ref_2Y9W_Abisporus	55	267	788	10	286	1.384E-01	19M3I7M2I2M3I8M3I5M2D3M17D17M13D6M5D9M8I12M7I7M1D6M1I8M10I9M24D5M1D5M23D3M2D2M3D8M1D12M9D23M
A0A8H5JP71_taxID_47803_model_A	ref_1JS8_squid	60	267	788	13	198	1.348E-01	14M3I6M2D4M15D3M13I33M1I8M3I14M1D1M2I6M2D7M1I4M5D4M26I7M7I2M7D3M1I12M3D23M
A0ABR8I9V9_taxID_2692915_model_A	ref_PmTYR_A	52	401	407	6	289	5.906E-01	26M3I2M4I14M1I6M1I2M3I40M1D7M4D14M3D4M12I7M1I2M5I3M1I5M1I32M10D10M9I15M16I37M1I21M26I19M
A0ABR8I9V9_taxID_2692915_model_A	ref_1JS8_squid	52	399	407	2	260	4.634E-01	29M8I13M1D4M2I10M1D37M13I13M15I4M5I7M3I7M3I30M7I3M8I10M4I4M7I1M1I32M2I6M1D17M6I4M8I25M
A0ABR8I9V9_taxID_2692915_model_A	ref_1BT3_Ibatatas	49	398	407	44	328	4.463E-01	29M1I6M1I13M10I2M3D3M6D3M1I22M2D19M2I5M1I1M25I10M3I3M1I10M3I5M1I8M8D9M2D1M7I4M5D7M3I7M5D7M4I6M5I34M9I16M22I4M3D17M
A0ABR8I9V9_taxID_2692915_model_A	ref_5CE9_Jregia	46	399	407	40	331	4.626E-01	32M1I8M1I27M2I25M2D17M3D11M2I6M2D4M19I4M1I3M1I9M11I10M1D4M2D5M1D3M7I14M6D9M4I6M5I34M14I3M1I6M1D2M6I3M8I8M3D18M
