query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A067CPX4	KK583198	5	0	273481	273811	-	KDO31290.1	SPRG_03906	hypothetical protein
A0A067CPX4	KK583198	6	0	274673	275383	+	KDO31291.1	SPRG_03907	hypothetical protein
A0A067CPX4	KK583198	7	0	276280	277698	-	KDO31292.1	SPRG_03908	hypothetical protein
A0A067CPX4	KK583198	8	0	278424	279580	+	KDO31293.1	SPRG_03909	hypothetical protein
A0A067CPX4	KK583198	9	0	281262	281915	-	KDO31294.1	SPRG_03910	hypothetical protein
A0A067CPX4	KK583198	10	0	282725	284085	-	KDO31295.1	SPRG_03911	hypothetical protein
A0A074RCL1	AZST01002585	0	1	403	992	-	KEP44906.1	V565_351730	tyrosinase tyrosinase: common central domain protein
A0A067MC03	KL198044	-10	0	10318	10733	-	KDQ13268.1	BOTBODRAFT_98395	hypothetical protein
A0A067MC03	KL198044	-9	0	13788	14305	+	KDQ13269.1	BOTBODRAFT_111633	hypothetical protein
A0A067MC03	KL198044	-8	0	16724	17353	+	KDQ13270.1	BOTBODRAFT_175591	hypothetical protein
A0A067MC03	KL198044	-7	0	18731	19048	+	KDQ13271.1	BOTBODRAFT_175592	hypothetical protein
A0A067MC03	KL198044	-6	0	19784	20125	-	KDQ13272.1	BOTBODRAFT_33604	hypothetical protein
A0A067MC03	KL198044	-5	0	20238	20435	-	KDQ13273.1	BOTBODRAFT_33605	hypothetical protein
A0A067MC03	KL198044	-4	0	22246	22548	+	KDQ13274.1	BOTBODRAFT_175594	hypothetical protein
A0A067MC03	KL198044	-3	0	23309	24010	+	KDQ13275.1	BOTBODRAFT_372084	hypothetical protein
A0A067MC03	KL198044	-2	0	24542	25187	+	KDQ13276.1	BOTBODRAFT_146192	hypothetical protein
A0A067MC03	KL198044	-1	0	25240	25761	+	KDQ13277.1	BOTBODRAFT_372120	hypothetical protein
A0A067MC03	KL198044	0	1	26516	27153	+	KDQ13278.1	BOTBODRAFT_33608	hypothetical protein
A0A067MC03	KL198044	1	0	28443	29405	+	KDQ13279.1	BOTBODRAFT_372128	hypothetical protein
A0A067MC03	KL198044	2	0	30124	30468	+	KDQ13280.1	BOTBODRAFT_372129	hypothetical protein
A0A067MC03	KL198044	3	0	32795	33250	+	KDQ13281.1	BOTBODRAFT_56116	hypothetical protein
A0A067MC03	KL198044	4	0	33983	34283	+	KDQ13282.1	BOTBODRAFT_372159	hypothetical protein
A0A067MC03	KL198044	5	0	35470	36077	+	KDQ13283.1	BOTBODRAFT_66799	hypothetical protein
A0A067MC03	KL198044	6	0	38898	39173	+	KDQ13284.1	BOTBODRAFT_111719	hypothetical protein
A0A067MC03	KL198044	7	0	43296	44791	+	KDQ13285.1	BOTBODRAFT_188564	hypothetical protein
A0A067MC03	KL198044	8	0	47719	48717	+	KDQ13286.1	BOTBODRAFT_33621	hypothetical protein
A0A067MC03	KL198044	9	0	49302	50114	-	KDQ13287.1	BOTBODRAFT_56120	hypothetical protein
A0A067MC03	KL198044	10	0	51787	52224	+	KDQ13288.1	BOTBODRAFT_372255	hypothetical protein
A0A074RSM2	AZST01000537	-4	0	103	778	+	KEP48296.1	V565_128200	putative pectate lyase
A0A074RSM2	AZST01000537	-3	0	3809	5511	-	KEP48297.1	V565_128210	homeobox domain protein
A0A074RSM2	AZST01000537	-2	0	7416	8426	-	KEP48298.1	V565_128220	Serine/Threonine kinase catalytic domain protein
A0A074RSM2	AZST01000537	-1	0	10887	12374	+	KEP48299.1	V565_128230	hypothetical protein
A0A074RSM2	AZST01000537	0	1	17972	18750	+	KEP48300.1	V565_128240	tyrosinase tyrosinase: common central domain protein
A0A074RTB9	AZST01000284	-7	0	961	1628	-	KEP50112.1	V565_086120	putative transmembrane protein
A0A074RTB9	AZST01000284	-6	0	3156	3819	+	KEP50113.1	V565_086130	glyoxalase/bleomycin resistance protein/dioxygenase
A0A074RTB9	AZST01000284	-5	0	7562	8193	+	KEP50114.1	V565_086140	putative short-chain dehydrogenase/reductase
A0A074RTB9	AZST01000284	-4	0	9672	12002	-	KEP50115.1	V565_086150	uroporphyrin-III C-methyltransferase
A0A074RTB9	AZST01000284	-3	0	13048	13557	-	KEP50116.1	V565_086160	RTA1-domain protein
A0A074RTB9	AZST01000284	-2	0	14864	15400	+	KEP50117.1	V565_086170	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotransferase
A0A074RTB9	AZST01000284	-1	0	17610	18207	+	KEP50118.1	V565_086180	putative endo-rhamnogalacturonase
A0A074RTB9	AZST01000284	0	1	20760	21511	+	KEP50119.1	V565_086190	tyrosinase tyrosinase: common central domain protein
A0A074RTB9	AZST01000284	1	0	24429	25176	+	KEP50120.1	V565_086200	tyrosinase tyrosinase: common central domain protein
A0A074RTB9	AZST01000284	2	0	26199	27419	+	KEP50121.1	V565_086210	putative meiotic coiled-coil protein
A0A074RTB9	AZST01000284	3	0	29348	30243	+	KEP50122.1	V565_086220	serine carboxypeptidase
A0A074RTB9	AZST01000284	4	0	31975	32678	+	KEP50123.1	V565_086230	carboxypeptidase C
A0A074RXR6	AZST01000284	-8	0	961	1628	-	KEP50112.1	V565_086120	putative transmembrane protein
A0A074RXR6	AZST01000284	-7	0	3156	3819	+	KEP50113.1	V565_086130	glyoxalase/bleomycin resistance protein/dioxygenase
A0A074RXR6	AZST01000284	-6	0	7562	8193	+	KEP50114.1	V565_086140	putative short-chain dehydrogenase/reductase
A0A074RXR6	AZST01000284	-5	0	9672	12002	-	KEP50115.1	V565_086150	uroporphyrin-III C-methyltransferase
A0A074RXR6	AZST01000284	-4	0	13048	13557	-	KEP50116.1	V565_086160	RTA1-domain protein
A0A074RXR6	AZST01000284	-3	0	14864	15400	+	KEP50117.1	V565_086170	sn-1,2-diacylglycerol ethanolamine- and cholinephosphotransferase
A0A074RXR6	AZST01000284	-2	0	17610	18207	+	KEP50118.1	V565_086180	putative endo-rhamnogalacturonase
A0A074RXR6	AZST01000284	-1	0	20760	21511	+	KEP50119.1	V565_086190	tyrosinase tyrosinase: common central domain protein
A0A074RXR6	AZST01000284	0	1	24429	25176	+	KEP50120.1	V565_086200	tyrosinase tyrosinase: common central domain protein
A0A074RXR6	AZST01000284	1	0	26199	27419	+	KEP50121.1	V565_086210	putative meiotic coiled-coil protein
A0A074RXR6	AZST01000284	2	0	29348	30243	+	KEP50122.1	V565_086220	serine carboxypeptidase
A0A074RXR6	AZST01000284	3	0	31975	32678	+	KEP50123.1	V565_086230	carboxypeptidase C
A0A074S0H8	AZST01000257	-4	0	1713	2013	-	KEP50404.1	V565_080650	metallopeptidase family M84 protein
A0A074S0H8	AZST01000257	-3	0	6456	6743	-	KEP50405.1	V565_080660	putative extracellular metalloprotease
A0A074S0H8	AZST01000257	-2	0	8544	9260	-	KEP50406.1	V565_080670	UBX domain protein
A0A074S0H8	AZST01000257	-1	0	11947	12676	+	KEP50407.1	V565_080690	NAD(P)H-binding family protein
A0A074S0H8	AZST01000257	0	1	24660	25469	+	KEP50408.1	V565_080700	tyrosinase tyrosinase: common central domain protein
A0A074S0H8	AZST01000257	1	0	26311	26978	-	KEP50409.1	V565_080710	glycoside hydrolase family 18 protein
A0A074S0H8	AZST01000257	2	0	30614	31743	-	KEP50410.1	V565_080720	MAGE-domain protein
A0A074S0H8	AZST01000257	3	0	32336	33033	+	KEP50411.1	V565_080730	TP53 regulating kinase
A0A074S7C5	AZST01000057	-4	0	236	1446	-	KEP53521.1	V565_029550	hypothetical protein
A0A074S7C5	AZST01000057	-3	0	4545	5370	-	KEP53522.1	V565_029570	cation transport ATPase
A0A074S7C5	AZST01000057	-2	0	10047	13225	+	KEP53523.1	V565_029580	putative dock-like region 2, cytokinesis 2 of class A dedicator
A0A074S7C5	AZST01000057	-1	0	17554	17945	-	KEP53524.1	V565_029590	U6 snRNA-associated-like-Sm protein lsm2
A0A074S7C5	AZST01000057	0	1	24927	25365	+	KEP53525.1	V565_029610	tyrosinase tyrosinase: common central domain protein
A0A074S7C5	AZST01000057	1	0	28641	29120	+	KEP53526.1	V565_029620	hypothetical protein
A0A074S7C5	AZST01000057	2	0	31169	32066	-	KEP53527.1	V565_029630	40S ribosomal protein S2
A0A074S7C5	AZST01000057	3	0	33528	34301	+	KEP53528.1	V565_029640	ornithine decarboxylase antizyme protein
A0A074S7C5	AZST01000057	4	0	34655	35340	-	KEP53529.1	V565_029650	dioxygenase
A0A074S7C5	AZST01000057	5	0	35634	36557	+	KEP53530.1	V565_029660	putative A/G-specific adenine DNA glycosylase
A0A074S7C5	AZST01000057	6	0	39472	40273	+	KEP53531.1	V565_029670	C2H2-type zinc-finger protein
A0A074S7C5	AZST01000057	7	0	41118	41860	-	KEP53533.1	V565_029680	complex I intermediate-associated protein
A0A074S7C5	AZST01000057	8	0	41852	42838	+	KEP53532.1	V565_029690	aspartic peptidase A1
A0A074S7C5	AZST01000057	9	0	47006	47748	-	KEP53534.1	V565_029710	serine/threonine-protein phosphatase
A0A074S7C5	AZST01000057	10	0	49698	50812	-	KEP53535.1	V565_029720	HMG (high mobility group) box protein
A0A074S7W9	AZST01001266	-2	0	260	1184	+	KEP46135.1	V565_216800	putative transmembrane protein
A0A074S7W9	AZST01001266	-1	0	2080	2489	+	KEP46136.1	V565_216810	putative transmembrane protein
A0A074S7W9	AZST01001266	0	1	4458	5008	+	KEP46137.1	V565_216820	tyrosinase tyrosinase: common central domain protein
A0A074SA15	AZST01000924	-4	0	106	989	-	KEP46858.1	V565_178230	putative oxidoreductase,short chain dehydrogenase
A0A074SA15	AZST01000924	-3	0	1642	2280	-	KEP46859.1	V565_178240	MFS transporter
A0A074SA15	AZST01000924	-2	0	4187	4795	-	KEP46860.1	V565_178250	putative Kex protein
A0A074SA15	AZST01000924	-1	0	5439	5813	-	KEP46861.1	V565_178260	putative Kex protein
A0A074SA15	AZST01000924	0	1	8750	9646	+	KEP46862.1	V565_178270	tyrosinase tyrosinase: common central domain protein
A0A074SA15	AZST01000924	1	0	10335	10861	-	KEP46863.1	V565_178280	beta-glucosidase, glycoside hydrolase family 3 protein
A0A074SFZ9	AZST01000426	-3	0	190	1198	-	KEP48974.1	V565_110990	endonuclease/exonuclease/phosphatase family protein
A0A074SFZ9	AZST01000426	-2	0	2791	3673	+	KEP48975.1	V565_111000	HNH endonuclease
A0A074SFZ9	AZST01000426	-1	0	4796	5536	-	KEP48976.1	V565_111010	putative transmembrane protein
A0A074SFZ9	AZST01000426	0	1	7725	8100	-	KEP48977.1	V565_111020	tyrosinase tyrosinase: common central domain protein
A0A074SFZ9	AZST01000426	1	0	10062	10627	+	KEP48978.1	V565_111030	tyrosinase tyrosinase: common central domain protein
A0A074SFZ9	AZST01000426	2	0	12185	12792	-	KEP48979.1	V565_111040	putative isoamyl alcohol oxidase
A0A074SFZ9	AZST01000426	3	0	15682	18589	-	KEP48980.1	V565_111050	putative aromatic di-alanine and TPR containing protein
A0A074SFZ9	AZST01000426	4	0	22134	22780	-	KEP48981.1	V565_111060	hAT family dimerization protein
A0A074SK81	AZST01000251	0	1	143	661	-	KEP50462.1	V565_079450	tyrosinase tyrosinase: common central domain protein
A0A074SK81	AZST01000251	1	0	3410	3977	+	KEP50463.1	V565_079460	putative 26S proteasome non-ATPase regulatory subunit rpn6
A0A074SK81	AZST01000251	2	0	5455	6025	-	KEP50464.1	V565_079470	tfiiic subunit
A0A074SK81	AZST01000251	3	0	6577	7405	+	KEP50465.1	V565_079480	hypothetical protein
A0A074SK81	AZST01000251	4	0	10361	11588	+	KEP50466.1	V565_079490	hypothetical protein
A0A074SK81	AZST01000251	5	0	12478	13627	-	KEP50467.1	V565_079500	ribosomal RNA large subunit methyltransferase J
A0A074SK81	AZST01000251	6	0	15076	15921	+	KEP50468.1	V565_079510	fungal specific transcription factor domain protein
A0A074SK81	AZST01000251	7	0	23087	24557	+	KEP50469.1	V565_079520	helix loop helix DNA-binding domain protein
A0A074SK81	AZST01000251	8	0	25907	26328	-	KEP50470.1	V565_079530	GPR1/FUN34/yaaH family protein
A0A074SK81	AZST01000251	9	0	27398	28877	+	KEP50471.1	V565_079540	SET domain protein
A0A074SK81	AZST01000251	10	0	29450	30300	+	KEP50472.1	V565_079550	hypothetical protein
A0A074SUA9	AZST01000058	-10	0	23476	24167	+	KEP53502.1	V565_029970	endoplasmic reticulum-intermediate compartment protein
A0A074SUA9	AZST01000058	-9	0	25619	26097	+	KEP53503.1	V565_029980	ubiquitin-protein ligase
A0A074SUA9	AZST01000058	-8	0	29112	29887	+	KEP53504.1	V565_029990	UPF0553 protein C
A0A074SUA9	AZST01000058	-7	0	31339	32145	+	KEP53505.1	V565_030000	OPT oligopeptide transporter protein
A0A074SUA9	AZST01000058	-6	0	34909	35470	+	KEP53506.1	V565_030010	putative P12 domain protein
A0A074SUA9	AZST01000058	-5	0	36309	37215	+	KEP53507.1	V565_030020	DNA repair metallo-beta-lactamase
A0A074SUA9	AZST01000058	-4	0	39213	39603	-	KEP53508.1	V565_030030	hypothetical protein
A0A074SUA9	AZST01000058	-3	0	40422	40742	+	KEP53509.1	V565_030040	hypothetical protein
A0A074SUA9	AZST01000058	-2	0	43808	44723	-	KEP53510.1	V565_030050	endonuclease/exonuclease/phosphatase family protein
A0A074SUA9	AZST01000058	-1	0	48070	48952	+	KEP53511.1	V565_030060	tyrosinase tyrosinase: common central domain protein
A0A074SUA9	AZST01000058	0	1	49913	50501	+	KEP53512.1	V565_030070	tyrosinase tyrosinase: common central domain protein
A0A074SUA9	AZST01000058	1	0	57811	58287	-	KEP53513.1	V565_030080	F-actin capping protein, alpha subunit
A0A074SUA9	AZST01000058	2	0	59134	59999	+	KEP53514.1	V565_030090	rRNA-processing protein Fcf2
A0A074SUA9	AZST01000058	3	0	60359	61472	-	KEP53515.1	V565_030100	type III restriction enzyme
A0A074SUA9	AZST01000058	4	0	65623	67036	-	KEP53516.1	V565_030110	hypothetical protein
A0A074SUA9	AZST01000058	5	0	67294	67679	+	KEP53517.1	V565_030120	zinc-binding dehydrogenase family oxidoreductase
A0A074SUA9	AZST01000058	6	0	72678	73391	-	KEP53518.1	V565_030140	DUF2204 family protein
A0A074SUA9	AZST01000058	7	0	76692	77235	+	KEP53519.1	V565_030160	putative vacuolar dynamin-like GTPase VpsA
A0A074SUA9	AZST01000058	8	0	80042	83058	-	KEP53520.1	V565_030170	sterol regulatory element-binding protein cleavage-activating protein
A0A074RLS0	AZST01000666	-4	0	1125	2804	+	KEP47730.1	V565_145800	F-box-like domain protein
A0A074RLS0	AZST01000666	-3	0	7054	7854	+	KEP47731.1	V565_145810	protoglobin protein
A0A074RLS0	AZST01000666	-2	0	8759	9232	-	KEP47732.1	V565_145820	syntaxin-like protein
A0A074RLS0	AZST01000666	-1	0	11353	12953	-	KEP47733.1	V565_145830	Arm domain protein
A0A074RLS0	AZST01000666	0	1	14413	15228	+	KEP47734.1	V565_145840	tyrosinase tyrosinase: common central domain protein
A0A084QCB8	KL660845	-10	0	25556	32246	+	KFA61593.1	S40285_06108	hypothetical protein
A0A084QCB8	KL660845	-9	0	40158	40340	+	KFA61614.1	S40285_10391	hypothetical protein
A0A084QCB8	KL660845	-8	0	40611	41441	+	KFA61613.1	S40285_10392	hypothetical protein
A0A084QCB8	KL660845	-7	0	42011	43964	-	KFA61601.1	S40285_06109	hypothetical protein
A0A084QCB8	KL660845	-6	0	46852	48043	-	KFA61605.1	S40285_06110	hypothetical protein
A0A084QCB8	KL660845	-5	0	48835	50106	-	KFA61607.1	S40285_06111	hypothetical protein
A0A084QCB8	KL660845	-4	0	51985	53426	+	KFA61598.1	S40285_06112	hypothetical protein
A0A084QCB8	KL660845	-3	0	54817	57659	-	KFA61604.1	S40285_06113	hypothetical protein
A0A084QCB8	KL660845	-2	0	58637	60271	+	KFA61597.1	S40285_06114	hypothetical protein
A0A084QCB8	KL660845	-1	0	61615	62551	-	KFA61606.1	S40285_06115	hypothetical protein
A0A084QCB8	KL660845	0	1	64763	65891	-	KFA61603.1	S40285_06116	hypothetical protein
A0A084QCB8	KL660845	1	0	67913	69761	+	KFA61596.1	S40285_06117	hypothetical protein
A0A084QCB8	KL660845	2	0	70670	72394	+	KFA61592.1	S40285_06118	hypothetical protein
A0A084QCB8	KL660845	3	0	73718	74108	-	KFA61615.1	S40285_10393	hypothetical protein
A0A084QCB8	KL660845	4	0	79415	79942	+	KFA61612.1	S40285_10394	hypothetical protein
A0A084QCB8	KL660845	5	0	85088	85372	-	KFA61608.1	S40285_06119	hypothetical protein
A0A084QWG9	KL659939	-5	0	310	1615	-	KFA68302.1	S40285_07206	hypothetical protein
A0A084QWG9	KL659939	-4	0	3603	5653	-	KFA68301.1	S40285_07207	hypothetical protein
A0A084QWG9	KL659939	-3	0	6074	6414	-	KFA68307.1	S40285_07208	hypothetical protein
A0A084QWG9	KL659939	-2	0	8756	9778	-	KFA68303.1	S40285_07209	hypothetical protein
A0A084QWG9	KL659939	-1	0	11910	12755	+	KFA68294.1	S40285_07210	hypothetical protein
A0A084QWG9	KL659939	0	1	14382	15423	-	KFA68304.1	S40285_07211	hypothetical protein
A0A084QWG9	KL659939	1	0	17660	18142	-	KFA68311.1	S40285_10487	hypothetical protein
A0A084QWG9	KL659939	2	0	19772	20533	+	KFA68310.1	S40285_10488	hypothetical protein
A0A084QWG9	KL659939	3	0	23337	24946	+	KFA68297.1	S40285_07212	hypothetical protein
A0A084QWG9	KL659939	4	0	25171	25930	-	KFA68306.1	S40285_07213	hypothetical protein
A0A084QWG9	KL659939	5	0	27271	29512	+	KFA68296.1	S40285_07214	hypothetical protein
A0A084QWG9	KL659939	6	0	32661	33921	+	KFA68298.1	S40285_07215	hypothetical protein
A0A084QWG9	KL659939	7	0	34552	37682	-	KFA68305.1	S40285_07216	hypothetical protein
A0A084QWG9	KL659939	8	0	38812	42506	+	KFA68300.1	S40285_07217	hypothetical protein
A0A084QWG9	KL659939	9	0	43052	44623	+	KFA68295.1	S40285_07218	hypothetical protein
A0A084QWG9	KL659939	10	0	47136	48202	+	KFA68299.1	S40285_07219	hypothetical protein
A0A084G3K0	JOWA01000105	-10	0	104593	105427	+	KEZ41902.1	SAPIO_CDS6598	Heat shock protein 30
A0A084G3K0	JOWA01000105	-9	0	106877	109608	+	KEZ41903.1	SAPIO_CDS6599	hypothetical protein
A0A084G3K0	JOWA01000105	-8	0	112509	116303	-	KEZ41904.1	SAPIO_CDS6600	Calcium-transporting ATPase 2
A0A084G3K0	JOWA01000105	-7	0	118792	119909	-	KEZ41905.1	SAPIO_CDS6601	hypothetical protein
A0A084G3K0	JOWA01000105	-6	0	122118	123531	-	KEZ41906.1	SAPIO_CDS6602	hypothetical protein
