query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A010RM53	JARH01001073	-7	0	39838	40263	-	EXF73211.1	CFIO01_05571	hypothetical protein
A0A010RM53	JARH01001073	-6	0	40349	41318	-	EXF73212.1	CFIO01_05572	hypothetical protein
A0A010RM53	JARH01001073	-5	0	42160	44403	-	EXF73213.1	CFIO01_05573	hypothetical protein
A0A010RM53	JARH01001073	-4	0	46472	48154	+	EXF73214.1	CFIO01_05574	hypothetical protein
A0A010RM53	JARH01001073	-3	0	48927	51976	-	EXF73215.1	CFIO01_05575	cofactor FMO1 FAD enzyme
A0A010RM53	JARH01001073	-2	0	53623	54283	-	EXF73216.1	CFIO01_05576	hypothetical protein
A0A010RM53	JARH01001073	-1	0	57248	57819	+	EXF73217.1	CFIO01_05577	hypothetical protein
A0A010RM53	JARH01001073	0	1	59094	60225	-	EXF73218.1	CFIO01_05578	hypothetical protein
A0A010RM53	JARH01001073	1	0	62310	63893	-	EXF73219.1	CFIO01_05579	hypothetical protein
A0A010RM53	JARH01001073	2	0	69569	70420	-	EXF73220.1	CFIO01_05580	hypothetical protein
A0A010RM53	JARH01001073	3	0	71128	72143	+	EXF73221.1	CFIO01_05581	hypothetical protein
A0A010RM53	JARH01001073	4	0	73250	73845	+	EXF73222.1	CFIO01_05582	short chain dehydrogenase/reductase
A0A010RM53	JARH01001073	5	0	75081	76936	-	EXF73223.1	CFIO01_05583	hypothetical protein
A0A010RM53	JARH01001073	6	0	78391	86545	-	EXF73224.1	CFIO01_05584	hypothetical protein
A0A010RM53	JARH01001073	7	0	87523	89205	-	EXF73225.1	CFIO01_05585	hypothetical protein
A0A010RM53	JARH01001073	8	0	89774	90901	+	EXF73226.1	CFIO01_05586	hypothetical protein
A0A010RM53	JARH01001073	9	0	91206	92553	+	EXF73227.1	CFIO01_05587	hypothetical protein
A0A010RM53	JARH01001073	10	0	92921	93667	-	EXF73228.1	CFIO01_05588	hypothetical protein
A0A010R9A2	JARH01000997	-10	0	36221	38142	-	EXF74279.1	CFIO01_03711	hypothetical protein
A0A010R9A2	JARH01000997	-9	0	39156	41861	-	EXF74280.1	CFIO01_03712	beta-glucosidase
A0A010R9A2	JARH01000997	-8	0	44054	44850	+	EXF74281.1	CFIO01_03713	sugar transporter
A0A010R9A2	JARH01000997	-7	0	45409	47091	+	EXF74282.1	CFIO01_03714	hypothetical protein
A0A010R9A2	JARH01000997	-6	0	47307	48138	-	EXF74283.1	CFIO01_03715	hypothetical protein
A0A010R9A2	JARH01000997	-5	0	49805	51423	+	EXF74284.1	CFIO01_03716	TAM domain methyltransferase
A0A010R9A2	JARH01000997	-4	0	53774	54646	-	EXF74285.1	CFIO01_03717	hypothetical protein
A0A010R9A2	JARH01000997	-3	0	55824	58343	-	EXF74286.1	CFIO01_03718	PA domain-containing protein
A0A010R9A2	JARH01000997	-2	0	59547	60032	-	EXF74287.1	CFIO01_03719	multicopper oxidase
A0A010R9A2	JARH01000997	-1	0	64214	65398	+	EXF74288.1	CFIO01_03720	beta-lactamase
A0A010R9A2	JARH01000997	0	1	66558	67647	+	EXF74289.1	CFIO01_03721	hypothetical protein
A0A010R9A2	JARH01000997	1	0	68869	70125	+	EXF74290.1	CFIO01_03722	hypothetical protein
A0A010R9A2	JARH01000997	2	0	70656	71363	-	EXF74291.1	CFIO01_03723	acetyltransferase
A0A010R9A2	JARH01000997	3	0	72253	73689	-	EXF74292.1	CFIO01_03724	GEgh16 protein
A0A010R9A2	JARH01000997	4	0	77704	79448	-	EXF74293.1	CFIO01_03725	hypothetical protein
A0A010R9A2	JARH01000997	5	0	80358	81709	-	EXF74294.1	CFIO01_03726	phosphotransferase enzyme family protein
A0A010R9A2	JARH01000997	6	0	83446	84354	-	EXF74295.1	CFIO01_03727	CCAAT-binding transcription factor subunit B
A0A010R9A2	JARH01000997	7	0	95283	96728	+	EXF74296.1	CFIO01_03728	flavin-containing superfamily Amine oxidase
A0A010R9A2	JARH01000997	8	0	96970	98385	-	EXF74297.1	CFIO01_03729	hypothetical protein
A0A010R9A2	JARH01000997	9	0	99500	100574	-	EXF74298.1	CFIO01_03730	hypothetical protein
A0A010R9A2	JARH01000997	10	0	103204	104021	+	EXF74299.1	CFIO01_03731	hypothetical protein
A0A010RL70	JARH01000616	-10	0	197120	197971	+	EXF78689.1	CFIO01_03346	hypothetical protein
A0A010RL70	JARH01000616	-9	0	200283	201828	-	EXF78690.1	CFIO01_03347	voltage gated chloride channel
A0A010RL70	JARH01000616	-8	0	203804	205854	+	EXF78691.1	CFIO01_03348	hypothetical protein
A0A010RL70	JARH01000616	-7	0	206526	207257	-	EXF78692.1	CFIO01_03349	hypothetical protein
A0A010RL70	JARH01000616	-6	0	213680	214740	+	EXF78693.1	CFIO01_03350	cell division control protein 42
A0A010RL70	JARH01000616	-5	0	218362	219686	+	EXF78694.1	CFIO01_03351	arginase
A0A010RL70	JARH01000616	-4	0	221080	222907	+	EXF78695.1	CFIO01_03352	asparaginyl-tRNA synthetase
A0A010RL70	JARH01000616	-3	0	231360	233753	+	EXF78696.1	CFIO01_03353	RNA recognition domain-containing protein
A0A010RL70	JARH01000616	-2	0	234747	236252	-	EXF78697.1	CFIO01_03354	hypothetical protein
A0A010RL70	JARH01000616	-1	0	236781	237350	+	EXF78698.1	CFIO01_03355	RNA polymerase Rpb6
A0A010RL70	JARH01000616	0	1	239808	240509	+	EXF78699.1	CFIO01_03356	tyrosinase central domain-containing protein
A0A010RL70	JARH01000616	1	0	244074	244657	+	EXF78700.1	CFIO01_03357	transcription factor subunit Med10
A0A010RL70	JARH01000616	2	0	245630	247146	-	EXF78701.1	CFIO01_03358	tetratricopeptide
A0A010RL70	JARH01000616	3	0	251341	252259	-	EXF78702.1	CFIO01_03359	hypothetical protein
A0A010RL70	JARH01000616	4	0	254735	257362	+	EXF78703.1	CFIO01_03360	spindle pole body interacting protein
A0A010RL70	JARH01000616	5	0	257822	258081	-	EXF78704.1	CFIO01_03361	S-formylglutathione hydrolase
A0A010RL70	JARH01000616	6	0	262104	264507	-	EXF78705.1	CFIO01_03362	hypothetical protein
A0A010RL70	JARH01000616	7	0	265923	267524	-	EXF78706.1	CFIO01_03363	ZIP Zinc transporter
A0A010RL70	JARH01000616	8	0	269665	270744	+	EXF78707.1	CFIO01_03364	DNA/RNA non-specific endonuclease
A0A010RL70	JARH01000616	9	0	271364	273264	-	EXF78708.1	CFIO01_03365	WD domain-containing protein
A0A010RL70	JARH01000616	10	0	275391	276845	+	EXF78709.1	CFIO01_03366	MBOAT family protein
A0A010RYF3	JARH01000074	-2	0	3967	4386	+	EXF85654.1	CFIO01_12177	hypothetical protein
A0A010RYF3	JARH01000074	-1	0	4733	4994	-	EXF85655.1	CFIO01_12178	hypothetical protein
A0A010RYF3	JARH01000074	0	1	6766	10278	+	EXF85656.1	CFIO01_12179	hypothetical protein
A0A010RYF3	JARH01000074	1	0	14623	16025	+	EXF85657.1	CFIO01_12180	amino acid permease
A0A010RYF3	JARH01000074	2	0	16919	17249	-	EXF85658.1	CFIO01_12181	hypothetical protein
A0A010RYF3	JARH01000074	3	0	18975	19610	+	EXF85659.1	CFIO01_12182	hypothetical protein
A0A010RYF3	JARH01000074	4	0	20677	22298	-	EXF85660.1	CFIO01_12183	hypothetical protein
A0A010RYF3	JARH01000074	5	0	25978	26395	-	EXF85661.1	CFIO01_12184	hypothetical protein
A0A010RYF3	JARH01000074	6	0	27311	30985	-	EXF85662.1	CFIO01_12185	alkaline elastase YaB
A0A010RYF3	JARH01000074	7	0	33097	35873	+	EXF85663.1	CFIO01_12186	hypothetical protein
A0A010RYF3	JARH01000074	8	0	35909	37993	-	EXF85664.1	CFIO01_12187	CUE domain-containing protein
A0A010RYF3	JARH01000074	9	0	38683	39091	+	EXF85665.1	CFIO01_12188	40S ribosomal protein S20
A0A010RYF3	JARH01000074	10	0	39651	41673	-	EXF85666.1	CFIO01_12189	hypothetical protein
A0A010SFQ0	JARH01000224	-10	0	179496	180125	+	EXF83598.1	CFIO01_00740	NADPH-dependent FMN reductase
A0A010SFQ0	JARH01000224	-9	0	180501	182324	+	EXF83599.1	CFIO01_00741	aspartic proteinase
A0A010SFQ0	JARH01000224	-8	0	184055	184434	+	EXF83600.1	CFIO01_00742	glycosyl hydrolase family 18
A0A010SFQ0	JARH01000224	-7	0	185802	186338	-	EXF83601.1	CFIO01_00743	TAM domain methyltransferase
A0A010SFQ0	JARH01000224	-6	0	188310	188555	-	EXF83602.1	CFIO01_00744	hypothetical protein
A0A010SFQ0	JARH01000224	-5	0	190710	191190	+	EXF83603.1	CFIO01_00745	hypothetical protein
A0A010SFQ0	JARH01000224	-4	0	192109	192655	+	EXF83604.1	CFIO01_00746	hypothetical protein
A0A010SFQ0	JARH01000224	-3	0	193860	194355	+	EXF83605.1	CFIO01_00747	hypothetical protein
A0A010SFQ0	JARH01000224	-2	0	194559	196010	-	EXF83606.1	CFIO01_00748	hypothetical protein
A0A010SFQ0	JARH01000224	-1	0	198374	198622	-	EXF83607.1	CFIO01_00749	hypothetical protein
A0A010SFQ0	JARH01000224	0	1	200751	201927	+	EXF83608.1	CFIO01_00750	monooxygenase
A0A010SFQ0	JARH01000224	1	0	202201	202890	-	EXF83609.1	CFIO01_00751	hypothetical protein
A0A010SFQ0	JARH01000224	2	0	204078	204977	+	EXF83610.1	CFIO01_00752	hypothetical protein
A0A010SFQ0	JARH01000224	3	0	205982	206431	-	EXF83611.1	CFIO01_00753	hypothetical protein
A0A010SFQ0	JARH01000224	4	0	207146	208119	+	EXF83612.1	CFIO01_00754	hypothetical protein
A0A010SFQ0	JARH01000224	5	0	208437	209386	+	EXF83613.1	CFIO01_00755	hypothetical protein
A0A010SFQ0	JARH01000224	6	0	212283	212762	-	EXF83614.1	CFIO01_00756	hypothetical protein
A0A010SFQ0	JARH01000224	7	0	214566	217101	-	EXF83615.1	CFIO01_00757	hypothetical protein
A0A010SFQ0	JARH01000224	8	0	219039	221083	+	EXF83616.1	CFIO01_00758	hypothetical protein
A0A010SFQ0	JARH01000224	9	0	221119	222480	-	EXF83617.1	CFIO01_00759	UbiD family decarboxylase
A0A010SFQ0	JARH01000224	10	0	223906	226675	-	EXF83618.1	CFIO01_00760	hypothetical protein
A0A010SMB4	JARH01000041	-10	0	54932	56477	+	EXF86038.1	CFIO01_07606	hypothetical protein
A0A010SMB4	JARH01000041	-9	0	56760	58075	-	EXF86039.1	CFIO01_07607	glycosyl hydrolase family 43 protein
A0A010SMB4	JARH01000041	-8	0	61086	61498	+	EXF86040.1	CFIO01_07608	hypothetical protein
A0A010SMB4	JARH01000041	-7	0	61999	64485	-	EXF86041.1	CFIO01_07609	heterokaryon incompatibility protein
A0A010SMB4	JARH01000041	-6	0	65371	66062	-	EXF86042.1	CFIO01_07610	guanyl-specific ribonuclease N1
A0A010SMB4	JARH01000041	-5	0	67330	68263	+	EXF86043.1	CFIO01_07611	hypothetical protein
A0A010SMB4	JARH01000041	-4	0	68518	70017	-	EXF86044.1	CFIO01_07612	ABC transporter
A0A010SMB4	JARH01000041	-3	0	74965	75980	-	EXF86045.1	CFIO01_07613	hypothetical protein
A0A010SMB4	JARH01000041	-2	0	76603	79550	+	EXF86046.1	CFIO01_07614	hypothetical protein
A0A010SMB4	JARH01000041	-1	0	80066	81073	+	EXF86047.1	CFIO01_07615	zinc-binding oxidoreductase
A0A010SMB4	JARH01000041	0	1	81581	82502	-	EXF86048.1	CFIO01_07616	hypothetical protein
A0A010SMB4	JARH01000041	1	0	87264	88142	-	EXF86049.1	CFIO01_07617	hypothetical protein
A0A010SMB4	JARH01000041	2	0	90761	91533	+	EXF86050.1	CFIO01_07618	hypothetical protein
A0A010SMB4	JARH01000041	3	0	92656	93471	+	EXF86051.1	CFIO01_07619	alanyl-tRNA synthetase
A0A010SMB4	JARH01000041	4	0	93665	94706	-	EXF86052.1	CFIO01_07620	amidase
A0A010SMB4	JARH01000041	5	0	97450	99133	+	EXF86053.1	CFIO01_07621	major facilitator superfamily transporter
A0A010SMB4	JARH01000041	6	0	100364	102258	+	EXF86054.1	CFIO01_07622	3-hydroxyacyl-CoA dehydrogenase
A0A010SMB4	JARH01000041	7	0	102499	104085	-	EXF86055.1	CFIO01_07623	hypothetical protein
A0A010SMB4	JARH01000041	8	0	108762	109985	-	EXF86056.1	CFIO01_07624	glycoside hydrolase family 93
A0A010SMB4	JARH01000041	9	0	112124	112701	-	EXF86057.1	CFIO01_07625	hypothetical protein
A0A010SMB4	JARH01000041	10	0	114798	115707	+	EXF86058.1	CFIO01_07626	hypothetical protein
A0A017SD63	KK088425	-10	0	507503	507853	-	EYE94731.1	EURHEDRAFT_457480	ARF/SAR superfamily
A0A017SD63	KK088425	-9	0	509459	510676	+	EYE94732.1	EURHEDRAFT_378185	putative trehalose synthase (Ccg-9)
A0A017SD63	KK088425	-8	0	511762	512374	-	EYE94733.1	EURHEDRAFT_457144	hypothetical protein
A0A017SD63	KK088425	-7	0	514481	515356	+	EYE94734.1	EURHEDRAFT_378187	alpha/beta-hydrolase
A0A017SD63	KK088425	-6	0	515532	516938	-	EYE94735.1	EURHEDRAFT_413098	hypothetical protein
A0A017SD63	KK088425	-5	0	519425	520876	+	EYE94736.1	EURHEDRAFT_413099	hypothetical protein
A0A017SD63	KK088425	-4	0	521602	521995	-	EYE94737.1	EURHEDRAFT_523773	hypothetical protein
A0A017SD63	KK088425	-3	0	524389	525752	+	EYE94738.1	EURHEDRAFT_84548	hypothetical protein
A0A017SD63	KK088425	-2	0	527788	529675	-	EYE94739.1	EURHEDRAFT_413102	hypothetical protein
A0A017SD63	KK088425	-1	0	530175	531111	-	EYE94740.1	EURHEDRAFT_457134	HPP family protein
A0A017SD63	KK088425	0	1	533400	534123	+	EYE94741.1	EURHEDRAFT_515896	Di-copper centre-containing protein
A0A017SD63	KK088425	1	0	535304	536000	+	EYE94742.1	EURHEDRAFT_457218	MFS general substrate transporter
A0A017SD63	KK088425	2	0	537187	538116	-	EYE94743.1	EURHEDRAFT_501775	NAD(P)-binding protein
A0A017SD63	KK088425	3	0	538473	539582	-	EYE94744.1	EURHEDRAFT_457103	DUF1479-domain-containing protein
A0A017SD63	KK088425	4	0	541112	541564	+	EYE94745.1	EURHEDRAFT_538713	hypothetical protein
A0A017SD63	KK088425	5	0	542352	551869	+	EYE94746.1	EURHEDRAFT_523780	hypothetical protein
A0A017SD63	KK088425	6	0	551866	552039	+	EYE94747.1	EURHEDRAFT_413107	hypothetical protein
A0A017SD63	KK088425	7	0	552595	553209	+	EYE94748.1	EURHEDRAFT_413108	putative lysozyme
A0A017SD63	KK088425	8	0	553324	554161	+	EYE94749.1	EURHEDRAFT_501781	short-chain dehydrogenase/reductase
A0A017SD63	KK088425	9	0	554238	555856	-	EYE94750.1	EURHEDRAFT_531356	hypothetical protein
A0A017SD63	KK088425	10	0	556444	557293	+	EYE94751.1	EURHEDRAFT_501784	class I glutamine amidotransferase-like protein
A0A024GPM3	CAIX01000246	-2	0	4324	5480	+	CCI48747.1	BN9_099460	hypothetical protein
A0A024GPM3	CAIX01000246	-1	0	5533	5953	-	CCI48748.1	BN9_099470	hypothetical protein
A0A024GPM3	CAIX01000246	0	1	6633	8429	+	CCI48749.1	BN9_099480	hypothetical protein
A0A024GPM3	CAIX01000246	1	0	8539	9022	+	CCI48750.1	BN9_099490	hypothetical protein
A0A024GPM3	CAIX01000246	2	0	9607	11184	+	CCI48751.1	BN9_099500	hypothetical protein
A0A024GPM3	CAIX01000246	3	0	11412	13322	-	CCI48752.1	BN9_099510	hypothetical protein
A0A024GPM3	CAIX01000246	4	0	16454	17408	-	CCI48753.1	BN9_099520	hypothetical protein
A0A024GPM3	CAIX01000246	5	0	18114	20720	-	CCI48754.1	BN9_099530	hypothetical protein
A0A024GPM3	CAIX01000246	6	0	20862	21889	-	CCI48755.1	BN9_099540	hypothetical protein
A0A024GPM3	CAIX01000246	7	0	22012	23374	+	CCI48756.1	BN9_099550	hypothetical protein
A0A024GPM3	CAIX01000246	8	0	23458	24694	-	CCI48757.1	BN9_099560	hypothetical protein
A0A024GPM3	CAIX01000246	9	0	25367	26848	+	CCI48758.1	BN9_099570	hypothetical protein
A0A024GPM3	CAIX01000246	10	0	26974	27876	-	CCI48759.1	BN9_099580	hypothetical protein
A0A024TEL4	KI914004	-10	0	141021	142034	+	ETV92021.1	H310_13547	hypothetical protein
A0A024TEL4	KI914004	-9	0	153002	153288	-	ETV92022.1	H310_13548	hypothetical protein
A0A024TEL4	KI914004	-8	0	160506	160732	-	ETV92023.1	H310_13549	hypothetical protein
A0A024TEL4	KI914004	-7	0	160506	160732	-	ETV92024.1	H310_13549	hypothetical protein, variant
A0A024TEL4	KI914004	-6	0	165842	166646	+	ETV92025.1	H310_13550	hypothetical protein
A0A024TEL4	KI914004	-5	0	168109	168851	+	ETV92026.1	H310_13551	methylmalonate-semialdehyde dehydrogenase (acylating)
A0A024TEL4	KI914004	-4	0	184748	184915	-	ETV92027.1	H310_13552	hypothetical protein
A0A024TEL4	KI914004	-3	0	202849	202977	+	ETV92028.1	H310_13553	hypothetical protein
A0A024TEL4	KI914004	-2	0	228746	229388	-	ETV92029.1	H310_13554	hypothetical protein
A0A024TEL4	KI914004	-1	0	239872	240454	-	ETV92030.1	H310_13555	hypothetical protein
A0A024TEL4	KI914004	0	1	248044	250737	+	ETV92031.1	H310_13556	hypothetical protein
A0A024TEL4	KI914004	1	0	251080	251418	-	ETV92032.1	H310_13557	hypothetical protein
A0A024TEL4	KI914004	2	0	264613	266716	-	ETV92033.1	H310_13558	plasma-membrane proton-efflux P-type ATPase
A0A024TEL4	KI914004	3	0	267047	267415	-	ETV92034.1	H310_13559	hypothetical protein
A0A024TEL4	KI914004	4	0	269574	269963	-	ETV92035.1	H310_13560	hypothetical protein
A0A024TEL4	KI914004	5	0	270558	271146	+	ETV92036.1	H310_13561	hypothetical protein
A0A024TEL4	KI914004	6	0	271169	273613	-	ETV92037.1	H310_13562	plasma-membrane proton-efflux P-type ATPase
A0A024TEL4	KI914004	7	0	275100	276005	+	ETV92038.1	H310_13563	hypothetical protein
A0A024TEL4	KI914004	8	0	282100	284548	+	ETV92039.1	H310_13564	hypothetical protein
A0A024TEL4	KI914004	9	0	293998	294556	-	ETV92040.1	H310_13565	hypothetical protein
A0A024TEL4	KI914004	10	0	305187	305609	-	ETV92041.1	H310_13566	hypothetical protein
A0A024TMR4	KI913981	-10	0	537818	538639	+	ETV95407.1	H310_11282	hypothetical protein
A0A024TMR4	KI913981	-9	0	538797	539836	-	ETV95405.1	H310_11281	hypothetical protein
A0A024TMR4	KI913981	-8	0	538797	539818	-	ETV95406.1	H310_11281	hypothetical protein, variant
A0A024TMR4	KI913981	-7	0	541422	542192	-	ETV95408.1	H310_11283	hypothetical protein
A0A024TMR4	KI913981	-6	0	543956	544985	-	ETV95409.1	H310_11284	hypothetical protein
A0A024TMR4	KI913981	-5	0	547317	548460	+	ETV95410.1	H310_11285	hypothetical protein
A0A024TMR4	KI913981	-4	0	551788	552355	-	ETV95411.1	H310_11286	hypothetical protein
A0A024TMR4	KI913981	-3	0	556302	557514	+	ETV95412.1	H310_11287	hypothetical protein
A0A024TMR4	KI913981	-2	0	557888	559144	+	ETV95413.1	H310_11288	hypothetical protein
A0A024TMR4	KI913981	-1	0	559433	559578	-	ETV95414.1	H310_11289	hypothetical protein
A0A024TMR4	KI913981	0	1	563169	564061	+	ETV95415.1	H310_11290	hypothetical protein
A0A024TMR4	KI913981	1	0	565126	565267	-	ETV95417.1	H310_11291	hypothetical protein, variant
A0A024TMR4	KI913981	2	0	565126	565267	-	ETV95416.1	H310_11291	hypothetical protein
A0A024TMR4	KI913981	3	0	568722	569768	-	ETV95418.1	H310_11292	hypothetical protein
A0A024TMR4	KI913981	4	0	570740	571567	-	ETV95419.1	H310_11293	hypothetical protein
A0A024TMR4	KI913981	5	0	572765	573335	-	ETV95420.1	H310_11294	hypothetical protein
A0A024TMR4	KI913981	6	0	578208	579160	+	ETV95424.1	H310_11296	hypothetical protein
A0A024TMR4	KI913981	7	0	579507	580161	-	ETV95423.1	H310_11295	hypothetical protein, variant 2
A0A024TMR4	KI913981	8	0	579507	580161	-	ETV95422.1	H310_11295	hypothetical protein, variant 1
A0A024TMR4	KI913981	9	0	579507	580161	-	ETV95421.1	H310_11295	hypothetical protein
A0A024TMR4	KI913981	10	0	581199	582584	+	ETV95425.1	H310_11297	hypothetical protein
A0A024TN69	KI913981	-10	0	543956	544985	-	ETV95409.1	H310_11284	hypothetical protein
A0A024TN69	KI913981	-9	0	547317	548460	+	ETV95410.1	H310_11285	hypothetical protein
A0A024TN69	KI913981	-8	0	551788	552355	-	ETV95411.1	H310_11286	hypothetical protein
A0A024TN69	KI913981	-7	0	556302	557514	+	ETV95412.1	H310_11287	hypothetical protein
A0A024TN69	KI913981	-6	0	557888	559144	+	ETV95413.1	H310_11288	hypothetical protein
A0A024TN69	KI913981	-5	0	559433	559578	-	ETV95414.1	H310_11289	hypothetical protein
A0A024TN69	KI913981	-4	0	563169	564061	+	ETV95415.1	H310_11290	hypothetical protein
A0A024TN69	KI913981	-3	0	565126	565267	-	ETV95417.1	H310_11291	hypothetical protein, variant
A0A024TN69	KI913981	-2	0	565126	565267	-	ETV95416.1	H310_11291	hypothetical protein
