query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A098YAD9	JPMX01000042	-8	0	52979	55714	+	KGH46728.1	IN07_10785	formate dehydrogenase
A0A098YAD9	JPMX01000042	-7	0	55746	56873	+	KGH46729.1	IN07_10790	ferredoxin
A0A098YAD9	JPMX01000042	-6	0	56870	57970	+	KGH46730.1	IN07_10795	nitrite reductase
A0A098YAD9	JPMX01000042	-5	0	58107	59294	-	KGH46731.1	IN07_10800	hypothetical protein
A0A098YAD9	JPMX01000042	-4	0	59930	60439	-	KGH46732.1	IN07_10805	hypothetical protein
A0A098YAD9	JPMX01000042	-3	0	60556	61587	-	KGH46733.1	IN07_10810	hypothetical protein
A0A098YAD9	JPMX01000042	-2	0	62026	63564	+	KGH46734.1	IN07_10815	UDP-phosphate galactose phosphotransferase
A0A098YAD9	JPMX01000042	-1	0	63762	64067	-	KGH46735.1	IN07_10820	hypothetical protein
A0A098YAD9	JPMX01000042	0	1	64100	64984	-	KGH46736.1	IN07_10825	hypothetical protein
A0A098YAD9	JPMX01000042	1	0	65334	66383	-	KGH46737.1	IN07_10830	hypothetical protein
A0A098YAD9	JPMX01000042	2	0	66389	67510	-	KGH46738.1	IN07_10835	hypothetical protein
A0A098YAD9	JPMX01000042	3	0	67667	68638	-	KGH46739.1	IN07_10840	hypothetical protein
A0A098YAD9	JPMX01000042	4	0	68657	69316	-	KGH46740.1	IN07_10845	hypothetical protein
A0A098YAD9	JPMX01000042	5	0	69313	70464	-	KGH46741.1	IN07_10850	hypothetical protein
A0A098YAD9	JPMX01000042	6	0	70772	71692	+	KGH46742.1	IN07_10855	hypothetical protein
A0A098YAD9	JPMX01000042	7	0	74485	75738	+	KGH46743.1	IN07_10870	hypothetical protein
A0A098YAD9	JPMX01000042	8	0	76466	77587	+	KGH46744.1	IN07_10880	hypothetical protein
A0A098YAD9	JPMX01000042	9	0	82545	83300	-	KGH46745.1	IN07_10905	hypothetical protein
A0A098YAD9	JPMX01000042	10	0	83377	84510	-	KGH46746.1	IN07_10910	hypothetical protein
A0A0A6UH53	JRTT01000028	-10	0	34688	35290	-	KHD75346.1	MB27_23175	cholesterol esterase
A0A0A6UH53	JRTT01000028	-9	0	35447	36178	-	KHD75402.1	MB27_23180	TetR family transcriptional regulator
A0A0A6UH53	JRTT01000028	-8	0	36341	37237	+	KHD75347.1	MB27_23185	hypothetical protein
A0A0A6UH53	JRTT01000028	-7	0	37287	37940	+	KHD75348.1	MB27_23190	hypothetical protein
A0A0A6UH53	JRTT01000028	-6	0	37966	38742	-	KHD75349.1	MB27_23195	hypothetical protein
A0A0A6UH53	JRTT01000028	-5	0	38742	39059	-	KHD75350.1	MB27_23200	hypothetical protein
A0A0A6UH53	JRTT01000028	-4	0	39132	39644	+	KHD75351.1	MB27_23205	hypothetical protein
A0A0A6UH53	JRTT01000028	-3	0	39695	40078	+	KHD75352.1	MB27_23210	hypothetical protein
A0A0A6UH53	JRTT01000028	-2	0	40099	40593	-	KHD75353.1	MB27_23215	hypothetical protein
A0A0A6UH53	JRTT01000028	-1	0	40676	41128	+	KHD75354.1	MB27_23220	hypothetical protein
A0A0A6UH53	JRTT01000028	0	1	41157	41963	+	KHD75355.1	MB27_23225	hypothetical protein
A0A0A6UH53	JRTT01000028	1	0	42549	42863	-	KHD75356.1	MB27_23230	hypothetical protein
A0A0A6UH53	JRTT01000028	2	0	43054	43716	-	KHD75357.1	MB27_23235	hypothetical protein
A0A0A6UH53	JRTT01000028	3	0	44020	44634	+	KHD75403.1	MB27_23240	hypothetical protein
A0A0A6UH53	JRTT01000028	4	0	46425	46922	-	KHD75358.1	MB27_23255	anhydrase
A0A0A6UH53	JRTT01000028	5	0	47035	47223	+	KHD75359.1	MB27_23260	hypothetical protein
A0A0A6UH53	JRTT01000028	6	0	47280	48197	-	KHD75360.1	MB27_23265	catalase
A0A0A6UH53	JRTT01000028	7	0	48312	49553	+	KHD75404.1	MB27_23270	manganese transport protein MntH
A0A0A6UH53	JRTT01000028	8	0	49591	50235	-	KHD75361.1	MB27_23275	LuxR family transcriptional regulator
A0A0A6UH53	JRTT01000028	9	0	50197	50913	+	KHD75362.1	MB27_23280	histidine kinase
A0A0A6UH53	JRTT01000028	10	0	51268	51906	+	KHD75405.1	MB27_23285	haloacid dehalogenase
A0A0A2WKA0	JRKJ01000002	-8	0	1753	3468	-	KGQ20210.1	LF41_746	Single-stranded-DNA-specific exonuclease RecJ
A0A0A2WKA0	JRKJ01000002	-7	0	3465	4406	-	KGQ20211.1	LF41_747	Regulatory protein RpfE type
A0A0A2WKA0	JRKJ01000002	-6	0	4411	4875	-	KGQ20212.1	LF41_748	Transcription elongation factor GreA
A0A0A2WKA0	JRKJ01000002	-5	0	4890	8138	-	KGQ20213.1	LF41_749	Carbamoyl-phosphate synthase large chain
A0A0A2WKA0	JRKJ01000002	-4	0	8145	8720	-	KGQ20214.1	LF41_750	hypothetical protein
A0A0A2WKA0	JRKJ01000002	-3	0	8735	9160	-	KGQ20215.1	LF41_751	hypothetical protein
A0A0A2WKA0	JRKJ01000002	-2	0	9157	10305	-	KGQ20216.1	LF41_752	Carbamoyl-phosphate synthase small chain
A0A0A2WKA0	JRKJ01000002	-1	0	10476	11207	-	KGQ20217.1	LF41_753	4-hydroxy-tetrahydrodipicolinate reductase
A0A0A2WKA0	JRKJ01000002	0	1	11397	12953	+	KGQ20218.1	LF41_754	Tyrosinase family protein
A0A0A2WKA0	JRKJ01000002	1	0	13130	14623	+	KGQ20219.1	LF41_755	Tyrosinase family protein
A0A0A2WKA0	JRKJ01000002	2	0	14639	15763	-	KGQ20220.1	LF41_756	Chaperone protein DnaJ
A0A0A2WKA0	JRKJ01000002	3	0	15770	17686	-	KGQ20221.1	LF41_757	Chaperone protein DnaK
A0A0A2WKA0	JRKJ01000002	4	0	17799	18302	-	KGQ20222.1	LF41_758	Heat shock protein GrpE
A0A0A2WKA0	JRKJ01000002	5	0	18372	19427	-	KGQ20223.1	LF41_759	Heat-inducible transcription repressor HrcA
A0A0A2WKA0	JRKJ01000002	6	0	19509	21179	+	KGQ20224.1	LF41_760	DNA repair protein RecN
A0A0A2WKA0	JRKJ01000002	7	0	21176	21577	-	KGQ20225.1	LF41_761	Ferric uptake regulation protein Fur
A0A0A2WKA0	JRKJ01000002	8	0	21628	22029	+	KGQ20226.1	LF41_762	Outer membrane protein
A0A0A2WKA0	JRKJ01000002	9	0	22039	22308	-	KGQ20227.1	LF41_763	hypothetical protein
A0A0A2WKA0	JRKJ01000002	10	0	22313	22744	-	KGQ20228.1	LF41_764	Oligoketide cyclase
A0A0A6UH99	JRTT01000043	-10	0	9744	10436	+	KHD74458.1	MB27_28465	NUDIX hydrolase
A0A0A6UH99	JRTT01000043	-9	0	10461	11399	-	KHD74459.1	MB27_28470	oxidoreductase
A0A0A6UH99	JRTT01000043	-8	0	11465	12067	+	KHD74460.1	MB27_28475	TetR family transcriptional regulator
A0A0A6UH99	JRTT01000043	-7	0	12131	12313	+	KHD74461.1	MB27_28480	hypothetical protein
A0A0A6UH99	JRTT01000043	-6	0	12812	13579	-	KHD74462.1	MB27_28490	methyltransferase
A0A0A6UH99	JRTT01000043	-5	0	13659	14162	-	KHD74463.1	MB27_28495	flavin reductase
A0A0A6UH99	JRTT01000043	-4	0	14159	15328	-	KHD74464.1	MB27_28500	alkanesulfonate monooxygenase
A0A0A6UH99	JRTT01000043	-3	0	15425	16915	-	KHD74465.1	MB27_28505	inosine-5-monophosphate dehydrogenase
A0A0A6UH99	JRTT01000043	-2	0	16964	17800	-	KHD74466.1	MB27_28510	hypothetical protein
A0A0A6UH99	JRTT01000043	-1	0	17891	18616	+	KHD74467.1	MB27_28515	hypothetical protein
A0A0A6UH99	JRTT01000043	0	1	18607	19413	-	KHD74468.1	MB27_28520	hypothetical protein
A0A0A6UH99	JRTT01000043	1	0	19441	19878	-	KHD74469.1	MB27_28525	hypothetical protein
A0A0A6UH99	JRTT01000043	2	0	20025	20378	+	KHD74470.1	MB27_28530	hypothetical protein
A0A0A6UH99	JRTT01000043	3	0	20421	21755	-	KHD74471.1	MB27_28535	monooxygenase
A0A0A6UH99	JRTT01000043	4	0	21752	22489	-	KHD74472.1	MB27_28540	sulfonate ABC transporter ATP-binding protein
A0A0A6UH99	JRTT01000043	5	0	22465	23307	-	KHD74473.1	MB27_28545	ABC transporter permease
A0A0A6UH99	JRTT01000043	6	0	23304	24368	-	KHD74474.1	MB27_28550	sulfonate ABC transporter
A0A0A6UH99	JRTT01000043	7	0	24387	24884	-	KHD74493.1	MB27_28555	flavin reductase
A0A0A6UH99	JRTT01000043	8	0	25055	26224	-	KHD74494.1	MB27_28560	ROK family transcriptional regulator
A0A0A6UH99	JRTT01000043	9	0	26505	28109	-	KHD74475.1	MB27_28565	hypothetical protein
A0A0A6UH99	JRTT01000043	10	0	28313	28948	+	KHD74476.1	MB27_28570	membrane protein
A0A0A6UK08	JRTT01000018	-10	0	99132	99902	-	KHD76440.1	MB27_17175	short-chain dehydrogenase
A0A0A6UK08	JRTT01000018	-9	0	99899	101047	-	KHD76441.1	MB27_17180	acyl-CoA dehydrogenase
A0A0A6UK08	JRTT01000018	-8	0	101139	102608	+	KHD76442.1	MB27_17185	fatty acid--CoA ligase
A0A0A6UK08	JRTT01000018	-7	0	102605	103444	+	KHD76443.1	MB27_17190	enoyl-CoA hydratase
A0A0A6UK08	JRTT01000018	-6	0	105384	106295	+	KHD76444.1	MB27_17200	hypothetical protein
A0A0A6UK08	JRTT01000018	-5	0	108826	109485	-	KHD76445.1	MB27_17215	hypothetical protein
A0A0A6UK08	JRTT01000018	-4	0	109813	110394	-	KHD76446.1	MB27_17220	restriction endonuclease
A0A0A6UK08	JRTT01000018	-3	0	110563	111177	+	KHD76447.1	MB27_17225	hypothetical protein
A0A0A6UK08	JRTT01000018	-2	0	111223	111621	-	KHD76448.1	MB27_17230	hypothetical protein
A0A0A6UK08	JRTT01000018	-1	0	112020	112457	+	KHD76449.1	MB27_17235	hypothetical protein
A0A0A6UK08	JRTT01000018	0	1	112498	113307	+	KHD76450.1	MB27_17240	hypothetical protein
A0A0A6UK08	JRTT01000018	1	0	113368	113922	-	KHD76451.1	MB27_17245	hypothetical protein
A0A0A6UK08	JRTT01000018	2	0	114156	114350	+	KHD76452.1	MB27_17250	hypothetical protein
A0A0A6UK08	JRTT01000018	3	0	114797	115759	+	KHD76453.1	MB27_17255	hypothetical protein
A0A0A6UK08	JRTT01000018	4	0	115842	116393	-	KHD76492.1	MB27_17260	monooxygenase
A0A0A6UK08	JRTT01000018	5	0	116927	117208	+	KHD76454.1	MB27_17265	hypothetical protein
A0A0A6UK08	JRTT01000018	6	0	117417	118220	-	KHD76455.1	MB27_17270	4,5-9,10-diseco-3-hydroxy-5,9, 17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
A0A0A6UK08	JRTT01000018	7	0	118282	119448	-	KHD76456.1	MB27_17275	monooxygenase
A0A0A6UK08	JRTT01000018	8	0	119530	120657	+	KHD76457.1	MB27_17280	3-ketosteroid-9-alpha-hydroxylase
A0A0A6UK08	JRTT01000018	9	0	120810	121076	+	KHD76493.1	MB27_17285	hypothetical protein
A0A0A6UK08	JRTT01000018	10	0	121076	121999	+	KHD76458.1	MB27_17290	3-ketosteroid-9-alpha-hydroxylase
A0A0D0NEG3	JXZB01000001	-10	0	865451	866578	+	KIQ67288.1	TR51_03665	regulatory protein
A0A0D0NEG3	JXZB01000001	-9	0	866608	867132	+	KIQ67289.1	TR51_03670	acetyltransferase
A0A0D0NEG3	JXZB01000001	-8	0	867226	867867	+	KIQ66634.1	TR51_03675	methyltransferase
A0A0D0NEG3	JXZB01000001	-7	0	868072	868986	+	KIQ66635.1	TR51_03680	hypothetical protein
A0A0D0NEG3	JXZB01000001	-6	0	869127	870578	-	KIQ67290.1	TR51_03685	transposase
A0A0D0NEG3	JXZB01000001	-5	0	870771	872687	-	KIQ67291.1	TR51_03690	amino acid transporter
A0A0D0NEG3	JXZB01000001	-4	0	873177	873851	+	KIQ66636.1	TR51_03695	LuxR family transcriptional regulator
A0A0D0NEG3	JXZB01000001	-3	0	873967	877671	+	KIQ66637.1	TR51_03700	hypothetical protein
A0A0D0NEG3	JXZB01000001	-2	0	877759	878322	+	KIQ66638.1	TR51_03705	deaminase
A0A0D0NEG3	JXZB01000001	-1	0	878363	878959	-	KIQ66639.1	TR51_03710	hypothetical protein
A0A0D0NEG3	JXZB01000001	0	1	879040	880554	-	KIQ66640.1	TR51_03715	hypothetical protein
A0A0D0NEG3	JXZB01000001	1	0	880983	881840	+	KIQ67292.1	TR51_03720	amidohydrolase
A0A0D0NEG3	JXZB01000001	2	0	881969	883171	+	KIQ66641.1	TR51_03725	histidine kinase
A0A0D0NEG3	JXZB01000001	3	0	883339	883989	+	KIQ67293.1	TR51_03730	LuxR family transcriptional regulator
A0A0D0NEG3	JXZB01000001	4	0	884029	885201	-	KIQ66642.1	TR51_03735	acetylhydrolase
A0A0D0NEG3	JXZB01000001	5	0	888838	889290	-	KIQ66643.1	TR51_03745	NUDIX hydrolase
A0A0D0NEG3	JXZB01000001	6	0	889498	890424	-	KIQ66644.1	TR51_03750	dehydrogenase
A0A0D0NEG3	JXZB01000001	7	0	890523	890867	+	KIQ66645.1	TR51_03755	transcriptional regulator
A0A0D0NEG3	JXZB01000001	8	0	891045	892007	+	KIQ66646.1	TR51_03760	alcohol dehydrogenase
A0A0D0NEG3	JXZB01000001	9	0	892064	892654	+	KIQ66647.1	TR51_03765	TetR family transcriptional regulator
A0A0D0NEG3	JXZB01000001	10	0	892753	894465	-	KIQ66648.1	TR51_03770	histidine kinase
A0A0F4JVR7	JZWV01000089	-5	0	308	853	+	KJY37858.1	VR44_04795	antibiotic biosynthesis protein
A0A0F4JVR7	JZWV01000089	-4	0	879	1553	-	KJY37850.1	VR44_04800	transcriptional regulator
A0A0F4JVR7	JZWV01000089	-3	0	1773	3122	+	KJY37851.1	VR44_04805	L-lysine 6-monooxygenase
A0A0F4JVR7	JZWV01000089	-2	0	4386	4649	-	KJY37859.1	VR44_04815	hypothetical protein
A0A0F4JVR7	JZWV01000089	-1	0	4972	5394	+	KJY37852.1	VR44_04820	hypothetical protein
A0A0F4JVR7	JZWV01000089	0	1	5391	6254	+	KJY37853.1	VR44_04825	tyrosinase
A0A0F4JVR7	JZWV01000089	1	0	6279	6695	-	KJY37854.1	VR44_04830	carboxymuconolactone decarboxylase
A0A0F4JVR7	JZWV01000089	2	0	6711	7247	+	KJY37855.1	VR44_04835	MarR family transcriptional regulator
A0A0F4JVR7	JZWV01000089	3	0	7369	8031	-	KJY37856.1	VR44_04840	hypothetical protein
A0A0F4JVR7	JZWV01000089	4	0	8103	9020	+	KJY37857.1	VR44_04845	LysR family transcriptional regulator
A0A0F4JVR7	JZWV01000089	5	0	9060	9788	-	KJY37860.1	VR44_04850	AraC family transcriptional regulator
A0A0D8ZXW9	JYON01000001	-10	0	42525	44012	+	KJH73272.1	UH38_00220	hypothetical protein
A0A0D8ZXW9	JYON01000001	-9	0	43960	44964	+	KJH73273.1	UH38_00225	hypothetical protein
A0A0D8ZXW9	JYON01000001	-8	0	44984	46474	+	KJH73274.1	UH38_00230	hypothetical protein
A0A0D8ZXW9	JYON01000001	-7	0	46541	47548	+	KJH73648.1	UH38_00235	hypothetical protein
A0A0D8ZXW9	JYON01000001	-6	0	47644	48630	+	KJH73275.1	UH38_00240	hypothetical protein
A0A0D8ZXW9	JYON01000001	-5	0	48677	49846	+	KJH73649.1	UH38_00245	hypothetical protein
A0A0D8ZXW9	JYON01000001	-4	0	51384	51779	+	KJH73276.1	UH38_00255	hypothetical protein
A0A0D8ZXW9	JYON01000001	-3	0	51828	52727	+	KJH73277.1	UH38_00260	hypothetical protein
A0A0D8ZXW9	JYON01000001	-2	0	52779	53753	+	KJH73650.1	UH38_00265	UDP-glucose epimerase
A0A0D8ZXW9	JYON01000001	-1	0	54249	54635	+	KJH73278.1	UH38_00270	hypothetical protein
A0A0D8ZXW9	JYON01000001	0	1	54706	55599	+	KJH73279.1	UH38_00275	hypothetical protein
A0A0D8ZXW9	JYON01000001	1	0	55762	56685	+	KJH73280.1	UH38_00280	alpha/beta hydrolase
A0A0D8ZXW9	JYON01000001	2	0	56932	58626	-	KJH73651.1	UH38_00285	beta-carotene ketolase
A0A0D8ZXW9	JYON01000001	3	0	58731	59468	-	KJH73281.1	UH38_00290	hypothetical protein
A0A0D8ZXW9	JYON01000001	4	0	59640	59906	-	KJH73282.1	UH38_00295	hypothetical protein
A0A0D8ZXW9	JYON01000001	5	0	60191	62404	+	KJH73283.1	UH38_00300	transketolase
A0A0D8ZXW9	JYON01000001	6	0	63298	63711	+	KJH73284.1	UH38_00310	fatty-acid oxidation protein subunit alpha
A0A0D8ZXW9	JYON01000001	7	0	63699	64034	+	KJH73285.1	UH38_00315	fatty-acid oxidation protein subunit alpha
A0A0D8ZXW9	JYON01000001	8	0	64420	65232	+	KJH73286.1	UH38_00320	hemolysin
A0A0D8ZXW9	JYON01000001	9	0	65435	66769	-	KJH73652.1	UH38_00325	GTPase
A0A0D8ZXW9	JYON01000001	10	0	67012	67419	-	KJH73287.1	UH38_00330	hypothetical protein
A0A0C1NKB8	JHEG04000001	-10	0	5277660	5278901	+	KAF3887732.1	DA73_0400021215	hypothetical protein
A0A0C1NKB8	JHEG04000001	-9	0	5278945	5281134	+	KAF3887733.1	DA73_0400021220	protein kinase
A0A0C1NKB8	JHEG04000001	-8	0	5281295	5282230	+	KAF3887734.1	DA73_0400021225	zinc-ribbon domain-containing protein
A0A0C1NKB8	JHEG04000001	-7	0	5282268	5282756	+	KAF3887735.1	DA73_0400021230	hypothetical protein
A0A0C1NKB8	JHEG04000001	-6	0	5282807	5283070	+	KAF3887736.1	DA73_0400021235	hypothetical protein
A0A0C1NKB8	JHEG04000001	-5	0	5283242	5284519	+	KAF3887737.1	DA73_0400021240	VWA domain-containing protein
