query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A067CPX4	KK583198	-4	0	251290	253033	+	KDO31281.1	SPRG_03896	TKL protein kinase
A0A067CPX4	KK583198	-3	0	253800	254749	+	KDO31282.1	SPRG_03897	hypothetical protein
A0A067CPX4	KK583198	-2	0	255661	256119	-	KDO31283.1	SPRG_03898	hypothetical protein
A0A067CPX4	KK583198	-1	0	257802	258905	+	KDO31284.1	SPRG_03899	hypothetical protein
A0A067CPX4	KK583198	0	1	259540	260934	-	KDO31285.1	SPRG_03900	hypothetical protein
A0A067CPX4	KK583198	1	0	265537	265917	-	KDO31286.1	SPRG_03902	sodium/hydrogen exchanger 3
A0A067CPX4	KK583198	2	0	267992	268762	-	KDO31287.1	SPRG_03903	serine/threonine protein kinase
A0A067CPX4	KK583198	3	0	270437	270690	-	KDO31288.1	SPRG_03904	hypothetical protein
A0A067CPX4	KK583198	4	0	273104	273445	+	KDO31289.1	SPRG_03905	hypothetical protein
A0A067CPX4	KK583198	5	0	273481	273811	-	KDO31290.1	SPRG_03906	hypothetical protein
A0A067CPX4	KK583198	6	0	274673	275383	+	KDO31291.1	SPRG_03907	hypothetical protein
A0A067CPX4	KK583198	7	0	276280	277698	-	KDO31292.1	SPRG_03908	hypothetical protein
A0A067CPX4	KK583198	8	0	278424	279580	+	KDO31293.1	SPRG_03909	hypothetical protein
A0A067CPX4	KK583198	9	0	281262	281915	-	KDO31294.1	SPRG_03910	hypothetical protein
A0A067CPX4	KK583198	10	0	282725	284085	-	KDO31295.1	SPRG_03911	hypothetical protein
A0A098SBM4	JPOS01000004	-10	0	72293	73012	-	KGE89566.1	IX84_01975	transcriptional regulator
A0A098SBM4	JPOS01000004	-9	0	73143	73940	+	KGE89567.1	IX84_01980	hypothetical protein
A0A098SBM4	JPOS01000004	-8	0	74104	76431	+	KGE89568.1	IX84_01985	acyl-CoA oxidase
A0A098SBM4	JPOS01000004	-7	0	77622	78830	-	KGE89569.1	IX84_01995	hypothetical protein
A0A098SBM4	JPOS01000004	-6	0	79640	79960	+	KGE89570.1	IX84_02000	hypothetical protein
A0A098SBM4	JPOS01000004	-5	0	81344	82936	-	KGE89571.1	IX84_02010	histidine kinase
A0A098SBM4	JPOS01000004	-4	0	82963	83661	-	KGE89572.1	IX84_02015	glycosyl hydrolase
A0A098SBM4	JPOS01000004	-3	0	83873	85372	+	KGE89573.1	IX84_02020	hypothetical protein
A0A098SBM4	JPOS01000004	-2	0	85396	86952	+	KGE89574.1	IX84_02025	histidine ammonia-lyase
A0A098SBM4	JPOS01000004	-1	0	86965	88449	-	KGE89575.1	IX84_02030	hypothetical protein
A0A098SBM4	JPOS01000004	0	1	88515	89771	-	KGE89576.1	IX84_02035	hypothetical protein
A0A098SBM4	JPOS01000004	1	0	91188	91472	-	KGE89577.1	IX84_02045	hypothetical protein
A0A098SBM4	JPOS01000004	2	0	91674	91916	-	KGE89578.1	IX84_02050	hypothetical protein
A0A098SBM4	JPOS01000004	3	0	91995	92810	+	KGE89579.1	IX84_02055	hypothetical protein
A0A098SBM4	JPOS01000004	4	0	92807	94096	-	KGE89580.1	IX84_02060	hypothetical protein
A0A098SBM4	JPOS01000004	5	0	94597	94833	-	KGE89581.1	IX84_02070	hypothetical protein
A0A098SBM4	JPOS01000004	6	0	94974	95825	-	KGE89582.1	IX84_02075	hypothetical protein
A0A098SBM4	JPOS01000004	7	0	96008	96370	+	KGE89583.1	IX84_02080	methylglyoxal synthase
A0A098SBM4	JPOS01000004	8	0	96417	97859	+	KGE89584.1	IX84_02085	lytic transglycosylase
A0A098SBM4	JPOS01000004	9	0	98022	101204	-	KGE89585.1	IX84_02090	hypothetical protein
A0A098SBM4	JPOS01000004	10	0	101537	102112	+	KGE89586.1	IX84_02100	hypothetical protein
A0A072P8W8	AMGV01000006	-10	0	1338172	1342089	+	KEF56261.1	A1O9_07842	DNA repair protein RAD50
A0A072P8W8	AMGV01000006	-9	0	1344068	1344885	+	KEF56262.1	A1O9_07843	hypothetical protein
A0A072P8W8	AMGV01000006	-8	0	1346767	1348332	-	KEF56263.1	A1O9_07844	hypothetical protein
A0A072P8W8	AMGV01000006	-7	0	1349435	1351489	+	KEF56264.1	A1O9_07845	hypothetical protein
A0A072P8W8	AMGV01000006	-6	0	1352762	1353932	-	KEF56265.1	A1O9_07846	high-affinity iron transporter
A0A072P8W8	AMGV01000006	-5	0	1355943	1357101	+	KEF56266.1	A1O9_07847	hypothetical protein
A0A072P8W8	AMGV01000006	-4	0	1358832	1360688	-	KEF56267.1	A1O9_07848	hypothetical protein
A0A072P8W8	AMGV01000006	-3	0	1361325	1363076	+	KEF56268.1	A1O9_07849	hypothetical protein
A0A072P8W8	AMGV01000006	-2	0	1364386	1366365	+	KEF56269.1	A1O9_07850	CNT family concentrative nucleoside transporter
A0A072P8W8	AMGV01000006	-1	0	1367796	1369251	+	KEF56270.1	A1O9_07851	hypothetical protein
A0A072P8W8	AMGV01000006	0	1	1369783	1370916	-	KEF56271.1	A1O9_07852	hypothetical protein
A0A072P8W8	AMGV01000006	1	0	1373878	1374822	+	KEF56272.1	A1O9_07853	hypothetical protein
A0A072P8W8	AMGV01000006	2	0	1375309	1375734	-	KEF56273.1	A1O9_07854	hypothetical protein
A0A072P8W8	AMGV01000006	3	0	1380185	1381733	-	KEF56274.1	A1O9_07855	cytochrome P450, family 51 (sterol 14-demethylase)
A0A072P8W8	AMGV01000006	4	0	1387933	1389087	+	KEF56275.1	A1O9_07856	hypothetical protein
A0A072P8W8	AMGV01000006	5	0	1389567	1390668	+	KEF56276.1	A1O9_07857	hypothetical protein
A0A072P8W8	AMGV01000006	6	0	1392223	1393402	-	KEF56277.1	A1O9_07858	hypothetical protein
A0A072P8W8	AMGV01000006	7	0	1399780	1400273	-	KEF56278.1	A1O9_07859	hypothetical protein
A0A072P8W8	AMGV01000006	8	0	1406160	1407780	+	KEF56279.1	A1O9_07860	phenylalanyl-tRNA synthetase alpha chain
A0A072P8W8	AMGV01000006	9	0	1408487	1408843	-	KEF56280.1	A1O9_07861	40S ribosomal protein S21
A0A072P8W8	AMGV01000006	10	0	1411564	1412397	-	KEF56281.1	A1O9_07862	hypothetical protein
A0A0A7CLT5	JNBS01000302	-10	0	10050	10436	-	OQS06841.1	THRCLA_20276	hypothetical protein
A0A0A7CLT5	JNBS01000302	-9	0	11897	12726	-	OQS06831.1	THRCLA_01136	hypothetical protein
A0A0A7CLT5	JNBS01000302	-8	0	13119	13958	+	OQS06826.1	THRCLA_01137	puromycin-sensitive aminopeptidase
A0A0A7CLT5	JNBS01000302	-7	0	19357	21706	+	OQS06838.1	THRCLA_01138	hypothetical protein
A0A0A7CLT5	JNBS01000302	-6	0	24240	25194	+	OQS06834.1	THRCLA_01142	o-phosphoseryl-tRNA(Sec) selenium transferase-like
A0A0A7CLT5	JNBS01000302	-5	0	27978	31705	-	OQS06839.1	THRCLA_01143	eukaryotic translation initiation factor 3 subunit
A0A0A7CLT5	JNBS01000302	-4	0	32847	34320	+	OQS06828.1	THRCLA_01144	hypothetical protein
A0A0A7CLT5	JNBS01000302	-3	0	39434	40059	-	OQS06833.1	THRCLA_01147	hypothetical protein
A0A0A7CLT5	JNBS01000302	-2	0	41228	42325	+	OQS06837.1	THRCLA_01148	hypothetical protein
A0A0A7CLT5	JNBS01000302	-1	0	42503	42892	-	OQS06829.1	THRCLA_01149	hypothetical protein
A0A0A7CLT5	JNBS01000302	0	1	43855	45255	-	OQS06830.1	THRCLA_01150	hypothetical protein
A0A0A7CLT5	JNBS01000302	1	0	45347	45753	-	OQS06842.1	THRCLA_20277	hypothetical protein
A0A0A7CLT5	JNBS01000302	2	0	46158	49381	+	OQS06843.1	THRCLA_01151	hypothetical protein
A0A0A7CLT5	JNBS01000302	3	0	49408	50073	-	OQS06836.1	THRCLA_01152	Monovalent Cation:Proton Antiporter-1 (CPA1) Family
A0A0A7CLT5	JNBS01000302	4	0	50311	51071	+	OQS06840.1	THRCLA_20278	hypothetical protein
A0A0A7CNE6	JNBR01000690	-1	0	109	414	+	OQR90008.1	ACHHYP_05879	ATP-dependent RNA helicase DDX55,related
A0A0A7CNE6	JNBR01000690	0	1	1966	3423	-	OQR90007.1	ACHHYP_05880	hypothetical protein
A0A0A7CNP6	JNBR01000151	-10	0	70315	72189	-	OQR96261.1	ACHHYP_16564	protein kinase
A0A0A7CNP6	JNBR01000151	-9	0	72536	73287	+	OQR96237.1	ACHHYP_16565	Voltage-gated Ion Channel (VIC) Superfamily
A0A0A7CNP6	JNBR01000151	-8	0	76209	79367	+	OQR96219.1	ACHHYP_16566	hydroxymethylglutaryl-CoA synthase
A0A0A7CNP6	JNBR01000151	-7	0	79414	80028	-	OQR96241.1	ACHHYP_16567	hypothetical protein
A0A0A7CNP6	JNBR01000151	-6	0	80138	81607	-	OQR96208.1	ACHHYP_16568	histone arginine demethylase
A0A0A7CNP6	JNBR01000151	-5	0	86774	87448	+	OQR96231.1	ACHHYP_16572	tetratricopeptide repeat protein
A0A0A7CNP6	JNBR01000151	-4	0	89847	90869	+	OQR96248.1	ACHHYP_16573	protein kinase
A0A0A7CNP6	JNBR01000151	-3	0	91572	92197	+	OQR96211.1	ACHHYP_16574	Monovalent Cation:Proton Antiporter-1 (CPA1) Family
A0A0A7CNP6	JNBR01000151	-2	0	93623	96809	-	OQR96222.1	ACHHYP_16575	hypothetical protein
A0A0A7CNP6	JNBR01000151	-1	0	97149	97529	+	OQR96266.1	ACHHYP_20823	hypothetical protein
A0A0A7CNP6	JNBR01000151	0	1	97623	99041	+	OQR96262.1	ACHHYP_16576	hypothetical protein
A0A0A7CNP6	JNBR01000151	1	0	99102	100187	-	OQR96203.1	ACHHYP_16577	hypothetical protein
A0A0A7CNP6	JNBR01000151	2	0	100576	101090	+	OQR96213.1	ACHHYP_20824	hypothetical protein
A0A0A7CNP6	JNBR01000151	3	0	101995	102275	-	OQR96254.1	ACHHYP_16578	hypothetical protein
A0A0A7CNP6	JNBR01000151	4	0	104573	105793	-	OQR96255.1	ACHHYP_16579	protein kinase
A0A0A7CNP6	JNBR01000151	5	0	108896	109664	-	OQR96217.1	ACHHYP_16580	hypothetical protein
A0A0A7CNP6	JNBR01000151	6	0	110979	114676	+	OQR96226.1	ACHHYP_16581	eukaryotic translation initiation factor 3 subunit
A0A0A7CNP6	JNBR01000151	7	0	114702	114937	-	OQR96216.1	ACHHYP_16582	o-phosphoseryl-tRNA(Sec) selenium transferase-like
A0A0A7CNP6	JNBR01000151	8	0	116568	117002	-	OQR96199.1	ACHHYP_16583	hypothetical protein
A0A0A7CNP6	JNBR01000151	9	0	118359	119145	-	OQR96250.1	ACHHYP_16584	hypothetical protein
A0A0A7CNP6	JNBR01000151	10	0	119918	120671	-	OQR96215.1	ACHHYP_20825	hypothetical protein
A0A072P5W0	AMGV01000009	-10	0	315946	317418	+	KEF54653.1	A1O9_09095	hypothetical protein
A0A072P5W0	AMGV01000009	-9	0	319162	320464	+	KEF54654.1	A1O9_09096	hypothetical protein
A0A072P5W0	AMGV01000009	-8	0	321493	322665	+	KEF54655.1	A1O9_09097	hypothetical protein
A0A072P5W0	AMGV01000009	-7	0	324230	324565	-	KEF54656.1	A1O9_09098	hypothetical protein
A0A072P5W0	AMGV01000009	-6	0	326656	333256	-	KEF54657.1	A1O9_09099	hypothetical protein
A0A072P5W0	AMGV01000009	-5	0	339967	341577	+	KEF54658.1	A1O9_09100	hypothetical protein
A0A072P5W0	AMGV01000009	-4	0	341946	342540	-	KEF54659.1	A1O9_09101	hypothetical protein
A0A072P5W0	AMGV01000009	-3	0	344070	345326	-	KEF54660.1	A1O9_09102	hypothetical protein
A0A072P5W0	AMGV01000009	-2	0	346143	347078	+	KEF54661.1	A1O9_09103	hypothetical protein
A0A072P5W0	AMGV01000009	-1	0	347318	348007	-	KEF54662.1	A1O9_09104	adenylate cyclase
A0A072P5W0	AMGV01000009	0	1	349298	350425	-	KEF54663.1	A1O9_09105	hypothetical protein
A0A072P5W0	AMGV01000009	1	0	352868	354112	-	KEF54664.1	A1O9_09106	hypothetical protein
A0A072P5W0	AMGV01000009	2	0	355016	356191	+	KEF54665.1	A1O9_09107	hypothetical protein
A0A072P5W0	AMGV01000009	3	0	356870	357808	-	KEF54666.1	A1O9_09108	hypothetical protein
A0A072P5W0	AMGV01000009	4	0	358175	359974	+	KEF54667.1	A1O9_09109	pre-mRNA-processing protein 45
A0A072P5W0	AMGV01000009	5	0	360597	361463	+	KEF54668.1	A1O9_09110	hypothetical protein
A0A072P5W0	AMGV01000009	6	0	361830	362056	-	KEF54669.1	A1O9_09111	hypothetical protein
A0A072P5W0	AMGV01000009	7	0	363423	363733	-	KEF54670.1	A1O9_09112	hypothetical protein
A0A072P5W0	AMGV01000009	8	0	365808	367480	-	KEF54671.1	A1O9_09113	hypothetical protein
A0A072P5W0	AMGV01000009	9	0	367918	370650	+	KEF54672.1	A1O9_09114	hypothetical protein
A0A072P5W0	AMGV01000009	10	0	371529	373800	+	KEF54673.1	A1O9_09115	hypothetical protein
A0A0C2F7M2	AWTV01000010	-10	0	65480	66445	-	KIH87048.1	SPBR_05176	hypothetical protein
A0A0C2F7M2	AWTV01000010	-9	0	68862	69548	+	KIH87049.1	SPBR_05302	hypothetical protein
A0A0C2F7M2	AWTV01000010	-8	0	69955	71230	+	KIH87050.1	SPBR_05030	hypothetical protein
A0A0C2F7M2	AWTV01000010	-7	0	72325	72723	+	KIH87051.1	SPBR_05406	hypothetical protein
A0A0C2F7M2	AWTV01000010	-6	0	73320	73757	-	KIH87052.1	SPBR_08952	hypothetical protein
A0A0C2F7M2	AWTV01000010	-5	0	74989	75840	+	KIH87053.1	SPBR_05237	hypothetical protein
A0A0C2F7M2	AWTV01000010	-4	0	76580	77548	-	KIH87054.1	SPBR_05172	3-hydroxyacyl-CoA dehydrogenase, NAD binding protein
A0A0C2F7M2	AWTV01000010	-3	0	78131	78907	+	KIH87055.1	SPBR_05264	oxidoreductase, short chain dehydrogenase/reductase family protein
A0A0C2F7M2	AWTV01000010	-2	0	79068	79518	-	KIH87056.1	SPBR_04908	sugar transporter
A0A0C2F7M2	AWTV01000010	-1	0	81199	82184	-	KIH87057.1	SPBR_05167	3-hydroxyacyl-CoA dehyrogenase
A0A0C2F7M2	AWTV01000010	0	1	82756	84101	-	KIH87058.1	SPBR_05008	hypothetical protein
A0A0C2F7M2	AWTV01000010	1	0	85065	87428	-	KIH87059.1	SPBR_04714	metalloprotease m41
A0A0C2F7M2	AWTV01000010	2	0	88105	90138	+	KIH87060.1	SPBR_04786	fungal specific transcription factor domain containing protein
A0A0C2F7M2	AWTV01000010	3	0	90729	93110	-	KIH87061.1	SPBR_04712	hypothetical protein
A0A0C2F7M2	AWTV01000010	4	0	93915	95717	+	KIH87062.1	SPBR_04850	hypothetical protein
A0A0C2F7M2	AWTV01000010	5	0	97086	97730	-	KIH87063.1	SPBR_05319	isochorismatase
A0A0C2F7M2	AWTV01000010	6	0	98391	101630	-	KIH87064.1	SPBR_04610	hypothetical protein
A0A0C2F7M2	AWTV01000010	7	0	102669	104470	+	KIH87065.1	SPBR_04851	hypothetical protein
A0A0C2F7M2	AWTV01000010	8	0	104594	105692	-	KIH87066.1	SPBR_05001	hypothetical protein
A0A0C2F7M2	AWTV01000010	9	0	108755	109501	-	KIH87067.1	SPBR_05279	hypothetical protein
A0A0C2F7M2	AWTV01000010	10	0	110788	111855	-	KIH87068.1	SPBR_05132	hypothetical protein
A0A0D2IAF0	KN848089	-10	0	184675	186493	+	KIX94121.1	Z520_10147	hypothetical protein
A0A0D2IAF0	KN848089	-9	0	187108	187590	-	KIX94122.1	Z520_10148	hypothetical protein
A0A0D2IAF0	KN848089	-8	0	188345	189991	-	KIX94123.1	Z520_10149	hypothetical protein
A0A0D2IAF0	KN848089	-7	0	192807	194527	+	KIX94124.1	Z520_10150	hypothetical protein
A0A0D2IAF0	KN848089	-6	0	195231	195986	-	KIX94125.1	Z520_10151	hypothetical protein
A0A0D2IAF0	KN848089	-5	0	198262	199110	+	KIX94126.1	Z520_10152	hypothetical protein
A0A0D2IAF0	KN848089	-4	0	201171	202965	-	KIX94127.1	Z520_10153	hypothetical protein
A0A0D2IAF0	KN848089	-3	0	208777	209599	-	KIX94128.1	Z520_10154	hypothetical protein
A0A0D2IAF0	KN848089	-2	0	210367	211205	+	KIX94129.1	Z520_10155	hypothetical protein
A0A0D2IAF0	KN848089	-1	0	211644	213641	+	KIX94130.1	Z520_10156	hypothetical protein
A0A0D2IAF0	KN848089	0	1	214139	215227	-	KIX94131.1	Z520_10157	hypothetical protein
A0A0D2IAF0	KN848089	1	0	216237	217454	-	KIX94132.1	Z520_10158	hypothetical protein
A0A0D2IAF0	KN848089	2	0	218642	219458	+	KIX94133.1	Z520_10159	hypothetical protein
A0A0D2IAF0	KN848089	3	0	219945	220709	-	KIX94134.1	Z520_10160	hypothetical protein
A0A0D2IAF0	KN848089	4	0	221681	224548	-	KIX94135.1	Z520_10161	hypothetical protein
A0A0D2IAF0	KN848089	5	0	225841	227130	-	KIX94136.1	Z520_10162	hypothetical protein
A0A0D2IAF0	KN848089	6	0	227710	230190	-	KIX94137.1	Z520_10163	hypothetical protein
A0A0D2IAF0	KN848089	7	0	231572	232710	-	KIX94138.1	Z520_10164	hypothetical protein
A0A0D2IAF0	KN848089	8	0	234999	239174	+	KIX94139.1	Z520_10165	hypothetical protein
A0A0D2IAF0	KN848089	9	0	240043	240726	-	KIX94140.1	Z520_10166	hypothetical protein
A0A0D2IAF0	KN848089	10	0	242172	242699	+	KIX94141.1	Z520_10167	cytochrome c oxidase subunit 6, mitochondrial
A0A0G2EUA6	LCWF01000039	-10	0	74848	76655	-	KKY25711.1	UCRPC4_g01624	putative homoserine kinase
A0A0G2EUA6	LCWF01000039	-9	0	77142	79241	+	KKY25712.1	UCRPC4_g01625	putative bifunctional purine biosynthetic protein
A0A0G2EUA6	LCWF01000039	-8	0	80459	81424	+	KKY25713.1	UCRPC4_g01626	putative integral membrane protein
A0A0G2EUA6	LCWF01000039	-7	0	82132	84786	+	KKY25714.1	UCRPC4_g01627	putative mitochondrial mrna processing protein
A0A0G2EUA6	LCWF01000039	-6	0	88480	89262	-	KKY25715.1	UCRPC4_g01628	putative imidazoleglycerol-phosphate dehydratase
A0A0G2EUA6	LCWF01000039	-5	0	91843	92783	-	KKY25716.1	UCRPC4_g01629	putative mipc synthase subunit
A0A0G2EUA6	LCWF01000039	-4	0	97742	98974	+	KKY25717.1	UCRPC4_g01630	putative pectinesterase
A0A0G2EUA6	LCWF01000039	-3	0	103507	105338	-	KKY25718.1	UCRPC4_g01631	putative phosphoribosylaminoimidazole carboxylase
A0A0G2EUA6	LCWF01000039	-2	0	106308	107285	+	KKY25719.1	UCRPC4_g01632	hypothetical protein
A0A0G2EUA6	LCWF01000039	-1	0	108125	109067	+	KKY25720.1	UCRPC4_g01633	putative short chain dehydrogenase reductase family
A0A0G2EUA6	LCWF01000039	0	1	112105	113058	+	KKY25721.1	UCRPC4_g01634	putative fad binding domain-containing protein
A0A0G2EUA6	LCWF01000039	1	0	114345	114906	-	KKY25722.1	UCRPC4_g01635	putative camp-regulated phosphoprotein family protein igo1
A0A0G2EUA6	LCWF01000039	2	0	115995	116558	+	KKY25723.1	UCRPC4_g01636	hypothetical protein
A0A0G2EUA6	LCWF01000039	3	0	117922	119831	+	KKY25724.1	UCRPC4_g01637	putative pheromone processing carboxypeptidase kex1
A0A0G2EUA6	LCWF01000039	4	0	123956	125742	+	KKY25725.1	UCRPC4_g01638	putative mhyt domain signaling
A0A0G2EUA6	LCWF01000039	5	0	126183	126857	-	KKY25726.1	UCRPC4_g01639	putative flavin reductase
A0A0G2EUA6	LCWF01000039	6	0	127430	128848	+	KKY25727.1	UCRPC4_g01640	putative wd repeat protein
A0A0G2EUA6	LCWF01000039	7	0	129215	130774	+	KKY25728.1	UCRPC4_g01641	putative peroxin 20
A0A0G2EUA6	LCWF01000039	8	0	131322	132203	-	KKY25729.1	UCRPC4_g01642	putative cfem domain-containing protein
A0A0G2EUA6	LCWF01000039	9	0	136522	137390	-	KKY25730.1	UCRPC4_g01643	putative mfs transporter
A0A0G2EUA6	LCWF01000039	10	0	139483	140045	+	KKY25731.1	UCRPC4_g01644	putative efflux pump antibiotic resistance protein
A0A0L0W3I3	AJIL01000004	-10	0	265700	266331	+	KNF06103.1	PSTG_00614	hypothetical protein
A0A0L0W3I3	AJIL01000004	-9	0	276218	276694	-	KNF06104.1	PSTG_00615	hypothetical protein
A0A0L0W3I3	AJIL01000004	-8	0	294039	294172	-	KNF06105.1	PSTG_00616	hypothetical protein
A0A0L0W3I3	AJIL01000004	-7	0	298294	299188	+	KNF06106.1	PSTG_00617	hypothetical protein
A0A0L0W3I3	AJIL01000004	-6	0	305396	305775	-	KNF06107.1	PSTG_00618	hypothetical protein
A0A0L0W3I3	AJIL01000004	-5	0	305629	306137	-	KNF06108.1	PSTG_00618	hypothetical protein, variant
A0A0L0W3I3	AJIL01000004	-4	0	308215	308771	+	KNF06109.1	PSTG_00619	hypothetical protein
A0A0L0W3I3	AJIL01000004	-3	0	308215	308771	+	KNF06110.1	PSTG_00619	hypothetical protein, variant 1
A0A0L0W3I3	AJIL01000004	-2	0	308215	308771	+	KNF06111.1	PSTG_00619	hypothetical protein, variant 2
A0A0L0W3I3	AJIL01000004	-1	0	319800	320143	-	KNF06112.1	PSTG_00620	proteasome subunit alpha type-5
A0A0L0W3I3	AJIL01000004	0	1	322334	322971	+	KNF06113.1	PSTG_00621	hypothetical protein
A0A0L0W3I3	AJIL01000004	1	0	327619	328336	-	KNF06114.1	PSTG_00623	hypothetical protein
A0A0L0W3I3	AJIL01000004	2	0	356894	357668	+	KNF06115.1	PSTG_00624	hypothetical protein
A0A0L0W3I3	AJIL01000004	3	0	361327	362070	+	KNF06116.1	PSTG_00625	hypothetical protein
A0A0L0W3I3	AJIL01000004	4	0	369663	373385	-	KNF06117.1	PSTG_00626	hypothetical protein
A0A0L0W3I3	AJIL01000004	5	0	402055	402231	-	KNF06118.1	PSTG_00627	60S ribosomal protein L15-B
A0A0L0W3I3	AJIL01000004	6	0	405223	405499	-	KNF06119.1	PSTG_00628	hypothetical protein
A0A0L0W3I3	AJIL01000004	7	0	409608	410150	+	KNF06120.1	PSTG_00629	hypothetical protein
A0A0L0W3I3	AJIL01000004	8	0	409608	410150	+	KNF06121.1	PSTG_00629	hypothetical protein, variant
A0A0L0W3I3	AJIL01000004	9	0	412669	414820	-	KNF06122.1	PSTG_00630	hypothetical protein
A0A0L0W3I3	AJIL01000004	10	0	417930	420076	-	KNF06123.1	PSTG_00631	hypothetical protein
A0A0L6VMV5	LAVV01003799	0	1	11010	11973	+	KNZ61897.1	VP01_1341g2	hypothetical protein
A0A0L6VMV5	LAVV01003799	1	0	16284	16718	-	KNZ61896.1	VP01_1341g1	hypothetical protein
A0A0U1MAB1	CVMT01000010	-10	0	1377005	1379701	+	CRG91900.1	PISL3812_08954	hypothetical protein
A0A0U1MAB1	CVMT01000010	-9	0	1380890	1381676	+	CRG91901.1	PISL3812_08955	High-affinity methionine permease
A0A0U1MAB1	CVMT01000010	-8	0	1383152	1384597	-	CRG91902.1	PISL3812_08956	hypothetical protein
A0A0U1MAB1	CVMT01000010	-7	0	1388904	1390180	-	CRG91903.1	PISL3812_08957	hypothetical protein
A0A0U1MAB1	CVMT01000010	-6	0	1390888	1392841	-	CRG91904.1	PISL3812_08958	Long-chain-alcohol oxidase FAO3
A0A0U1MAB1	CVMT01000010	-5	0	1394006	1394803	+	CRG91905.1	PISL3812_08959	hypothetical protein
A0A0U1MAB1	CVMT01000010	-4	0	1395200	1396680	-	CRG91906.1	PISL3812_08960	FYVE-type zinc finger-containing protein C9B6,03
A0A0U1MAB1	CVMT01000010	-3	0	1398906	1400608	-	CRG91907.1	PISL3812_08961	Lysine biosynthesis regulatory protein LYS14
A0A0U1MAB1	CVMT01000010	-2	0	1401545	1401820	+	CRG91908.1	PISL3812_08962	hypothetical protein
A0A0U1MAB1	CVMT01000010	-1	0	1402731	1403981	-	CRG91909.1	PISL3812_08963	hypothetical protein
A0A0U1MAB1	CVMT01000010	0	1	1404834	1406524	-	CRG91910.1	PISL3812_08964	hypothetical protein
A0A0U1MAB1	CVMT01000010	1	0	1407382	1408166	+	CRG91911.1	PISL3812_08965	hypothetical protein
A0A0U1MAB1	CVMT01000010	2	0	1411366	1411833	-	CRG91912.1	PISL3812_08966	hypothetical protein
