A0A834SG87	A0A023PMD2
A0A834SG87	A0A023PN01
A0A834SG87	A0A023PNV8
A0A834SG87	A0A023PP81
A0A834SG87	A0A024FR46
A0A834SG87	A0A024FS61
A0A834SG87	A0A058ZW33
A0A834SG87	A0A059CCV1
A0A834SG87	A0A059CDE4
A0A834SG87	A0A059UAM0
A0A834SG87	A0A061DZ45
A0A834SG87	A0A061E0X0
A0A834SG87	A0A061E6S7
A0A834SG87	A0A061GEN3
A0A834SG87	A0A061GFI2
A0A834SG87	A0A061GFY3
A0A834SG87	A0A061GFY7
A0A834SG87	A0A061GMJ6
A0A834SG87	A0A067GK93
A0A834SG87	A0A067JAU2
A0A834SG87	A0A068TU86
A0A834SG87	A0A068UD36
A0A834SG87	A0A068UEN7
A0A834SG87	A0A068UEP3
A0A834SG87	A0A068VNV4
A0A834SG87	A0A075BWS7
A0A834SG87	A0A075BX21
A0A834SG87	A0A075DN54
A0A834SG87	A0A076FRB3
A0A834SG87	A0A076FRN6
A0A834SG87	A0A076FRP2
A0A834SG87	A0A076FT34
A0A834SG87	A0A076FX85
A0A834SG87	A0A076FX88
A0A834SG87	A0A077S4H3
A0A834SG87	A0A097ZQG6
A0A834SG87	A0A097ZQG8
A0A834SG87	A0A097ZQH0
A0A834SG87	A0A097ZQH2
A0A834SG87	A0A097ZQH9
A0A834SG87	A0A097ZQI2
A0A834SG87	A0A0A0LUI1
A0A834SG87	A0A0A0LXD0
A0A834SG87	A0A0A9H6D8
A0A834SG87	A0A0B2P1N0
A0A834SG87	A0A0B2RGX4
A0A834SG87	A0A0B2SNE1
A0A834SG87	A0A0B2SNW5
A0A834SG87	A0A0B2SP68
A0A834SG87	A0A0D2NI02
A0A834SG87	A0A0D2R8B0
A0A834SG87	A0A0D2R8B7
A0A834SG87	A0A0D2RZ91
A0A834SG87	A0A0D2TW57
A0A834SG87	A0A0D2UGD8
A0A834SG87	A0A0D2VFA6
A0A834SG87	A0A0D3EUY4
A0A834SG87	A0A0D3QE84
A0A834SG87	A0A0D3QEA5
A0A834SG87	A0A0D3QEB3
A0A834SG87	A0A0D3QEC2
A0A834SG87	A0A0D9W9R3
A0A834SG87	A0A0D9YG01
A0A834SG87	A0A0D9ZQY1
A0A834SG87	A0A0E0C8Q0
A0A834SG87	A0A0E0DIL3
A0A834SG87	A0A0E0FUB3
A0A834SG87	A0A0E0JPQ3
A0A834SG87	A0A0E0JPQ4
A0A834SG87	A0A0E0KVG9
A0A834SG87	A0A0E0N3H7
A0A834SG87	A0A0E0N3I2
A0A834SG87	A0A0F7G9W3
A0A834SG87	A0A0G3EXV0
A0A834SG87	A0A0K0NPU9
A0A834SG87	A0A0K9PD68
A0A834SG87	A0A0K9PZE6
A0A834SG87	A0A0L9VFM6
A0A834SG87	A0A0L9VFW5
A0A834SG87	A0A0N7EI22
A0A834SG87	A0A0N9DV50
A0A834SG87	A0A0N9DV65
A0A834SG87	A0A0N9HGV8
A0A834SG87	A0A0N9HQF2
A0A834SG87	A0A0N9LXU7
A0A834SG87	A0A0P0WEZ4
A0A834SG87	A0A0Q3N0S9
A0A834SG87	A0A0R0GQB4
A0A834SG87	A0A0R0GYN5
A0A834SG87	A0A0R0JBC8
A0A834SG87	A0A0R0JCW2
A0A834SG87	A0A0S2SVY3
A0A834SG87	A0A0S3Q2G5
A0A834SG87	A0A0S3RT48
A0A834SG87	A0A0S3RT50
A0A834SG87	A0A0S3S2K2
A0A834SG87	A0A0U1TTF5
A0A834SG87	A0A0U1VG68
A0A834SG87	A0A0U2DXN3
A0A834SG87	A0A0V0IHG3
A0A834SG87	A0A103PWC4
A0A834SG87	A0A118JXA6
A0A834SG87	A0A118K103
A0A834SG87	A0A118K104
A0A834SG87	A0A124SHT3
A0A834SG87	A0A140KXU8
A0A834SG87	A0A141PG56
A0A834SG87	A0A150TIY7
A0A834SG87	A0A151R8K1
A0A834SG87	A0A151R8P6
A0A834SG87	A0A151T7G3
A0A834SG87	A0A162A591
A0A834SG87	A0A164WC69
A0A834SG87	A0A164ZTV5
A0A834SG87	A0A166F148
A0A834SG87	A0A172DC01
A0A834SG87	A0A172MLG4
A0A834SG87	A0A173DSG7
A0A834SG87	A0A173DSH2
A0A834SG87	A0A176W8I4
A0A834SG87	A0A176WB99
A0A834SG87	A0A199VCW6
A0A834SG87	A0A199VDI5
A0A834SG87	A0A199VDJ0
A0A834SG87	A0A199VDT9
A0A834SG87	A0A1B6Q6C0
A0A834SG87	A0A1D1Z645
A0A834SG87	A0A1D6JCC2
A0A834SG87	A0A1D6JET7
A0A834SG87	A0A1D6N9K8
A0A834SG87	A0A1E5UM04
A0A834SG87	A0A1E5UXN7
A0A834SG87	A0A1E5V3L3
A0A834SG87	A0A1E5VN09
A0A834SG87	A0A1E5WH95
A0A834SG87	A0A1E5WJW0
A0A834SG87	A0A1E5WNI9
A0A834SG87	A0A1J6IKE9
A0A834SG87	A0A1J6IR06
A0A834SG87	A0A1J6JLI9
A0A834SG87	A0A1J7H1D4
A0A834SG87	A0A1L5JHU3
A0A834SG87	A0A1Q3B9T6
A0A834SG87	A0A1R3I1W8
A0A834SG87	A0A1S2XCB4
A0A834SG87	A0A1S3B632
A0A834SG87	A0A1S3BFJ5
A0A834SG87	A0A1S3T8Z8
A0A834SG87	A0A1S3T903
A0A834SG87	A0A1S3T908
A0A834SG87	A0A1S3UVG6
A0A834SG87	A0A1S3UW74
A0A834SG87	A0A1S3VFN6
A0A834SG87	A0A1S3VGI9
A0A834SG87	A0A1S3X216
A0A834SG87	A0A1S3XNC2
A0A834SG87	A0A1S3Y7P7
A0A834SG87	A0A1S3YVF2
A0A834SG87	A0A1S3ZGA9
A0A834SG87	A0A1S3ZJN1
A0A834SG87	A0A1S3ZQP6
A0A834SG87	A0A1S4AY85
A0A834SG87	A0A1S4BPI1
A0A834SG87	A0A1S4BPJ1
A0A834SG87	A0A1S4BS14
A0A834SG87	A0A1S4BS42
A0A834SG87	A0A1S4D1N7
A0A834SG87	A0A1S6GLX1
A0A834SG87	A0A1U7VU91
A0A834SG87	A0A1U7VZE2
A0A834SG87	A0A1U7W3J9
A0A834SG87	A0A1U7WEV2
A0A834SG87	A0A1U7WR83
A0A834SG87	A0A1U7XN75
A0A834SG87	A0A1U7YXM0
A0A834SG87	A0A1U7Z3Y9
A0A834SG87	A0A1U8ADQ1
A0A834SG87	A0A1U8HXV2
A0A834SG87	A0A1U8LIV3
A0A834SG87	A0A1U8MR36
A0A834SG87	A0A1U8MV00
A0A834SG87	A0A1W0VTX0
A0A834SG87	A0A1W0VZT6
A0A834SG87	A0A1Y0B6P0
A0A834SG87	A0A1Z5R8F8
A0A834SG87	A0A200PQQ4
A0A834SG87	A0A200PQT6
A0A834SG87	A0A200Q9D2
A0A834SG87	A0A200R7R5
A0A834SG87	A0A218WZL2
A0A834SG87	A0A238GSN3
A0A834SG87	A0A238GSS3
A0A834SG87	A0A238GT27
A0A834SG87	A0A251PFJ6
A0A834SG87	A0A251S095
A0A834SG87	A0A251SBY7
A0A834SG87	A0A251SCL8
A0A834SG87	A0A251T8E6
A0A834SG87	A0A251T9H9
A0A834SG87	A0A251TAZ6
A0A834SG87	A0A251TBX0
A0A834SG87	A0A251TCC9
A0A834SG87	A0A251TE56
A0A834SG87	A0A251TYX0
A0A834SG87	A0A270R4T3
A0A834SG87	A0A270R4U3
A0A834SG87	A0A286MEA3
A0A834SG87	A0A2C9U520
A0A834SG87	A0A2G2W2T9
A0A834SG87	A0A2G2XEY0
A0A834SG87	A0A2G2XHP8
A0A834SG87	A0A2G2XM38
A0A834SG87	A0A2G2XM40
A0A834SG87	A0A2G2XMF4
A0A834SG87	A0A2G2XMG1
A0A834SG87	A0A2G3A8M1
A0A834SG87	A0A2G3ABT2
A0A834SG87	A0A2G3AGB2
A0A834SG87	A0A2G3AGD2
A0A834SG87	A0A2G3AGJ6
A0A834SG87	A0A2G3AP27
A0A834SG87	A0A2G5C0J9
A0A834SG87	A0A2G5CHA6
A0A834SG87	A0A2G5CHC6
A0A834SG87	A0A2G5CHD7
A0A834SG87	A0A2G5CHD9
A0A834SG87	A0A2G5D3X8
A0A834SG87	A0A2G5D408
A0A834SG87	A0A2G5DWL0
A0A834SG87	A0A2G5DX59
A0A834SG87	A0A2G5EY05
A0A834SG87	A0A2G9G4W6
A0A834SG87	A0A2G9G757
A0A834SG87	A0A2G9GF61
A0A834SG87	A0A2G9H164
A0A834SG87	A0A2G9H9F0
A0A834SG87	A0A2I0AD88
A0A834SG87	A0A2I0AD91
A0A834SG87	A0A2I0ADC5
A0A834SG87	A0A2I0VD26
A0A834SG87	A0A2I0VPI4
A0A834SG87	A0A2I4DDQ0
A0A834SG87	A0A2I4HRS7
A0A834SG87	A0A2K1IGC8
A0A834SG87	A0A2K1IK82
A0A834SG87	A0A2K1IZ55
A0A834SG87	A0A2K1J0S4
A0A834SG87	A0A2K1J162
A0A834SG87	A0A2K1JC22
A0A834SG87	A0A2K1K1L4
A0A834SG87	A0A2K1R840
A0A834SG87	A0A2K1R853
A0A834SG87	A0A2K2AV86
A0A834SG87	A0A2K2CAK1
A0A834SG87	A0A2K2CAK3
A0A834SG87	A0A2K2CAL3
A0A834SG87	A0A2K2CAL5
A0A834SG87	A0A2K2CAM1
A0A834SG87	A0A2K2CAM6
A0A834SG87	A0A2K2CIP6
A0A834SG87	A0A2K3L6D9
A0A834SG87	A0A2K3LF60
A0A834SG87	A0A2N9GS78
A0A834SG87	A0A2P2INC1
A0A834SG87	A0A2P5A5C5
A0A834SG87	A0A2P5BPK0
A0A834SG87	A0A2P5BPR9
A0A834SG87	A0A2P5CT40
A0A834SG87	A0A2P5CT50
A0A834SG87	A0A2P5E1P9
A0A834SG87	A0A2P5EKE8
A0A834SG87	A0A2P5FE69
A0A834SG87	A0A2P5XN45
A0A834SG87	A0A2P5YE33
A0A834SG87	A0A2P5YK08
A0A834SG87	A0A2P6Q3W0
A0A834SG87	A0A2P6Q3W8
A0A834SG87	A0A2R6PXU1
A0A834SG87	A0A2R6QA44
A0A834SG87	A0A2R6RAS2
A0A834SG87	A0A2R6WA01
A0A834SG87	A0A2R6WA03
A0A834SG87	A0A2S3HRC1
A0A834SG87	A0A2S3I0S4
A0A834SG87	A0A2S3I0S5
A0A834SG87	A0A2S3I0W2
A0A834SG87	A0A2S3IAG1
A0A834SG87	A0A2S3IB66
A0A834SG87	A0A2T7D022
A0A834SG87	A0A2T7D080
A0A834SG87	A0A2T7D4A1
A0A834SG87	A0A2T7D4A3
A0A834SG87	A0A2T7D4B7
A0A834SG87	A0A2T7D4E6
A0A834SG87	A0A2T7D4G1
A0A834SG87	A0A2T7DFQ8
A0A834SG87	A0A2T7DG84
A0A834SG87	A0A2U1KUF4
A0A834SG87	A0A2U1LPB1
A0A834SG87	A0A2U1MGY2
A0A834SG87	A0A2U1MTB0
A0A834SG87	A0A2U1NJZ8
A0A834SG87	A0A2U1NLY5
A0A834SG87	A0A2U1P4Z6
A0A834SG87	A0A2U1PEX4
A0A834SG87	A0A2U1PFS0
A0A834SG87	A0A2U1PHG2
A0A834SG87	A0A2U1PHI4
A0A834SG87	A0A2U8ZU88
A0A834SG87	A0A2Z5DH85
A0A834SG87	A0A2Z5DH90
A0A834SG87	A0A2Z5DH91
A0A834SG87	A0A2Z5DHA8
A0A834SG87	A0A2Z6NBK5
A0A834SG87	A0A2Z6NU82
A0A834SG87	A0A2Z6P106
A0A834SG87	A0A2Z6PCC2
A0A834SG87	A0A2Z6PM85
A0A834SG87	A0A2Z7B5F7
A0A834SG87	A0A2Z7B6W4
A0A834SG87	A0A2Z7BP29
A0A834SG87	A0A2Z7CFT7
A0A834SG87	A0A2Z7D498
A0A834SG87	A0A314KSU1
A0A834SG87	A0A314KT37
A0A834SG87	A0A314Y566
A0A834SG87	A0A314Y8T2
A0A834SG87	A0A314Y973
A0A834SG87	A0A314YBQ0
A0A834SG87	A0A314YDU2
A0A834SG87	A0A314YKM6
A0A834SG87	A0A314YLB5
A0A834SG87	A0A314YNG3
A0A834SG87	A0A314YQK6
A0A834SG87	A0A314ZJR6
A0A834SG87	A0A328CYV5
A0A834SG87	A0A328DHA3
A0A834SG87	A0A368RZ19
A0A834SG87	A0A371E471
A0A834SG87	A0A371EU45
A0A834SG87	A0A371F2C3
A0A834SG87	A0A396I1V4
A0A834SG87	A0A396J9Q7
A0A834SG87	A0A3B6B4P3
A0A834SG87	A0A3B6B569
A0A834SG87	A0A3B6CD88
A0A834SG87	A0A3B6CFK7
A0A834SG87	A0A3B6DJU5
A0A834SG87	A0A3B6DN86
A0A834SG87	A0A3B6EKX7
A0A834SG87	A0A3B6J0G9
A0A834SG87	A0A3B6JP55
A0A834SG87	A0A3B6JQG2
A0A834SG87	A0A3B6KV74
A0A834SG87	A0A3B6NJI8
A0A834SG87	A0A3B6PD51
A0A834SG87	A0A3B6PH25
A0A834SG87	A0A3B6QBL1
A0A834SG87	A0A3G1HI34
A0A834SG87	A0A3L6DCY5
A0A834SG87	A0A3L6F3L3
A0A834SG87	A0A3L6FL93
A0A834SG87	A0A3L6G4A8
A0A834SG87	A0A3L6GAT2
A0A834SG87	A0A3L6GDN9
A0A834SG87	A0A3L6PNQ0
A0A834SG87	A0A3L6PS56
A0A834SG87	A0A3L6PXE9
A0A834SG87	A0A3L6PYM7
A0A834SG87	A0A3L6QAQ2
A0A834SG87	A0A3L6QXL5
A0A834SG87	A0A3L6QZX3
A0A834SG87	A0A3L6RH28
A0A834SG87	A0A3L6RKW2
A0A834SG87	A0A3L6SQI5
A0A834SG87	A0A3P3ZKL1
A0A834SG87	A0A3P3ZL83
A0A834SG87	A0A3Q7F625
A0A834SG87	A0A3Q7HSQ3
A0A834SG87	A0A3Q9TBL6
A0A834SG87	A0A3S3MQX4
A0A834SG87	A0A3S3NIU4
A0A834SG87	A0A3S3QFY6
A0A834SG87	A0A3S4NW51
A0A834SG87	A0A3S6R1C3
A0A834SG87	A0A411JIB8
A0A834SG87	A0A426XES5
A0A834SG87	A0A426YRJ6
A0A834SG87	A0A426YWH1
A0A834SG87	A0A438JHV9
A0A834SG87	A0A438JHW3
A0A834SG87	A0A438JHW6
A0A834SG87	A0A443PIW9
A0A834SG87	A0A444WYG1
A0A834SG87	A0A444ZUR5
A0A834SG87	A0A444ZWU6
A0A834SG87	A0A444ZWV1
A0A834SG87	A0A445DCE3
A0A834SG87	A0A445DCG3
A0A834SG87	A0A445DP80
A0A834SG87	A0A445DRA1
A0A834SG87	A0A445DRB1
A0A834SG87	A0A445FXG1
A0A834SG87	A0A445FXH7
A0A834SG87	A0A445GQH9
A0A834SG87	A0A445GQM4
A0A834SG87	A0A445I6J5
A0A834SG87	A0A445I6L6
A0A834SG87	A0A445I9A8
A0A834SG87	A0A445JYU3
A0A834SG87	A0A445JYV4
A0A834SG87	A0A445JYW6
A0A834SG87	A0A451EZK6
A0A834SG87	A0A453D018
A0A834SG87	A0A453D098
A0A834SG87	A0A453JCH2
A0A834SG87	A0A453MVS1
A0A834SG87	A0A484K842
A0A834SG87	A0A484KTH3
A0A834SG87	A0A484M5W6
A0A834SG87	A0A484M936
A0A834SG87	A0A484MKM2
A0A834SG87	A0A484ML06
A0A834SG87	A0A498IS04
A0A834SG87	A0A498IS85
A0A834SG87	A0A498IVH3
A0A834SG87	A0A498IWF2
A0A834SG87	A0A498IXV7
A0A834SG87	A0A498JWA5
A0A834SG87	A0A498JYY9
A0A834SG87	A0A4D6KM86
A0A834SG87	A0A4D6KQ19
A0A834SG87	A0A4D6NET5
A0A834SG87	A0A4P1QPT6
A0A834SG87	A0A4P1QPT7
A0A834SG87	A0A4P1QPU4
A0A834SG87	A0A4P1QQ10
A0A834SG87	A0A4P8L6C8
A0A834SG87	A0A4S4EP73
A0A834SG87	A0A4S4ERL3
A0A834SG87	A0A4S4F0S3
A0A834SG87	A0A4S8IT13
A0A834SG87	A0A4S8IVY2
A0A834SG87	A0A4S8JI25
A0A834SG87	A0A4S8K2B6
A0A834SG87	A0A4S8K2E1
A0A834SG87	A0A4S8K8H3
A0A834SG87	A0A4U5MWK7
A0A834SG87	A0A4U5MY05
A0A834SG87	A0A4U5MY48
A0A834SG87	A0A4U5NQ50
A0A834SG87	A0A4U5NSP7
A0A834SG87	A0A4U5PQE5
A0A834SG87	A0A4U5Q1X0
A0A834SG87	A0A4U6U3D2
A0A834SG87	A0A4U6URN3
A0A834SG87	A0A4U6V645
A0A834SG87	A0A4V6D4I5
A0A834SG87	A0A4Y1R9H2
A0A834SG87	A0A4Y7I3R4
A0A834SG87	A0A4Y7I4A1
A0A834SG87	A0A4Y7I7H2
A0A834SG87	A0A4Y7IA41
A0A834SG87	A0A4Y7IC16
A0A834SG87	A0A4Y7IG79
A0A834SG87	A0A4Y7IJU3
A0A834SG87	A0A4Y7IKI8
A0A834SG87	A0A4Y7IW07
A0A834SG87	A0A4Y7J089
A0A834SG87	A0A4Y7JE12
A0A834SG87	A0A4Y7JG44
A0A834SG87	A0A4Y7JVY5
A0A834SG87	A0A4Y7K6N0
A0A834SG87	A0A4Y7KL70
A0A834SG87	A0A540LP38
A0A834SG87	A0A540LP61
A0A834SG87	A0A540LPK5
A0A834SG87	A0A540LPR7
A0A834SG87	A0A540M014
A0A834SG87	A0A540M063
A0A834SG87	A0A5A7P8F5
A0A834SG87	A0A5A7P8R8
A0A834SG87	A0A5A7PUF0
A0A834SG87	A0A5A7QKU5
A0A834SG87	A0A5A7R9H3
A0A834SG87	A0A5A7UM24
A0A834SG87	A0A5A7UM88
A0A834SG87	A0A5A7UTU0
A0A834SG87	A0A5B6YVS2
A0A834SG87	A0A5B6ZD77
A0A834SG87	A0A5B7BMB1
A0A834SG87	A0A5B7BMP7
A0A834SG87	A0A5B7BQI1
A0A834SG87	A0A5C7GS05
A0A834SG87	A0A5D2A6I2
A0A834SG87	A0A5D2BAD1
A0A834SG87	A0A5D2C767
A0A834SG87	A0A5D2C8N1
A0A834SG87	A0A5D2C929
A0A834SG87	A0A5D2CAK1
A0A834SG87	A0A5D2CDW6
A0A834SG87	A0A5D2DKS4
A0A834SG87	A0A5D2E4Z0
A0A834SG87	A0A5D2F8S6
A0A834SG87	A0A5D2G6E6
A0A834SG87	A0A5D2G6V9
A0A834SG87	A0A5D2G8C9
A0A834SG87	A0A5D2GA62
A0A834SG87	A0A5D2H9S9
A0A834SG87	A0A5D2JG00
A0A834SG87	A0A5D2KJP6
A0A834SG87	A0A5D2KKA0
A0A834SG87	A0A5D2KN98
A0A834SG87	A0A5D2MRV4
A0A834SG87	A0A5D2P014
A0A834SG87	A0A5D2Q415
A0A834SG87	A0A5D2Q517
A0A834SG87	A0A5D2Q7P1
A0A834SG87	A0A5D2QA30
A0A834SG87	A0A5D2RA93
A0A834SG87	A0A5D2SC93
A0A834SG87	A0A5D2TJG1
A0A834SG87	A0A5D2UJV9
A0A834SG87	A0A5D2ULC9
A0A834SG87	A0A5D2ULX1
A0A834SG87	A0A5D2UQB3
A0A834SG87	A0A5D2UR16
A0A834SG87	A0A5D2WPH5
A0A834SG87	A0A5D2YVG9
A0A834SG87	A0A5D2YXF4
A0A834SG87	A0A5D2YY36
A0A834SG87	A0A5D3A2L0
A0A834SG87	A0A5D3DS75
A0A834SG87	A0A5E4EEC0
A0A834SG87	A0A5E4F653
A0A834SG87	A0A5E4F6A6
A0A834SG87	A0A5E4F824
A0A834SG87	A0A5E4FD61
A0A834SG87	A0A5J4ZC26
A0A834SG87	A0A5J5BFK8
A0A834SG87	A0A5J5NCV8
A0A834SG87	A0A5J5NXK0
A0A834SG87	A0A5J5R3V5
A0A834SG87	A0A5J5R4H1
A0A834SG87	A0A5J5R643
A0A834SG87	A0A5J5R8V0
A0A834SG87	A0A5J5SM20
A0A834SG87	A0A5J5VEA7
A0A834SG87	A0A5J5VGF5
A0A834SG87	A0A5J5WIE0
A0A834SG87	A0A5J9TTZ2
A0A834SG87	A0A5J9TUB7
A0A834SG87	A0A5J9TVE7
A0A834SG87	A0A5J9UPM8
A0A834SG87	A0A5J9VEU1
A0A834SG87	A0A5J9VH37
A0A834SG87	A0A5N5FDI3
A0A834SG87	A0A5N5FSB9
A0A834SG87	A0A5N5IB49
A0A834SG87	A0A5N5IC87
A0A834SG87	A0A5N5ICV1
A0A834SG87	A0A5N5IE94
A0A834SG87	A0A5N5JTD4
A0A834SG87	A0A5N5JVN5
A0A834SG87	A0A5N5KU71
A0A834SG87	A0A5N5KVT2
A0A834SG87	A0A5N5N1V0
A0A834SG87	A0A5N6LXI7
A0A834SG87	A0A5N6LXI8
A0A834SG87	A0A5N6LXJ2
A0A834SG87	A0A5N6LXJ7
A0A834SG87	A0A5N6LXU0
A0A834SG87	A0A5N6LYM1
A0A834SG87	A0A5N6LYM3
A0A834SG87	A0A5N6LYM4
A0A834SG87	A0A5N6LYR8
A0A834SG87	A0A5N6LZ00
A0A834SG87	A0A5N6LZG6
A0A834SG87	A0A5N6M088
A0A834SG87	A0A5N6NPH8
A0A834SG87	A0A5N6Q8R4
A0A834SG87	A0A5N6Q8R6
A0A834SG87	A0A5N6Q8X3
A0A834SG87	A0A6A1UJ49
A0A834SG87	A0A6A2Z3X8
A0A834SG87	A0A6A2ZDM7
A0A834SG87	A0A6A3C8W3
A0A834SG87	A0A6A3CHA3
A0A834SG87	A0A6A3CU56
A0A834SG87	A0A6A4NRZ3
A0A834SG87	A0A6A5NZT8
A0A834SG87	A0A6A6LPJ9
A0A834SG87	A0A6A6LUP7
A0A834SG87	A0A6B7JF49
A0A834SG87	A0A6B7JGJ4
A0A834SG87	A0A6B7JI39
A0A834SG87	A0A6F8Z1C0
A0A834SG87	A0A6F8Z1G5
A0A834SG87	A0A6F8Z1L8
A0A834SG87	A0A6F8Z1U3
A0A834SG87	A0A6F8Z232
A0A834SG87	A0A6G1BWY8
A0A834SG87	A0A6G1E2C8
A0A834SG87	A0A6G6B0Q9
A0A834SG87	A0A6I9QIW5
A0A834SG87	A0A6I9QKC4
A0A834SG87	A0A6I9QKJ4
A0A834SG87	A0A6I9RDH9
A0A834SG87	A0A6I9RIE5
A0A834SG87	A0A6I9SZN0
A0A834SG87	A0A6I9TD70
A0A834SG87	A0A6I9TFW5
A0A834SG87	A0A6I9TH13
A0A834SG87	A0A6I9TIN4
A0A834SG87	A0A6I9UDT3
A0A834SG87	A0A6I9UDU9
A0A834SG87	A0A6I9UES7
A0A834SG87	A0A6I9UJ96
A0A834SG87	A0A6J1AGY1
A0A834SG87	A0A6J1AIX9
A0A834SG87	A0A6J1B4U6
A0A834SG87	A0A6J1B6E3
A0A834SG87	A0A6J1B6Y7
A0A834SG87	A0A6J1B7B5
A0A834SG87	A0A6J1CGK8
A0A834SG87	A0A6J1EGP5
A0A834SG87	A0A6J1EMV7
