query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A150GSZ2	LSYV01000009	5	0	2080614	2081108	-	KXZ52937.1	GPECTOR_8g312	hypothetical protein
A0A150GSZ2	LSYV01000009	6	0	2099323	2101834	+	KXZ52938.1	GPECTOR_8g313	hypothetical protein
A0A150GSZ2	LSYV01000009	7	0	2104797	2105270	-	KXZ52939.1	GPECTOR_8g314	hypothetical protein
A0A150GSZ2	LSYV01000009	8	0	2109866	2110217	+	KXZ52940.1	GPECTOR_8g315	hypothetical protein
A0A150GSZ2	LSYV01000009	9	0	2118339	2119676	+	KXZ52941.1	GPECTOR_8g316	hypothetical protein
A0A150GSZ2	LSYV01000009	10	0	2126849	2128001	+	KXZ52942.1	GPECTOR_8g317	hypothetical protein
A0A2J7ZPY5	PGGS01000675	0	1	753	2678	+	PNH02330.1	TSOC_011697	hypothetical protein
A0A2J7ZPY5	PGGS01000675	1	0	17411	17964	+	PNH02331.1	TSOC_011698	hypothetical protein
A0A2J7ZPY5	PGGS01000675	2	0	22675	27253	+	PNH02332.1	TSOC_011699	hypothetical protein
A0A2J7ZPY5	PGGS01000675	3	0	35335	37513	+	PNH02328.1	TSOC_011700	hypothetical protein
A0A2J7ZPY5	PGGS01000675	4	0	40198	44577	-	PNH02329.1	TSOC_011701	Protein FIZZY-RELATED 2
A0A2J7ZPY5	PGGS01000675	5	0	49763	51241	+	PNH02327.1	TSOC_011702	hypothetical protein
A0A4Z1CUV9	SRRT01000010	-10	0	134972	136111	-	TGN72578.1	E5083_28970	glycosyltransferase
A0A4Z1CUV9	SRRT01000010	-9	0	136111	136800	-	TGN72616.1	E5083_28975	polysaccharide deacetylase family protein
A0A4Z1CUV9	SRRT01000010	-8	0	136868	138526	-	TGN72579.1	E5083_28980	murein biosynthesis protein MurJ
A0A4Z1CUV9	SRRT01000010	-7	0	138523	139824	-	TGN72580.1	E5083_28985	O-antigen ligase domain-containing protein
A0A4Z1CUV9	SRRT01000010	-6	0	139828	141189	-	TGN72617.1	E5083_28990	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
A0A4Z1CUV9	SRRT01000010	-5	0	141228	142388	-	TGN72581.1	E5083_28995	glycosyltransferase family 1 protein
A0A4Z1CUV9	SRRT01000010	-4	0	142958	143197	+	TGN72582.1	E5083_29000	chaplin
A0A4Z1CUV9	SRRT01000010	-3	0	143387	143674	+	TGN72618.1	E5083_29005	hypothetical protein
A0A4Z1CUV9	SRRT01000010	-2	0	143899	144387	+	TGN72583.1	E5083_29010	hypothetical protein
A0A4Z1CUV9	SRRT01000010	-1	0	144486	144968	+	TGN72584.1	E5083_29015	tyrosinase
A0A4Z1CUV9	SRRT01000010	0	1	144952	145818	+	TGN72585.1	E5083_29020	tyrosinase family protein
A0A4Z1CUV9	SRRT01000010	1	0	145905	146198	-	TGN72586.1	E5083_29025	chaplin
A0A4Z1CUV9	SRRT01000010	2	0	146386	146769	-	TGN72587.1	E5083_29030	DoxX family protein
A0A4Z1CUV9	SRRT01000010	3	0	146958	147338	+	TGN72588.1	E5083_29035	hypothetical protein
A0A4Z1CUV9	SRRT01000010	4	0	147356	147559	-	TGN72589.1	E5083_29040	dehydrogenase
A0A4Z1CUV9	SRRT01000010	5	0	147983	149599	+	TGN72590.1	E5083_29050	ATP-binding protein
A0A4Z1CUV9	SRRT01000010	6	0	149631	151400	+	TGN72619.1	E5083_29055	ATP-binding protein
A0A4Z1CUV9	SRRT01000010	7	0	151736	152206	+	TGN72591.1	E5083_29060	single-stranded DNA-binding protein
A0A4Z1CUV9	SRRT01000010	8	0	152532	153884	+	TGN72620.1	E5083_29065	TQXA domain-containing protein
A0A4Z1CUV9	SRRT01000010	9	0	153959	154477	+	TGN72592.1	E5083_29070	hypothetical protein
A0A4Z1CUV9	SRRT01000010	10	0	154603	156267	+	TGN72593.1	E5083_29075	energy-dependent translational throttle protein EttA
A0A4Z1D3W1	SRRU01000012	-10	0	3981	5138	-	TGN76052.1	E5082_27955	glycosyltransferase
A0A4Z1D3W1	SRRU01000012	-9	0	5138	5827	-	TGN76170.1	E5082_27960	polysaccharide deacetylase family protein
A0A4Z1D3W1	SRRU01000012	-8	0	5895	7553	-	TGN76053.1	E5082_27965	murein biosynthesis protein MurJ
A0A4Z1D3W1	SRRU01000012	-7	0	7550	8851	-	TGN76054.1	E5082_27970	O-antigen ligase domain-containing protein
A0A4Z1D3W1	SRRU01000012	-6	0	8855	10258	-	TGN76055.1	E5082_27975	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
A0A4Z1D3W1	SRRU01000012	-5	0	10255	11415	-	TGN76056.1	E5082_27980	glycosyltransferase family 1 protein
A0A4Z1D3W1	SRRU01000012	-4	0	11985	12224	+	TGN76057.1	E5082_27985	chaplin
A0A4Z1D3W1	SRRU01000012	-3	0	12431	12718	+	TGN76171.1	E5082_27990	hypothetical protein
A0A4Z1D3W1	SRRU01000012	-2	0	12923	13411	+	TGN76058.1	E5082_27995	hypothetical protein
A0A4Z1D3W1	SRRU01000012	-1	0	13512	13994	+	TGN76059.1	E5082_28000	tyrosinase
A0A4Z1D3W1	SRRU01000012	0	1	13978	14844	+	TGN76060.1	E5082_28005	tyrosinase family protein
A0A4Z1D3W1	SRRU01000012	1	0	14971	15258	-	TGN76061.1	E5082_28010	chaplin
A0A4Z1D3W1	SRRU01000012	2	0	15678	16061	-	TGN76062.1	E5082_28015	DoxX family protein
A0A4Z1D3W1	SRRU01000012	3	0	16138	16482	-	TGN76063.1	E5082_28020	hypothetical protein
A0A4Z1D3W1	SRRU01000012	4	0	16600	16980	+	TGN76064.1	E5082_28025	hypothetical protein
A0A4Z1D3W1	SRRU01000012	5	0	16997	17197	-	TGN76172.1	E5082_28030	dehydrogenase
A0A4Z1D3W1	SRRU01000012	6	0	17624	19234	+	TGN76065.1	E5082_28040	ATP-binding protein
A0A4Z1D3W1	SRRU01000012	7	0	19265	21034	+	TGN76173.1	E5082_28045	ATP-binding protein
A0A4Z1D3W1	SRRU01000012	8	0	21381	21851	+	TGN76066.1	E5082_28050	single-stranded DNA-binding protein
A0A4Z1D3W1	SRRU01000012	9	0	22029	23528	+	TGN76067.1	E5082_28055	TQXA domain-containing protein
A0A4Z1D3W1	SRRU01000012	10	0	23730	25394	+	TGN76068.1	E5082_28060	energy-dependent translational throttle protein EttA
A0A221NXB2	CP022433	-10	0	2579634	2580839	+	ASN24533.1	LK07_11340	XRE family transcriptional regulator
A0A221NXB2	CP022433	-9	0	2581003	2581308	+	ASN24534.1	LK07_11345	hypothetical protein
A0A221NXB2	CP022433	-8	0	2581485	2581979	+	ASN28342.1	LK07_11350	hypothetical protein
A0A221NXB2	CP022433	-7	0	2582180	2582371	-	ASN24535.1	LK07_11355	XRE family transcriptional regulator
A0A221NXB2	CP022433	-6	0	2582849	2583664	+	ASN24536.1	LK07_11360	N-acetyltransferase
A0A221NXB2	CP022433	-5	0	2583774	2583998	+	ASN24537.1	LK07_11365	translation initiation factor IF-1
A0A221NXB2	CP022433	-4	0	2584611	2585867	-	ASN24538.1	LK07_11370	glycosyltransferase family 4 protein
A0A221NXB2	CP022433	-3	0	2586094	2586483	+	ASN24539.1	LK07_11375	CopY family transcriptional regulator
A0A221NXB2	CP022433	-2	0	2586496	2587434	+	ASN24540.1	LK07_11380	hypothetical protein
A0A221NXB2	CP022433	-1	0	2587697	2588029	+	ASN24541.1	LK07_11385	chaplin
A0A221NXB2	CP022433	0	1	2588159	2589025	-	ASN24542.1	LK07_11390	tyrosinase
A0A221NXB2	CP022433	1	0	2589009	2589566	-	ASN24543.1	LK07_11395	tyrosinase
A0A221NXB2	CP022433	2	0	2589675	2590193	-	ASN24544.1	LK07_11400	hypothetical protein
A0A221NXB2	CP022433	3	0	2590310	2590894	-	ASN24545.1	LK07_11405	hypothetical protein
A0A221NXB2	CP022433	4	0	2590894	2591385	-	ASN24546.1	LK07_11410	hypothetical protein
A0A221NXB2	CP022433	5	0	2591556	2591846	-	ASN24547.1	LK07_11415	hypothetical protein
A0A221NXB2	CP022433	6	0	2592077	2592826	-		LK07_11420	hypothetical protein
A0A221NXB2	CP022433	7	0	2592997	2593236	-	ASN24548.1	LK07_11425	chaplin
A0A221NXB2	CP022433	8	0	2593360	2593666	+		LK07_11430	DUF3344 domain-containing protein
A0A221NXB2	CP022433	9	0	2593722	2594912	+	ASN24549.1	LK07_11435	glycosyltransferase family 1 protein
A0A221NXB2	CP022433	10	0	2594909	2596330	+	ASN24550.1	LK07_11440	sugar transferase
A0A2I0SHR2	PJOS01000074	-10	0	15844	17799	-	PKT69459.1	CW362_29440	murein biosynthesis protein MurJ
A0A2I0SHR2	PJOS01000074	-9	0	17796	19160	-	PKT69482.1	CW362_29445	hypothetical protein
A0A2I0SHR2	PJOS01000074	-8	0	19213	20649	-	PKT69460.1	CW362_29450	transferase
A0A2I0SHR2	PJOS01000074	-7	0	20646	21845	-	PKT69461.1	CW362_29455	glycosyltransferase family 1 protein
A0A2I0SHR2	PJOS01000074	-6	0	21886	22017	-		CW362_29460	DUF3344 domain-containing protein
A0A2I0SHR2	PJOS01000074	-5	0	22570	22809	+	PKT69462.1	CW362_29465	chaplin
A0A2I0SHR2	PJOS01000074	-4	0	23059	23361	+	PKT69463.1	CW362_29470	hypothetical protein
A0A2I0SHR2	PJOS01000074	-3	0	23669	24166	+	PKT69464.1	CW362_29475	hypothetical protein
A0A2I0SHR2	PJOS01000074	-2	0	24166	24795	+	PKT69465.1	CW362_29480	hypothetical protein
A0A2I0SHR2	PJOS01000074	-1	0	25225	25683	+	PKT69466.1	CW362_29485	tyrosinase co-factor
A0A2I0SHR2	PJOS01000074	0	1	25667	26533	+	PKT69467.1	CW362_29490	tyrosinase
A0A2I0SHR2	PJOS01000074	1	0	26603	26950	-	PKT69468.1	CW362_29495	chaplin
A0A2I0SHR2	PJOS01000074	2	0	27187	27774	+	PKT69469.1	CW362_29500	hypothetical protein
A0A2I0SHR2	PJOS01000074	3	0	27805	28584	+	PKT69470.1	CW362_29505	hypothetical protein
A0A2I0SHR2	PJOS01000074	4	0	28770	30260	-	PKT69471.1	CW362_29510	peptidase
A0A2I0SHR2	PJOS01000074	5	0	30436	30903	-	PKT69472.1	CW362_29515	single-stranded DNA-binding protein
A0A2I0SHR2	PJOS01000074	6	0	31036	33222	-	PKT69473.1	CW362_29520	ATP-binding protein
A0A2I0SHR2	PJOS01000074	7	0	33219	34826	-	PKT69474.1	CW362_29525	ATP-binding protein
A0A2I0SHR2	PJOS01000074	8	0	35578	35961	-	PKT69483.1	CW362_29535	glycine cleavage system protein H
A0A2I0SHR2	PJOS01000074	9	0	36321	36605	-	PKT69484.1	CW362_29540	DUF1876 domain-containing protein
A0A2I0SHR2	PJOS01000074	10	0	36825	37361	+	PKT69475.1	CW362_29545	hypothetical protein
A0A5N8WIB3	VJZE01000893	0	1	157	1029	-	MPY46979.1	FNH04_45935	tyrosinase family protein
A0A5N8WIB3	VJZE01000893	1	0	1013	1446	-	MPY46980.1	FNH04_45940	hypothetical protein
A0A812NUF4	CAJNJA010013586	-6	0	1440	1709	-	CAE7324685.1	SNEC2469_LOCUS8175	hypothetical protein
A0A812NUF4	CAJNJA010013586	-5	0	12036	12398	-	CAE7324709.1	SNEC2469_LOCUS8176	hypothetical protein
A0A812NUF4	CAJNJA010013586	-4	0	22347	23075	-	CAE7324724.1	SNEC2469_LOCUS8177	hypothetical protein
A0A812NUF4	CAJNJA010013586	-3	0	23180	23502	-	CAE7324738.1	SNEC2469_LOCUS8178	hypothetical protein
A0A812NUF4	CAJNJA010013586	-2	0	40455	40698	-	CAE7324756.1	SNEC2469_LOCUS8179	hypothetical protein
A0A812NUF4	CAJNJA010013586	-1	0	45515	46334	-	CAE7324771.1	SNEC2469_LOCUS8180	hypothetical protein
A0A812NUF4	CAJNJA010013586	0	1	49322	50482	-	CAE7324792.1	SNEC2469_LOCUS8181	hypothetical protein
A0A812NUF4	CAJNJA010013586	1	0	54736	55283	-	CAE7324812.1	SNEC2469_LOCUS8182	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-10	0	1196609	1197022	-	CAE7370068.1	SNAT2548_LOCUS20181	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-9	0	1218091	1218495	-	CAE7370080.1	SNAT2548_LOCUS20182	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-8	0	1334751	1336246	-	CAE7370090.1	SNAT2548_LOCUS20183	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-7	0	1339651	1341306	-	CAE7370100.1	SNAT2548_LOCUS20184	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-6	0	1344555	1345232	-	CAE7370108.1	SNAT2548_LOCUS20185	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-5	0	1354187	1354615	-	CAE7370118.1	SNAT2548_LOCUS20186	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-4	0	1363019	1363401	+	CAE7370121.1	SNAT2548_LOCUS20187	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-3	0	1369379	1370595	-	CAE7370131.1	SNAT2548_LOCUS20188	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-2	0	1372962	1373930	+	CAE7370141.1	SNAT2548_LOCUS20189	hypothetical protein
A0A812Q4I5	CAJNDS010002202	-1	0	1383360	1384148	+	CAE7370151.1	SNAT2548_LOCUS20190	hypothetical protein
A0A812Q4I5	CAJNDS010002202	0	1	1384927	1391519	+	CAE7370162.1	SNAT2548_LOCUS20191	hypothetical protein
A0A812Q4I5	CAJNDS010002202	1	0	1399896	1402246	+	CAE7370172.1	SNAT2548_LOCUS20192	hypothetical protein
A0A812Q4I5	CAJNDS010002202	2	0	1405535	1409350	+	CAE7370186.1	SNAT2548_LOCUS20193	hypothetical protein
A0A812QA25	CAJNDS010002202	-10	0	1218091	1218495	-	CAE7370080.1	SNAT2548_LOCUS20182	hypothetical protein
A0A812QA25	CAJNDS010002202	-9	0	1334751	1336246	-	CAE7370090.1	SNAT2548_LOCUS20183	hypothetical protein
A0A812QA25	CAJNDS010002202	-8	0	1339651	1341306	-	CAE7370100.1	SNAT2548_LOCUS20184	hypothetical protein
A0A812QA25	CAJNDS010002202	-7	0	1344555	1345232	-	CAE7370108.1	SNAT2548_LOCUS20185	hypothetical protein
A0A812QA25	CAJNDS010002202	-6	0	1354187	1354615	-	CAE7370118.1	SNAT2548_LOCUS20186	hypothetical protein
A0A812QA25	CAJNDS010002202	-5	0	1363019	1363401	+	CAE7370121.1	SNAT2548_LOCUS20187	hypothetical protein
A0A812QA25	CAJNDS010002202	-4	0	1369379	1370595	-	CAE7370131.1	SNAT2548_LOCUS20188	hypothetical protein
A0A812QA25	CAJNDS010002202	-3	0	1372962	1373930	+	CAE7370141.1	SNAT2548_LOCUS20189	hypothetical protein
A0A812QA25	CAJNDS010002202	-2	0	1383360	1384148	+	CAE7370151.1	SNAT2548_LOCUS20190	hypothetical protein
A0A812QA25	CAJNDS010002202	-1	0	1384927	1391519	+	CAE7370162.1	SNAT2548_LOCUS20191	hypothetical protein
A0A812QA25	CAJNDS010002202	0	1	1399896	1402246	+	CAE7370172.1	SNAT2548_LOCUS20192	hypothetical protein
A0A812QA25	CAJNDS010002202	1	0	1405535	1409350	+	CAE7370186.1	SNAT2548_LOCUS20193	hypothetical protein
A0A812UTX8	CAJNIZ010039446	-5	0	1122	1368	-	CAE7590303.1	SPIL2461_LOCUS15731	hypothetical protein
A0A812UTX8	CAJNIZ010039446	-4	0	6697	7002	-	CAE7590318.1	SPIL2461_LOCUS15732	hypothetical protein
A0A812UTX8	CAJNIZ010039446	-3	0	14611	14973	-	CAE7590337.1	SPIL2461_LOCUS15733	hypothetical protein
A0A812UTX8	CAJNIZ010039446	-2	0	34214	34549	-	CAE7590353.1	SPIL2461_LOCUS15734	hypothetical protein
A0A812UTX8	CAJNIZ010039446	-1	0	46669	47225	-	CAE7590368.1	SPIL2461_LOCUS15735	hypothetical protein
A0A812UTX8	CAJNIZ010039446	0	1	51967	54434	-	CAE7590384.1	SPIL2461_LOCUS15736	hypothetical protein
A0A812UTX8	CAJNIZ010039446	1	0	82593	82978	-	CAE7590399.1	SPIL2461_LOCUS15737	hypothetical protein
A0A812UTX8	CAJNIZ010039446	2	0	99929	100837	-	CAE7590411.1	SPIL2461_LOCUS15738	hypothetical protein
A0A812UTX8	CAJNIZ010039446	3	0	124114	124348	-	CAE7590427.1	SPIL2461_LOCUS15739	hypothetical protein
A0A812UTX8	CAJNIZ010039446	4	0	143378	143577	-	CAE7590439.1	SPIL2461_LOCUS15740	hypothetical protein
A0A812UTX8	CAJNIZ010039446	5	0	149635	149803	-	CAE7590456.1	SPIL2461_LOCUS15741	hypothetical protein
A0A812UTX8	CAJNIZ010039446	6	0	153178	153401	-	CAE7590470.1	SPIL2461_LOCUS15742	hypothetical protein
A0A812UTX8	CAJNIZ010039446	7	0	172074	172841	-	CAE7590486.1	SPIL2461_LOCUS15743	hypothetical protein
A0A812UTX8	CAJNIZ010039446	8	0	175243	175632	-	CAE7590502.1	SPIL2461_LOCUS15744	hypothetical protein
A0A812UTX8	CAJNIZ010039446	9	0	181975	182133	-	CAE7590521.1	SPIL2461_LOCUS15745	hypothetical protein
A0A812WL81	CAJNJA010033820	-1	0	22803	23375	-	CAE7684359.1	SNEC2469_LOCUS19701	hypothetical protein
A0A812WL81	CAJNJA010033820	0	1	25659	26556	-	CAE7684378.1	SNEC2469_LOCUS19702	hypothetical protein
A0A7W9UN50	JACHJK010000001	-10	0	367607	369046	-	MBB5924875.1	FHS34_000310	O-antigen ligase
A0A7W9UN50	JACHJK010000001	-9	0	369050	370471	-	MBB5924876.1	FHS34_000311	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
A0A7W9UN50	JACHJK010000001	-8	0	370468	371754	-	MBB5924877.1	FHS34_000312	glycosyltransferase involved in cell wall biosynthesis
A0A7W9UN50	JACHJK010000001	-7	0	372351	372590	+	MBB5924878.1	FHS34_000313	hypothetical protein
A0A7W9UN50	JACHJK010000001	-6	0	372763	373698	+	MBB5924879.1	FHS34_000314	hypothetical protein
A0A7W9UN50	JACHJK010000001	-5	0	373831	374223	+	MBB5924880.1	FHS34_000315	hypothetical protein
A0A7W9UN50	JACHJK010000001	-4	0	374424	374915	+	MBB5924881.1	FHS34_000316	hypothetical protein
A0A7W9UN50	JACHJK010000001	-3	0	374912	375499	+	MBB5924882.1	FHS34_000317	putative membrane protein
A0A7W9UN50	JACHJK010000001	-2	0	375630	376148	+	MBB5924883.1	FHS34_000318	hypothetical protein
A0A7W9UN50	JACHJK010000001	-1	0	376319	376813	+	MBB5924884.1	FHS34_000319	hypothetical protein
A0A7W9UN50	JACHJK010000001	0	1	376797	377663	+	MBB5924885.1	FHS34_000320	tyrosinase
A0A7W9UN50	JACHJK010000001	1	0	377736	378023	-	MBB5924886.1	FHS34_000321	hypothetical protein
A0A7W9UN50	JACHJK010000001	2	0	378322	378936	+	MBB5924887.1	FHS34_000322	hypothetical protein
A0A7W9UN50	JACHJK010000001	3	0	378947	379906	-	MBB5924888.1	FHS34_000323	phosphoglycerate dehydrogenase-like enzyme
A0A7W9UN50	JACHJK010000001	4	0	380073	380468	+	MBB5924889.1	FHS34_000324	hypothetical protein
A0A7W9UN50	JACHJK010000001	5	0	380613	380807	+	MBB5924890.1	FHS34_000325	hypothetical protein
A0A7W9UN50	JACHJK010000001	6	0	381033	381359	+	MBB5924891.1	FHS34_000326	hypothetical protein
A0A7W9UN50	JACHJK010000001	7	0	381362	381475	+	MBB5924892.1	FHS34_000327	hypothetical protein
A0A7W9UN50	JACHJK010000001	8	0	381585	382211	+	MBB5924893.1	FHS34_000328	hypothetical protein
A0A7W9UN50	JACHJK010000001	9	0	382574	383116	+	MBB5924894.1	FHS34_000329	hypothetical protein
A0A7W9UN50	JACHJK010000001	10	0	383826	384893	+	MBB5924895.1	FHS34_000330	uncharacterized protein YraI
A0A6M4PQD2	CP053189	-10	0	4988298	4989659	-	QJS11878.1	HKX69_22275	O-antigen ligase family protein
A0A6M4PQD2	CP053189	-9	0	4989663	4991084	-	QJS11879.1	HKX69_22280	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
A0A6M4PQD2	CP053189	-8	0	4991081	4992349	-	QJS11880.1	HKX69_22285	glycosyltransferase family 4 protein
A0A6M4PQD2	CP053189	-7	0	4992404	4993498	-	QJS11881.1	HKX69_22290	DUF3344 domain-containing protein
A0A6M4PQD2	CP053189	-6	0	4993712	4993951	+	QJS11882.1	HKX69_22295	chaplin
A0A6M4PQD2	CP053189	-5	0	4994784	4995053	+	QJS14531.1	HKX69_22300	hypothetical protein
A0A6M4PQD2	CP053189	-4	0	4995187	4995474	+	QJS11883.1	HKX69_22305	hypothetical protein
A0A6M4PQD2	CP053189	-3	0	4995655	4996146	+	QJS14532.1	HKX69_22310	hypothetical protein
A0A6M4PQD2	CP053189	-2	0	4996436	4996948	+	QJS11884.1	HKX69_22315	hypothetical protein
A0A6M4PQD2	CP053189	-1	0	4997049	4997552	+	QJS11885.1	HKX69_22320	tyrosinase
A0A6M4PQD2	CP053189	0	1	4997536	4998402	+	QJS11886.1	HKX69_22325	tyrosinase family protein
A0A6M4PQD2	CP053189	1	0	4998501	4998794	-	QJS11887.1	HKX69_22330	chaplin
A0A6M4PQD2	CP053189	2	0	4998998	4999576	+	QJS11888.1	HKX69_22335	DUF2087 domain-containing protein
A0A6M4PQD2	CP053189	3	0	4999683	5000642	-	QJS11889.1	HKX69_22340	D-2-hydroxyacid dehydrogenase family protein
A0A6M4PQD2	CP053189	4	0	5000965	5001429	-	QJS11890.1	HKX69_22345	hypothetical protein
A0A6M4PQD2	CP053189	5	0	5001804	5002232	-	QJS11891.1	HKX69_22350	hypothetical protein
A0A6M4PQD2	CP053189	6	0	5002819	5002971	+		HKX69_22355	IS630 family transposase
A0A6M4PQD2	CP053189	7	0	5003000	5003872	-	QJS11892.1	HKX69_22360	SDR family oxidoreductase
A0A6M4PQD2	CP053189	8	0	5004017	5004421	+	QJS11893.1	HKX69_22365	helix-turn-helix transcriptional regulator
A0A6M4PQD2	CP053189	9	0	5004704	5005075	+	QJS11894.1	HKX69_22370	hypothetical protein
A0A6M4PQD2	CP053189	10	0	5005361	5006088	+		HKX69_22375	site-specific integrase
A0A918IXH7	BMUE01000002	-10	0	288182	290605	-	GGW36869.1	GCM10010503_10990	hypothetical protein
A0A918IXH7	BMUE01000002	-9	0	290764	292125	-	GGW36878.1	GCM10010503_11000	membrane protein
A0A918IXH7	BMUE01000002	-8	0	292129	293547	-	GGW36886.1	GCM10010503_11010	transferase
A0A918IXH7	BMUE01000002	-7	0	293544	294812	-	GGW36895.1	GCM10010503_11020	glycosyl transferase family 1
A0A918IXH7	BMUE01000002	-6	0	294693	295004	+	GGW36904.1	GCM10010503_11030	hypothetical protein
A0A918IXH7	BMUE01000002	-5	0	295176	295415	+	GGW36911.1	GCM10010503_11040	hypothetical protein
A0A918IXH7	BMUE01000002	-4	0	295585	296406	+	GGW36918.1	GCM10010503_11050	hypothetical protein
