query_accession	nucleotide_acc	offset	is_target	gene_start	gene_end	strand	protein_id	locus_tag	product
A0A6A4E140	QXGB01000477	0	1	14099	15849	-	KAE9213519.1	PF005_g10173	hypothetical protein
A0A6A4E140	QXGB01000477	1	0	16807	16929	+	KAE9213516.1	PF005_g10174	hypothetical protein
A0A6A4E140	QXGB01000477	2	0	17379	19147	+	KAE9213517.1	PF005_g10175	hypothetical protein
A0A6A4E140	QXGB01000477	3	0	19355	19837	+	KAE9213514.1	PF005_g10176	hypothetical protein
A0A6A4E140	QXGB01000477	4	0	20062	21206	-	KAE9213515.1	PF005_g10177	hypothetical protein
A0A6A4E140	QXGB01000477	5	0	21513	22168	+	KAE9213510.1	PF005_g10178	hypothetical protein
A0A6A4E140	QXGB01000477	6	0	21513	22168	+	KAE9213511.1	PF005_g10178	hypothetical protein
A0A6A4E140	QXGB01000477	7	0	23121	28067	-	KAE9213512.1	PF005_g10179	hypothetical protein
A0A6A4E140	QXGB01000477	8	0	23121	25190	-	KAE9213513.1	PF005_g10179	hypothetical protein
A0A6A4E140	QXGB01000477	9	0	28198	29778	-	KAE9213504.1	PF005_g10180	hypothetical protein
A0A6A4E140	QXGB01000477	10	0	31242	32216	+	KAE9213503.1	PF005_g10181	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-7	0	7465	8535	-	KAG6972973.1	JG688_00003732	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-6	0	10308	13662	+	KAG6972972.1	JG688_00003733	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-5	0	14291	16689	+	KAG6972969.1	JG688_00003734	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-4	0	16705	17754	-	KAG6972968.1	JG688_00003735	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-3	0	18439	19521	+	KAG6972971.1	JG688_00003736	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-2	0	19773	23246	+	KAG6972970.1	JG688_00003737	hypothetical protein
A0A8J5M7S4	JAENGY010000121	-1	0	24191	25950	-	KAG6972975.1	JG688_00003738	hypothetical protein
A0A8J5M7S4	JAENGY010000121	0	1	27462	29261	+	KAG6972974.1	JG688_00003739	hypothetical protein
A0A8J5M7S4	JAENGY010000121	1	0	29892	30314	+	KAG6972963.1	JG688_00003740	hypothetical protein
A0A8J5M7S4	JAENGY010000121	2	0	30516	32852	+	KAG6972964.1	JG688_00003741	hypothetical protein
A0A8J5M7S4	JAENGY010000121	3	0	33869	34300	-	KAG6972965.1	JG688_00003742	hypothetical protein
A0A8J5M7S4	JAENGY010000121	4	0	34538	34933	+	KAG6972978.1	JG688_00003743	hypothetical protein
A0A8J5M7S4	JAENGY010000121	5	0	35087	36508	-	KAG6972960.1	JG688_00003744	hypothetical protein
A0A8J5M7S4	JAENGY010000121	6	0	36673	37068	-	KAG6972961.1	JG688_00003745	hypothetical protein
A0A8J5M7S4	JAENGY010000121	7	0	37600	39502	+	KAG6972962.1	JG688_00003746	hypothetical protein
A0A8J5M7S4	JAENGY010000121	8	0	39577	41177	-	KAG6972977.1	JG688_00003747	hypothetical protein
A0A8J5M7S4	JAENGY010000121	9	0	41534	46612	+	KAG6972966.1	JG688_00003748	hypothetical protein
A0A8J5M7S4	JAENGY010000121	10	0	46783	48351	+	KAG6972967.1	JG688_00003749	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-7	0	387	1123	-	KAG7388154.1	PHYPSEUDO_012956	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-6	0	4150	5196	-	KAG7388155.1	PHYPSEUDO_012957	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-5	0	6391	7974	+	KAG7388156.1	PHYPSEUDO_012958	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-4	0	8104	13050	+	KAG7388157.1	PHYPSEUDO_012959	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-3	0	13151	14201	-	KAG7388158.1	PHYPSEUDO_012960	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-2	0	14847	16003	+	KAG7388159.1	PHYPSEUDO_012961	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	-1	0	16317	19811	+	KAG7388160.1	PHYPSEUDO_012962	DNA-directed RNA polymerase III subunit RPC2
A0A8T1W4C6	JAGDFM010000065	0	1	20254	22116	-	KAG7388161.1	PHYPSEUDO_012963	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	1	0	23472	25231	+	KAG7388162.1	PHYPSEUDO_012964	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	2	0	25499	25900	+	KAG7388163.1	PHYPSEUDO_012965	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	3	0	26009	26948	+	KAG7388164.1	PHYPSEUDO_012966	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	4	0	27219	29031	+	KAG7388165.1	PHYPSEUDO_012967	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	5	0	29084	29734	-	KAG7388166.1	PHYPSEUDO_012968	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	6	0	29792	30295	+	KAG7388167.1	PHYPSEUDO_012969	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	7	0	30371	31837	-	KAG7388168.1	PHYPSEUDO_012970	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	8	0	32013	32474	-	KAG7388169.1	PHYPSEUDO_012971	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	9	0	32806	34690	+	KAG7388170.1	PHYPSEUDO_012972	hypothetical protein
A0A8T1W4C6	JAGDFM010000065	10	0	34827	35426	-	KAG7388171.1	PHYPSEUDO_012973	hypothetical protein
V9EVI6	ANIZ01002151	-10	0	5440	6210	+	ETI42076.1	F443_12717	hypothetical protein
V9EVI6	ANIZ01002151	-9	0	5854	6889	+	ETI42077.1	F443_12717	hypothetical protein, variant 1
V9EVI6	ANIZ01002151	-8	0	5854	6889	+	ETI42078.1	F443_12717	hypothetical protein, variant 2
V9EVI6	ANIZ01002151	-7	0	5854	6889	+	ETI42079.1	F443_12717	hypothetical protein, variant 3
V9EVI6	ANIZ01002151	-6	0	6894	11804	-	ETI42080.1	F443_12718	hypothetical protein
V9EVI6	ANIZ01002151	-5	0	11872	13278	-	ETI42081.1	F443_12719	hypothetical protein
V9EVI6	ANIZ01002151	-4	0	15089	16159	+	ETI42082.1	F443_12720	hypothetical protein
V9EVI6	ANIZ01002151	-3	0	17831	18045	-	ETI42083.1	F443_12721	hypothetical protein
V9EVI6	ANIZ01002151	-2	0	18501	19277	-	ETI42084.1	F443_12722	hypothetical protein
V9EVI6	ANIZ01002151	-1	0	19342	20275	-	ETI42085.1	F443_12723	hypothetical protein
V9EVI6	ANIZ01002151	0	1	21643	23406	+	ETI42086.1	F443_12724	hypothetical protein
V9EVI6	ANIZ01002151	1	0	21643	23406	+	ETI42087.1	F443_12724	hypothetical protein, variant
V9EVI6	ANIZ01002151	2	0	24555	24929	+	ETI42088.1	F443_12725	hypothetical protein
V9EVI6	ANIZ01002151	3	0	25022	25960	+	ETI42089.1	F443_12726	hypothetical protein
V9EVI6	ANIZ01002151	4	0	26065	27809	+	ETI42090.1	F443_12727	hypothetical protein
V9EVI6	ANIZ01002151	5	0	27856	28287	-	ETI42091.1	F443_12728	hypothetical protein
V9EVI6	ANIZ01002151	6	0	28535	28993	+	ETI42093.1	F443_12730	hypothetical protein
V9EVI6	ANIZ01002151	7	0	29074	30495	-	ETI42092.1	F443_12729	hypothetical protein
V9EVI6	ANIZ01002151	8	0	30694	31197	-	ETI42094.1	F443_12731	hypothetical protein
V9EVI6	ANIZ01002151	9	0	31952	33820	+	ETI42095.1	F443_12732	hypothetical protein
V9EVI6	ANIZ01002151	10	0	32401	33820	+	ETI42096.1	F443_12732	hypothetical protein, variant
A0ABD3FTY2	JBIMZQ010000009	-10	0	837139	838644	-	KAL3669431.1	V7S43_005826	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-9	0	839638	840000	+	KAL3669433.1	V7S43_005827	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-8	0	840081	840551	+	KAL3669434.1	V7S43_005828	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-7	0	840751	841020	+	KAL3669435.1	V7S43_005829	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-6	0	841089	842722	+	KAL3669436.1	V7S43_005830	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-5	0	842763	843188	-	KAL3669437.1	V7S43_005831	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-4	0	843383	843850	+	KAL3669438.1	V7S43_005832	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-3	0	843942	844433	+	KAL3669439.1	V7S43_005833	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-2	0	844652	846067	+	KAL3669440.1	V7S43_005834	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	-1	0	846198	847934	-	KAL3669441.1	V7S43_005835	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	0	1	851796	853474	+	KAL3669442.1	V7S43_005836	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	1	0	853790	857284	-	KAL3669443.1	V7S43_005837	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	2	0	857577	858722	-	KAL3669444.1	V7S43_005838	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	3	0	858929	859415	+	KAL3669445.1	V7S43_005839	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	4	0	859364	860413	+	KAL3669446.1	V7S43_005839	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	5	0	860728	861327	+	KAL3669447.1	V7S43_005840	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	6	0	861337	862097	+	KAL3669448.1	V7S43_005841	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	7	0	863218	864258	-	KAL3669449.1	V7S43_005842	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	8	0	865863	867251	+	KAL3669450.1	V7S43_005843	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	9	0	867331	872250	+	KAL3669451.1	V7S43_005844	hypothetical protein
A0ABD3FTY2	JBIMZQ010000009	10	0	872480	873201	+	KAL3669452.1	V7S43_005845	hypothetical protein
