protein_id	pfam
CAK5044484	PF00122|P-type ATPase actuator domain;PF00689|Cation transporting ATPase, C-terminus;PF00690|Cation transporter/ATPase, N-terminus;PF08282|haloacid dehalogenase-like hydrolase;PF12424|Plasma membrane calcium transporter ATPase C terminal;PF13246|P-type ATPase, cytoplasmic domain N
CAK5044487	
CAK5044491	
CAK5044494	
CAK5044496	PF00994|Probable molybdopterin binding domain;PF03453|MoeA N-terminal region (domain I and II)
CAK5044498	PF00339|Arrestin (or S-antigen), N-terminal domain;PF02752|Arrestin (or S-antigen), C-terminal domain
CAK5044499	PF15519|linker between RRM2 and RRM3 domains in RBM39 protein
CAK5044500	PF00076|RNA recognition motif
CAK5044503	PF00069|Protein kinase domain
CAK5044504	
ESK89112	PF07690|Major Facilitator Superfamily
ESK89113	PF20236|Family of unknown function (DUF6593)
ESK89114	
ESK89115	PF07690|Major Facilitator Superfamily
ESK89116	PF00264|Common central domain of tyrosinase
ESK89117	PF04820|Tryptophan halogenase
ESK89118	PF20152|Family of unknown function (DUF6534)
ESK89119	PF20152|Family of unknown function (DUF6534)
ESK89120	PF00135|Carboxylesterase family
ESK89121	PF01055|Glycosyl hydrolases family 31 TIM-barrel domain;PF13802|Glycosyl hydrolase 31 N-terminal galactose mutarotase-like domain;PF21365|Glycosyl hydrolase family 31 C-terminal domain
ESK89123	PF00857|Isochorismatase domain
ESK89124	PF01753|MYND finger;PF14737|Domain of unknown function (DUF4470)
ESK89125	
ESK89126	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
ESK89127	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
ESK89128	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain
ESK91279	
ESK91280	
ESK91281	
ESK91282	
ESK91283	PF07714|Protein tyrosine and serine/threonine kinase
GAT57023	
GAT57024	PF00957|Synaptobrevin
GAT57025	
GAT57026	
GAT57027	PF20411|Domain of unknown function (DUF6697)
GAT57028	PF01246|Ribosomal protein L24e
GAT57029	
GAT57030	
GAT57031	
GAT57032	PF10334|Brefeldin A-sensitivity protein 4-like domain;PF10337|Putative ER transporter, 6TM, N-terminal
GAT57034	
GAT57035	
GAT57036	
GAT57037	
GAT57038	PF03006|Haemolysin-III related
GAT57039	PF03006|Haemolysin-III related
GAT57040	
GID58913	PF07690|Major Facilitator Superfamily
GID58914	PF12840|Helix-turn-helix domain
GID58915	PF08787|Alginate lyase
GID58916	PF07690|Major Facilitator Superfamily
GID58917	PF00069|Protein kinase domain
GID58918	PF03704|Bacterial transcriptional activator domain
GID58919	PF13466|Mlab, STAS domain
GID58920	PF13520|Amino acid permease
GID58921	PF06236|Tyrosinase co-factor MelC1
GID58922	PF06236|Tyrosinase co-factor MelC1
GID58924	PF05576|PS-10 peptidase S37
GID58925	PF11042|Protein of unknown function (DUF2750)
GID58926	PF01243|Pyridoxamine 5'-phosphate oxidase
GID58927	PF13569|Domain of unknown function (DUF4132)
GID58928	PF03023|Lipid II flippase MurJ
GID58929	PF00107|Zinc-binding dehydrogenase;PF16884|N-terminal domain of oxidoreductase
GID58930	PF13411|MerR HTH family regulatory protein
GID58931	
GID58932	PF08281|Sigma-70, region 4
GID58933	PF00400|WD domain, G-beta repeat;PF23381|IFT122 first beta-propeller
KAF4441142	PF00106|short chain dehydrogenase
KAF4441143	
KAF4441144	
KAF4441145	PF00067|Cytochrome P450
KAF4441146	
KAF4441147	PF13489|Methyltransferase domain
KAF4441148	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00175|Oxidoreductase NAD-binding domain;PF00667|FAD binding domain;PF01231|Indoleamine 2,3-dioxygenase
KAF4441149	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01915|Glycosyl hydrolase family 3 C-terminal domain;PF07691|PA14 domain
KAF4441150	PF07690|Major Facilitator Superfamily
KAF4441151	
KAF4441153	PF07859|alpha/beta hydrolase fold
KAF4441154	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF4441155	
KAF4441156	PF26676|Domain of unknown function (DUF8225)
KAF4441157	PF00264|Common central domain of tyrosinase
KAF4441158	
KAF4441159	
KAF4441160	
KAF4441161	PF13427|Aminoglycoside adenylyltransferase, C-terminal domain
KAF4441162	PF04479|RTA1 like protein
KAF5551314	PF02453|Reticulon
KAF5551315	
KAF5551316	
KAF5551317	PF00106|short chain dehydrogenase
KAF5551318	
KAF5551319	PF13489|Methyltransferase domain
KAF5551320	PF00173|Cytochrome b5-like Heme/Steroid binding domain;PF00175|Oxidoreductase NAD-binding domain;PF00667|FAD binding domain;PF01231|Indoleamine 2,3-dioxygenase
KAF5551321	
KAF5551322	
KAF5551323	
KAF5551325	PF07859|alpha/beta hydrolase fold
KAF5551326	PF13668|Ferritin-like domain
KAF5551327	PF00387|Phosphatidylinositol-specific phospholipase C, Y domain;PF00388|Phosphatidylinositol-specific phospholipase C, X domain
KAF5551328	
KAF5551329	PF26676|Domain of unknown function (DUF8225)
KAF5551330	PF00264|Common central domain of tyrosinase
KAF5551331	
KAF5551332	PF01048|Phosphorylase superfamily;PF28131|Domain of unknown function (DUF8372)
KAF5551333	
KAF5551334	PF00067|Cytochrome P450
KAF7313874	PF20411|Domain of unknown function (DUF6697)
KAF7313875	
KAF7313876	PF20411|Domain of unknown function (DUF6697)
KAF7313877	PF20411|Domain of unknown function (DUF6697)
KAF7313878	PF01246|Ribosomal protein L24e
KAF7313879	
KAF7313880	
KAF7313881	
KAF7313882	PF10334|Brefeldin A-sensitivity protein 4-like domain;PF10337|Putative ER transporter, 6TM, N-terminal;PF13515|Fusaric acid resistance protein-like
KAF7313883	
KAF7313885	
KAF7313886	
KAF7313887	PF03006|Haemolysin-III related
KAF7313888	PF07876|Stress responsive A/B Barrel Domain
KAF7313889	PF00856|SET domain
KAF7313890	
KAF7313891	
KAF7313892	
KAF7313893	PF06999|Sucrase/ferredoxin-like
KAF7313894	
KAF7369138	PF07714|Protein tyrosine and serine/threonine kinase
KAF7369139	PF10282|Lactonase, 7-bladed beta-propeller
KAF7369140	PF00933|Glycosyl hydrolase family 3 N terminal domain;PF01915|Glycosyl hydrolase family 3 C-terminal domain
KAF7369141	PF24883|Nephrocystin 3, N-terminal
KAF7369142	PF00459|Inositol monophosphatase family
KAF7369143	PF05686|Glycosyl transferase family 90
KAF7369144	PF01261|Xylose isomerase-like TIM barrel
KAF7369145	PF01565|FAD binding domain;PF08031|Berberine and berberine like
KAF7369146	PF07714|Protein tyrosine and serine/threonine kinase
KAF7369147	PF10282|Lactonase, 7-bladed beta-propeller
KAF7369149	
KAF7369150	PF24883|Nephrocystin 3, N-terminal
KAF7369151	PF24883|Nephrocystin 3, N-terminal
KAF7369152	
KAF7369153	
KAF7369154	PF24883|Nephrocystin 3, N-terminal
KAF7369155	PF24883|Nephrocystin 3, N-terminal
KAF7369156	PF24883|Nephrocystin 3, N-terminal
KAF7369157	PF24883|Nephrocystin 3, N-terminal
KAF7369158	
KAF7420812	PF00790|VHS domain;PF02383|SacI homology domain
KAF7420813	
KAF7420814	
KAF7420815	
KAF7420816	
KAF7420817	PF17667|Fungal protein kinase
KAF7420818	
KAF7420819	
KAF7420820	
KAF7420821	PF07969|Amidohydrolase family
KAF7420823	
KAF7420824	PF00044|Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain;PF02800|Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
KAF7420825	
KAF7420826	PF00076|RNA recognition motif
KAF7420827	
KAF7420828	PF00933|Glycosyl hydrolase family 3 N terminal domain
KAF7420829	
KAF7420830	
KAF7420831	
KAF7420832	
KAF9487191	
KAF9487192	
KAF9487193	
KAF9492448	
KAF9492449	
KAF9492450	
KAF9492451	PF08593|Mug135-like, C-terminal domain
KAF9492452	
KAF9492453	
KAF9492454	PF00933|Glycosyl hydrolase family 3 N terminal domain
KAF9492455	
KAF9492456	
KAF9492457	PF07969|Amidohydrolase family
KAF9492459	
KAF9492460	PF00076|RNA recognition motif
KAF9492461	
KAF9492462	
KAF9492463	
KAF9492464	
KAF9492465	
KAF9492466	
KAF9492467	
KAF9492468	
KAG9217923	PF00004|ATPase family associated with various cellular activities (AAA);PF00793|DAHP synthetase I family;PF02190|ATP-dependent protease La (LON) substrate-binding domain;PF05362|Lon protease (S16) C-terminal proteolytic domain;PF13513|HEAT-like repeat;PF22667|Lon protease AAA+ ATPase lid domain;PF25574|Importin subunit beta-1-like, TPR repeats
KAG9217924	
KAG9217925	
KAG9217926	
KAG9217927	
KAG9217928	PF00933|Glycosyl hydrolase family 3 N terminal domain
KAG9217929	PF00076|RNA recognition motif
KAG9217930	
KAG9217931	PF00044|Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain;PF02800|Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
KAG9217932	
KAG9217934	PF07969|Amidohydrolase family
KAG9217935	
KAG9217936	
KAG9217937	
KAG9217938	PF17667|Fungal protein kinase
KAG9217939	PF04506|Rft protein
KAG9217940	PF00790|VHS domain;PF02383|SacI homology domain
KAG9217941	
KAG9217942	
KAG9217943	
KAH7309622	PF20684|Fungal rhodopsin domain
KAH7309623	PF00106|short chain dehydrogenase
KAH7309624	PF00083|Sugar (and other) transporter
KAH7309625	PF00232|Glycosyl hydrolase family 1
KAH7309626	PF00172|Fungal Zn(2)-Cys(6) binuclear cluster domain;PF04082|Fungal specific transcription factor domain
KAH7309627	PF26157|Endo-beta-1,2-glucanase SGL
KAH7309628	
KAH7309629	PF12708|Rhamnogalacturonase A/epimerase, pectate lyase-like
KAH7309630	
KAH7309631	
KAH7309633	PF07690|Major Facilitator Superfamily
KAH7309634	PF05141|Pyoverdine/dityrosine biosynthesis protein
KAH7309635	PF05141|Pyoverdine/dityrosine biosynthesis protein
KAH7309636	
KAH7309637	PF06985|Heterokaryon incompatibility protein (HET);PF26639|Het-6 beta-barrel domain
KAH7309638	PF09994|T6SS, Phospholipase effector Tle1-like, catalytic domain
KAH7309639	
KAH7309640	
KAH7309641	PF00491|Arginase family
KAH7309642	
KAI1705160	
KAI1705161	
KAI1705162	
KAI1705163	
KAI1705164	PF05577|Serine carboxypeptidase S28
KAI1705165	
KAI1705166	
KAI1705167	
KAI1705168	PF13649|Methyltransferase domain
KAI1705169	PF00201|UDP-glucoronosyl and UDP-glucosyl transferase
KAI1705171	
KAI1705172	
KAI1705173	
KAI1705174	
KAI1705175	
KAI1705176	
KAI1705177	
KAI1705178	
KAI1705179	PF10321|Serpentine type 7TM GPCR chemoreceptor Srt
KAI1705180	PF10317|Serpentine type 7TM GPCR chemoreceptor Srd
KAJ1725712	PF02990|Endomembrane protein 70
KAJ1725713	PF09139|Phosphatidate cytidylyltransferase, mitochondrial
KAJ1725714	PF00096|Zinc finger, C2H2 type
KAJ1725715	PF06658|Protein of unknown function (DUF1168)
KAJ1725716	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ1725717	PF02146|Sir2 family
KAJ1725718	PF14712|Snapin/Pallidin
KAJ1725719	PF00069|Protein kinase domain
KAJ1725720	PF01545|Cation efflux transmembrane domain;PF16916|Cation efflux protein, cytoplasmic domain
KAJ1725721	PF08622|Svf1 family;PF17187|
KAJ1725723	PF01764|Lipase (class 3)
KAJ1725724	PF00005|ABC transporter;PF00664|ABC transporter transmembrane region
KAJ1725725	
KAJ1725726	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ1725727	PF03134|TB2/DP1, HVA22 family
KAJ1725728	PF08159|NUC153 domain;PF25121|ESF1 RRM domain
KAJ1725729	PF00535|Glycosyl transferase family 2
KAJ1725730	PF01135|Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
KAJ1725731	PF00043|Glutathione S-transferase, C-terminal domain;PF02798|Glutathione S-transferase, N-terminal domain
KAJ1728192	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ1728193	PF00704|Glycosyl hydrolases family 18
KAJ1979974	PF01535|PPR repeat;PF13041|PPR repeat family
KAJ1979976	PF09428|Fungal protein of unknown function (DUF2011)
KAJ1979977	PF06087|Tyrosyl-DNA phosphodiesterase
KAJ1979978	PF00722|Glycosyl hydrolases family 16
KAJ1979979	PF00722|Glycosyl hydrolases family 16
KAJ1979980	PF01399|PCI domain;PF22037|PSD13 N-terminal repeats
KAJ1979981	PF01852|START domain
KAJ2004981	PF03109|ABC1 atypical kinase-like domain
KAJ2004982	PF12796|Ankyrin repeats (3 copies)
KAJ2004983	
KAJ2004984	PF06658|Protein of unknown function (DUF1168)
KAJ2004985	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2004986	PF02146|Sir2 family
KAJ2004987	
KAJ2004988	PF00069|Protein kinase domain
KAJ2004989	PF01545|Cation efflux transmembrane domain
KAJ2004990	PF08622|Svf1 family;PF17187|
KAJ2004992	PF00264|Common central domain of tyrosinase
KAJ2004993	PF01764|Lipase (class 3)
KAJ2687086	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ2687087	
KAJ2687088	PF01764|Lipase (class 3)
KAJ2687090	PF08622|Svf1 family;PF17187|
KAJ2687091	PF01545|Cation efflux transmembrane domain
KAJ2687092	PF00069|Protein kinase domain
KAJ2687093	
KAJ2687094	PF02146|Sir2 family
KAJ2687095	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2687096	PF06658|Protein of unknown function (DUF1168)
KAJ2687097	PF00096|Zinc finger, C2H2 type
KAJ2687098	PF12796|Ankyrin repeats (3 copies)
KAJ2687099	PF03109|ABC1 atypical kinase-like domain
KAJ2752607	
KAJ2752608	PF08159|NUC153 domain;PF25121|ESF1 RRM domain
KAJ2752609	PF03134|TB2/DP1, HVA22 family
KAJ2752610	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ2752611	
KAJ2752612	PF01764|Lipase (class 3)
KAJ2755524	PF03109|ABC1 atypical kinase-like domain
KAJ2755525	PF12796|Ankyrin repeats (3 copies)
KAJ2755526	
KAJ2755527	PF06658|Protein of unknown function (DUF1168)
KAJ2755528	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2755529	PF02146|Sir2 family
KAJ2755530	PF14712|Snapin/Pallidin
KAJ2755531	PF00069|Protein kinase domain
KAJ2755532	PF01545|Cation efflux transmembrane domain
KAJ2755533	PF08622|Svf1 family;PF17187|
KAJ2755535	PF00447|HSF-type DNA-binding
KAJ2774949	PF00264|Common central domain of tyrosinase
KAJ2774951	PF00264|Common central domain of tyrosinase
KAJ2774952	PF13349|Toastrack DUF4097
KAJ2774953	
KAJ2774954	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ2774955	
KAJ2777005	PF08287|Spc19
KAJ2777006	PF01423|LSM domain
KAJ2777007	PF14138|Cytochrome c oxidase assembly protein COX16
KAJ2777008	PF13041|PPR repeat family
KAJ2777009	
KAJ2777010	
KAJ2777011	PF01764|Lipase (class 3)
KAJ2780385	PF00080|Copper/zinc superoxide dismutase (SODC)
KAJ2780386	PF01648|4'-phosphopantetheinyl transferase superfamily
KAJ2780387	PF01422|NF-X1 type zinc finger;PF01424|R3H domain;PF09813|Cytochrome c oxidase assembly factor 3
KAJ2780388	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ2780389	PF00264|Common central domain of tyrosinase
KAJ2780390	PF00264|Common central domain of tyrosinase
KAJ2780392	PF00264|Common central domain of tyrosinase
KAJ2780393	PF13349|Toastrack DUF4097
KAJ2780394	
KAJ2780395	
KAJ2780396	PF04777|Erv1 / Alr family
KAJ2780397	
KAJ2780398	PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF10436|Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase
KAJ2780399	PF08286|Spc24 subunit of Ndc80
KAJ2780400	PF12756|C2H2 type zinc-finger (2 copies)
KAJ2780401	PF02458|Transferase family
KAJ2785313	PF10155|CCR4-NOT transcription complex subunit 11
KAJ2785314	PF03109|ABC1 atypical kinase-like domain
KAJ2785315	PF00023|Ankyrin repeat
KAJ2785316	PF00096|Zinc finger, C2H2 type
KAJ2785317	PF06658|Protein of unknown function (DUF1168)
KAJ2785318	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2785319	PF02146|Sir2 family
KAJ2785320	PF00069|Protein kinase domain
KAJ2785321	PF01545|Cation efflux transmembrane domain
KAJ2785322	PF08622|Svf1 family;PF17187|
KAJ2785324	PF01764|Lipase (class 3)
KAJ2785325	
KAJ2790760	PF01764|Lipase (class 3)
KAJ2805931	PF00264|Common central domain of tyrosinase
KAJ2805932	PF13349|Toastrack DUF4097
KAJ2805933	
KAJ2805934	
KAJ2807630	PF00264|Common central domain of tyrosinase
KAJ2807631	PF13349|Toastrack DUF4097
KAJ2807632	
KAJ2807633	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ2807634	
KAJ2807635	
KAJ2807636	PF04777|Erv1 / Alr family
KAJ2809665	PF01764|Lipase (class 3)
KAJ2851125	PF00096|Zinc finger, C2H2 type
KAJ2851126	PF06658|Protein of unknown function (DUF1168)
KAJ2851127	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2851128	PF02146|Sir2 family
KAJ2851129	
KAJ2851130	PF00069|Protein kinase domain
KAJ2851131	PF08656|DASH complex subunit Dad3
KAJ2851132	PF01545|Cation efflux transmembrane domain
KAJ2851133	PF08622|Svf1 family;PF17187|
KAJ2851134	PF00264|Common central domain of tyrosinase
KAJ2851136	PF01764|Lipase (class 3)
KAJ2851137	PF00076|RNA recognition motif
KAJ2851138	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ2851139	PF03134|TB2/DP1, HVA22 family
KAJ2851140	PF08159|NUC153 domain;PF25121|ESF1 RRM domain
KAJ2851141	PF00535|Glycosyl transferase family 2
KAJ2851142	PF01135|Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
KAJ2852052	PF09808|Small nuclear RNA activating complex (SNAPc), subunit 1
KAJ2852053	PF00125|Core histone H2A/H2B/H3/H4 domain
KAJ2852054	PF10345|Cohesin loading factor
KAJ2852055	
KAJ2852056	PF00080|Copper/zinc superoxide dismutase (SODC)
KAJ2852057	PF00080|Copper/zinc superoxide dismutase (SODC)
KAJ2852058	PF01648|4'-phosphopantetheinyl transferase superfamily
KAJ2852059	PF01422|NF-X1 type zinc finger;PF01424|R3H domain
KAJ2852060	
KAJ2852061	PF00264|Common central domain of tyrosinase
KAJ2852063	PF00264|Common central domain of tyrosinase
KAJ2852064	PF00264|Common central domain of tyrosinase
KAJ2852065	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ2852066	PF13472|GDSL-like Lipase/Acylhydrolase family
KAJ2852067	
KAJ2852068	PF13349|Toastrack DUF4097
KAJ2852069	PF04777|Erv1 / Alr family
KAJ2852070	PF02518|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;PF10436|Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase
KAJ2852071	PF08286|Spc24 subunit of Ndc80
KAJ2852072	PF01529|DHHC palmitoyltransferase;PF12796|Ankyrin repeats (3 copies)
KAJ2862712	PF00773|RNB domain;PF23216|Mitochondrial protein cyt-4, winged helix
KAJ2862713	
KAJ2862714	PF01135|Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
KAJ2862715	PF00535|Glycosyl transferase family 2
KAJ2862716	
KAJ2862717	PF08159|NUC153 domain;PF25121|ESF1 RRM domain
KAJ2862718	PF03134|TB2/DP1, HVA22 family
KAJ2862719	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ2862720	
KAJ2862721	PF01764|Lipase (class 3)
KAJ2862723	
KAJ2862724	
KAJ2862725	
KAJ2862726	
KAJ2863865	PF03109|ABC1 atypical kinase-like domain
KAJ2863866	PF12796|Ankyrin repeats (3 copies)
KAJ2863867	
KAJ2863868	PF06658|Protein of unknown function (DUF1168)
KAJ2863869	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2863870	PF02146|Sir2 family
KAJ2863871	PF14712|Snapin/Pallidin
KAJ2863872	PF00069|Protein kinase domain
KAJ2863873	PF01545|Cation efflux transmembrane domain
KAJ2863874	PF08622|Svf1 family;PF17187|
KAJ2863876	PF00447|HSF-type DNA-binding
KAJ2897523	
KAJ2897524	PF06658|Protein of unknown function (DUF1168)
KAJ2897525	PF04935|Surfeit locus protein 6;PF15459|60S ribosome biogenesis protein Rrp14
KAJ2897526	PF02146|Sir2 family
KAJ2897527	PF14712|Snapin/Pallidin
KAJ2897528	PF00069|Protein kinase domain
KAJ2897529	PF01545|Cation efflux transmembrane domain
KAJ2897530	PF08622|Svf1 family;PF17187|
KAJ2898713	
KAJ2898714	PF00173|Cytochrome b5-like Heme/Steroid binding domain
KAJ2898716	PF01764|Lipase (class 3)
KAJ2898717	
KAJ2898718	PF08547|Complex I intermediate-associated protein 30 (CIA30)
KAJ2898719	PF03134|TB2/DP1, HVA22 family
KAJ2898720	PF08159|NUC153 domain;PF25121|ESF1 RRM domain
KAJ2898721	
